,data,timestamp,participant,document,val,arou,eng
0,1.11,1644844509.390625,P08,D03,1,1,1
1,1.29,1644844509.40625,P08,D03,1,1,1
2,1.45,1644844509.421875,P08,D03,1,1,1
3,1.49,1644844509.4375,P08,D03,1,1,1
4,1.29,1644844509.453125,P08,D03,1,1,1
5,0.8,1644844509.46875,P08,D03,1,1,1
6,0.16,1644844509.484375,P08,D03,1,1,1
7,-0.41,1644844509.5,P08,D03,1,1,1
8,-0.69,1644844509.515625,P08,D03,1,1,1
9,-0.55,1644844509.53125,P08,D03,1,1,1
10,-0.09,1644844509.546875,P08,D03,1,1,1
11,0.47,1644844509.5625,P08,D03,1,1,1
12,0.88,1644844509.578125,P08,D03,1,1,1
13,1.01,1644844509.59375,P08,D03,1,1,1
14,0.89,1644844509.609375,P08,D03,1,1,1
15,0.64,1644844509.625,P08,D03,1,1,1
16,0.39,1644844509.640625,P08,D03,1,1,1
17,0.22,1644844509.65625,P08,D03,1,1,1
18,0.1,1644844509.671875,P08,D03,1,1,1
19,0.01,1644844509.6875,P08,D03,1,1,1
20,-0.07,1644844509.703125,P08,D03,1,1,1
21,-0.09,1644844509.71875,P08,D03,1,1,1
22,0.02,1644844509.734375,P08,D03,1,1,1
23,0.27,1644844509.75,P08,D03,1,1,1
24,0.64,1644844509.765625,P08,D03,1,1,1
25,1.03,1644844509.78125,P08,D03,1,1,1
26,1.32,1644844509.796875,P08,D03,1,1,1
27,1.44,1644844509.8125,P08,D03,1,1,1
28,1.35,1644844509.828125,P08,D03,1,1,1
29,1.08,1644844509.84375,P08,D03,1,1,1
30,0.68,1644844509.859375,P08,D03,1,1,1
31,0.22,1644844509.875,P08,D03,1,1,1
32,-0.23,1644844509.890625,P08,D03,1,1,1
33,-0.61,1644844509.90625,P08,D03,1,1,1
34,-0.86,1644844509.921875,P08,D03,1,1,1
35,-0.93,1644844509.9375,P08,D03,1,1,1
36,-0.86,1644844509.953125,P08,D03,1,1,1
37,-0.73,1644844509.96875,P08,D03,1,1,1
38,-0.65,1644844509.984375,P08,D03,1,1,1
39,-0.71,1644844510.0,P08,D03,1,1,1
40,-0.92,1644844510.015625,P08,D03,1,1,1
41,-1.2,1644844510.03125,P08,D03,1,1,1
42,-1.44,1644844510.046875,P08,D03,1,1,1
43,-1.55,1644844510.0625,P08,D03,1,1,1
44,-1.53,1644844510.078125,P08,D03,1,1,1
45,-1.47,1644844510.09375,P08,D03,1,1,1
46,-1.49,1644844510.109375,P08,D03,1,1,1
47,-1.62,1644844510.125,P08,D03,1,1,1
48,-1.78,1644844510.140625,P08,D03,1,1,1
49,-1.82,1644844510.15625,P08,D03,1,1,1
50,-1.59,1644844510.171875,P08,D03,1,1,1
51,-1.09,1644844510.1875,P08,D03,1,1,1
52,-0.45,1644844510.203125,P08,D03,1,1,1
53,0.1,1644844510.21875,P08,D03,1,1,1
54,0.36,1644844510.234375,P08,D03,1,1,1
55,0.25,1644844510.25,P08,D03,1,1,1
56,-0.11,1644844510.265625,P08,D03,1,1,1
57,-0.49,1644844510.28125,P08,D03,1,1,1
58,-0.67,1644844510.296875,P08,D03,1,1,1
59,-0.51,1644844510.3125,P08,D03,1,1,1
60,-0.07,1644844510.328125,P08,D03,1,1,1
61,0.47,1644844510.34375,P08,D03,1,1,1
62,0.91,1644844510.359375,P08,D03,1,1,1
63,1.11,1644844510.375,P08,D03,1,1,1
64,1.03,1644844510.390625,P08,D03,1,1,1
65,0.77,1644844510.40625,P08,D03,1,1,1
66,0.44,1644844510.421875,P08,D03,1,1,1
67,0.13,1644844510.4375,P08,D03,1,1,1
68,-0.13,1644844510.453125,P08,D03,1,1,1
69,-0.36,1644844510.46875,P08,D03,1,1,1
70,-0.55,1644844510.484375,P08,D03,1,1,1
71,-0.64,1644844510.5,P08,D03,1,1,1
72,-0.6,1644844510.515625,P08,D03,1,1,1
73,-0.43,1644844510.53125,P08,D03,1,1,1
74,-0.19,1644844510.546875,P08,D03,1,1,1
75,-0.01,1644844510.5625,P08,D03,1,1,1
76,0.03,1644844510.578125,P08,D03,1,1,1
77,-0.06,1644844510.59375,P08,D03,1,1,1
78,-0.2,1644844510.609375,P08,D03,1,1,1
79,-0.27,1644844510.625,P08,D03,1,1,1
80,-0.23,1644844510.640625,P08,D03,1,1,1
81,-0.13,1644844510.65625,P08,D03,1,1,1
82,-0.1,1644844510.671875,P08,D03,1,1,1
83,-0.25,1644844510.6875,P08,D03,1,1,1
84,-0.6,1644844510.703125,P08,D03,1,1,1
85,-1.04,1644844510.71875,P08,D03,1,1,1
86,-1.38,1644844510.734375,P08,D03,1,1,1
87,-1.47,1644844510.75,P08,D03,1,1,1
88,-1.24,1644844510.765625,P08,D03,1,1,1
89,-0.76,1644844510.78125,P08,D03,1,1,1
90,-0.21,1644844510.796875,P08,D03,1,1,1
91,0.24,1644844510.8125,P08,D03,1,1,1
92,0.48,1644844510.828125,P08,D03,1,1,1
93,0.49,1644844510.84375,P08,D03,1,1,1
94,0.34,1644844510.859375,P08,D03,1,1,1
95,0.12,1644844510.875,P08,D03,1,1,1
96,-0.1,1644844510.890625,P08,D03,1,1,1
97,-0.28,1644844510.90625,P08,D03,1,1,1
98,-0.4,1644844510.921875,P08,D03,1,1,1
99,-0.45,1644844510.9375,P08,D03,1,1,1
100,-0.39,1644844510.953125,P08,D03,1,1,1
101,-0.22,1644844510.96875,P08,D03,1,1,1
102,0.06,1644844510.984375,P08,D03,1,1,1
103,0.38,1644844511.0,P08,D03,1,1,1
104,0.66,1644844511.015625,P08,D03,1,1,1
105,0.8,1644844511.03125,P08,D03,1,1,1
106,0.78,1644844511.046875,P08,D03,1,1,1
107,0.62,1644844511.0625,P08,D03,1,1,1
108,0.39,1644844511.078125,P08,D03,1,1,1
109,0.19,1644844511.09375,P08,D03,1,1,1
110,0.09,1644844511.109375,P08,D03,1,1,1
111,0.15,1644844511.125,P08,D03,1,1,1
112,0.34,1644844511.140625,P08,D03,1,1,1
113,0.61,1644844511.15625,P08,D03,1,1,1
114,0.9,1644844511.171875,P08,D03,1,1,1
115,1.14,1644844511.1875,P08,D03,1,1,1
116,1.3,1644844511.203125,P08,D03,1,1,1
117,1.36,1644844511.21875,P08,D03,1,1,1
118,1.34,1644844511.234375,P08,D03,1,1,1
119,1.25,1644844511.25,P08,D03,1,1,1
120,1.11,1644844511.265625,P08,D03,1,1,1
121,0.98,1644844511.28125,P08,D03,1,1,1
122,0.87,1644844511.296875,P08,D03,1,1,1
123,0.81,1644844511.3125,P08,D03,1,1,1
124,0.82,1644844511.328125,P08,D03,1,1,1
125,0.87,1644844511.34375,P08,D03,1,1,1
126,0.93,1644844511.359375,P08,D03,1,1,1
127,0.95,1644844511.375,P08,D03,1,1,1
128,0.92,1644844511.390625,P08,D03,1,1,1
129,0.83,1644844511.40625,P08,D03,1,1,1
130,0.72,1644844511.421875,P08,D03,1,1,1
131,0.63,1644844511.4375,P08,D03,1,1,1
132,0.57,1644844511.453125,P08,D03,1,1,1
133,0.52,1644844511.46875,P08,D03,1,1,1
134,0.48,1644844511.484375,P08,D03,1,1,1
135,0.44,1644844511.5,P08,D03,1,1,1
136,0.42,1644844511.515625,P08,D03,1,1,1
137,0.46,1644844511.53125,P08,D03,1,1,1
138,0.56,1644844511.546875,P08,D03,1,1,1
139,0.72,1644844511.5625,P08,D03,1,1,1
140,0.89,1644844511.578125,P08,D03,1,1,1
141,1.01,1644844511.59375,P08,D03,1,1,1
142,1.01,1644844511.609375,P08,D03,1,1,1
143,0.86,1644844511.625,P08,D03,1,1,1
144,0.58,1644844511.640625,P08,D03,1,1,1
145,0.23,1644844511.65625,P08,D03,1,1,1
146,-0.11,1644844511.671875,P08,D03,1,1,1
147,-0.33,1644844511.6875,P08,D03,1,1,1
148,-0.42,1644844511.703125,P08,D03,1,1,1
149,-0.4,1644844511.71875,P08,D03,1,1,1
150,-0.36,1644844511.734375,P08,D03,1,1,1
151,-0.39,1644844511.75,P08,D03,1,1,1
152,-0.53,1644844511.765625,P08,D03,1,1,1
153,-0.73,1644844511.78125,P08,D03,1,1,1
154,-0.9,1644844511.796875,P08,D03,1,1,1
155,-0.93,1644844511.8125,P08,D03,1,1,1
156,-0.78,1644844511.828125,P08,D03,1,1,1
157,-0.5,1644844511.84375,P08,D03,1,1,1
158,-0.19,1644844511.859375,P08,D03,1,1,1
159,0.04,1644844511.875,P08,D03,1,1,1
160,0.14,1644844511.890625,P08,D03,1,1,1
161,0.12,1644844511.90625,P08,D03,1,1,1
162,0.06,1644844511.921875,P08,D03,1,1,1
163,0.0,1644844511.9375,P08,D03,1,1,1
164,-0.03,1644844511.953125,P08,D03,1,1,1
165,-0.07,1644844511.96875,P08,D03,1,1,1
166,-0.15,1644844511.984375,P08,D03,1,1,1
167,-0.24,1644844512.0,P08,D03,1,1,1
168,-0.28,1644844512.015625,P08,D03,1,1,1
169,-0.2,1644844512.03125,P08,D03,1,1,1
170,0.01,1644844512.046875,P08,D03,1,1,1
171,0.28,1644844512.0625,P08,D03,1,1,1
172,0.47,1644844512.078125,P08,D03,1,1,1
173,0.49,1644844512.09375,P08,D03,1,1,1
174,0.35,1644844512.109375,P08,D03,1,1,1
175,0.14,1644844512.125,P08,D03,1,1,1
176,0.01,1644844512.140625,P08,D03,1,1,1
177,0.04,1644844512.15625,P08,D03,1,1,1
178,0.22,1644844512.171875,P08,D03,1,1,1
179,0.44,1644844512.1875,P08,D03,1,1,1
180,0.61,1644844512.203125,P08,D03,1,1,1
181,0.63,1644844512.21875,P08,D03,1,1,1
182,0.53,1644844512.234375,P08,D03,1,1,1
183,0.33,1644844512.25,P08,D03,1,1,1
184,0.07,1644844512.265625,P08,D03,1,1,1
