,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-7.0,-3.0,62.0,1644845597.65625,P08,D06,0,1,1
1,-8.0,-3.0,62.0,1644845597.6875,P08,D06,0,1,1
2,-8.0,-3.0,62.0,1644845597.71875,P08,D06,0,1,1
3,-7.0,-3.0,62.0,1644845597.75,P08,D06,0,1,1
4,-8.0,-3.0,62.0,1644845597.78125,P08,D06,0,1,1
5,-8.0,-3.0,61.0,1644845597.8125,P08,D06,0,1,1
6,-8.0,-3.0,62.0,1644845597.84375,P08,D06,0,1,1
7,-7.0,-3.0,62.0,1644845597.875,P08,D06,0,1,1
8,-8.0,-3.0,62.0,1644845597.90625,P08,D06,0,1,1
9,-8.0,-3.0,62.0,1644845597.9375,P08,D06,0,1,1
10,-7.0,-3.0,62.0,1644845597.96875,P08,D06,0,1,1
11,-8.0,-3.0,62.0,1644845598.0,P08,D06,0,1,1
12,-8.0,-3.0,62.0,1644845598.03125,P08,D06,0,1,1
13,-7.0,-2.0,62.0,1644845598.0625,P08,D06,0,1,1
14,-8.0,-3.0,62.0,1644845598.09375,P08,D06,0,1,1
15,-11.0,-3.0,62.0,1644845598.125,P08,D06,0,1,1
16,-11.0,-2.0,62.0,1644845598.15625,P08,D06,0,1,1
17,-10.0,-2.0,61.0,1644845598.1875,P08,D06,0,1,1
18,-12.0,-3.0,62.0,1644845598.21875,P08,D06,0,1,1
19,-11.0,-2.0,62.0,1644845598.25,P08,D06,0,1,1
20,-9.0,-5.0,60.0,1644845598.28125,P08,D06,0,1,1
21,-15.0,-5.0,62.0,1644845598.3125,P08,D06,0,1,1
22,-15.0,-2.0,61.0,1644845598.34375,P08,D06,0,1,1
23,-14.0,-1.0,61.0,1644845598.375,P08,D06,0,1,1
24,-19.0,-2.0,60.0,1644845598.40625,P08,D06,0,1,1
25,-21.0,-5.0,58.0,1644845598.4375,P08,D06,0,1,1
26,-17.0,-3.0,61.0,1644845598.46875,P08,D06,0,1,1
27,-14.0,-3.0,61.0,1644845598.5,P08,D06,0,1,1
28,-16.0,-4.0,61.0,1644845598.53125,P08,D06,0,1,1
29,-17.0,-2.0,61.0,1644845598.5625,P08,D06,0,1,1
30,-16.0,-3.0,61.0,1644845598.59375,P08,D06,0,1,1
