,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-6.0,-8.0,61.0,1644844509.40625,P08,D03,1,1,1
1,-7.0,-8.0,61.0,1644844509.4375,P08,D03,1,1,1
2,-9.0,-8.0,61.0,1644844509.46875,P08,D03,1,1,1
3,-9.0,-8.0,61.0,1644844509.5,P08,D03,1,1,1
4,-9.0,-8.0,61.0,1644844509.53125,P08,D03,1,1,1
5,-8.0,-8.0,62.0,1644844509.5625,P08,D03,1,1,1
6,-8.0,-8.0,61.0,1644844509.59375,P08,D03,1,1,1
7,-8.0,-8.0,62.0,1644844509.625,P08,D03,1,1,1
8,-8.0,-8.0,61.0,1644844509.65625,P08,D03,1,1,1
9,-8.0,-8.0,61.0,1644844509.6875,P08,D03,1,1,1
10,-9.0,-8.0,61.0,1644844509.71875,P08,D03,1,1,1
11,-9.0,-8.0,62.0,1644844509.75,P08,D03,1,1,1
12,-8.0,-8.0,62.0,1644844509.78125,P08,D03,1,1,1
13,-8.0,-8.0,61.0,1644844509.8125,P08,D03,1,1,1
14,-9.0,-8.0,61.0,1644844509.84375,P08,D03,1,1,1
15,-9.0,-8.0,61.0,1644844509.875,P08,D03,1,1,1
16,-9.0,-8.0,61.0,1644844509.90625,P08,D03,1,1,1
17,-8.0,-8.0,62.0,1644844509.9375,P08,D03,1,1,1
18,-8.0,-8.0,62.0,1644844509.96875,P08,D03,1,1,1
19,-8.0,-8.0,61.0,1644844510.0,P08,D03,1,1,1
20,-8.0,-8.0,61.0,1644844510.03125,P08,D03,1,1,1
21,-8.0,-9.0,61.0,1644844510.0625,P08,D03,1,1,1
22,-9.0,-9.0,61.0,1644844510.09375,P08,D03,1,1,1
23,-9.0,-9.0,61.0,1644844510.125,P08,D03,1,1,1
24,-9.0,-8.0,62.0,1644844510.15625,P08,D03,1,1,1
25,-8.0,-8.0,62.0,1644844510.1875,P08,D03,1,1,1
26,-8.0,-8.0,61.0,1644844510.21875,P08,D03,1,1,1
27,-8.0,-8.0,61.0,1644844510.25,P08,D03,1,1,1
28,-8.0,-8.0,61.0,1644844510.28125,P08,D03,1,1,1
29,-9.0,-9.0,61.0,1644844510.3125,P08,D03,1,1,1
30,-9.0,-9.0,61.0,1644844510.34375,P08,D03,1,1,1
31,-9.0,-8.0,62.0,1644844510.375,P08,D03,1,1,1
32,-8.0,-8.0,62.0,1644844510.40625,P08,D03,1,1,1
