,data,timestamp,participant,document,val,arou,eng
0,0.193806,1644844509.5,P08,D03,1,1,1
1,0.195088,1644844509.75,P08,D03,1,1,1
2,0.193806,1644844510.0,P08,D03,1,1,1
3,0.195088,1644844510.25,P08,D03,1,1,1
4,0.192525,1644844510.5,P08,D03,1,1,1
5,0.192525,1644844510.75,P08,D03,1,1,1
6,0.189961,1644844511.0,P08,D03,1,1,1
7,0.191243,1644844511.25,P08,D03,1,1,1
8,0.192525,1644844511.5,P08,D03,1,1,1
9,0.191243,1644844511.75,P08,D03,1,1,1
10,0.189961,1644844512.0,P08,D03,1,1,1
11,0.188679,1644844512.25,P08,D03,1,1,1
12,0.189961,1644844512.5,P08,D03,1,1,1
13,0.189961,1644844512.75,P08,D03,1,1,1
14,0.192525,1644844513.0,P08,D03,1,1,1
15,0.188679,1644844513.25,P08,D03,1,1,1
16,0.191243,1644844513.5,P08,D03,1,1,1
17,0.189961,1644844513.75,P08,D03,1,1,1
18,0.188679,1644844514.0,P08,D03,1,1,1
19,0.187398,1644844514.25,P08,D03,1,1,1
20,0.188679,1644844514.5,P08,D03,1,1,1
21,0.188679,1644844514.75,P08,D03,1,1,1
22,0.183553,1644844515.0,P08,D03,1,1,1
23,0.183553,1644844515.25,P08,D03,1,1,1
24,0.182271,1644844515.5,P08,D03,1,1,1
25,0.178426,1644844515.75,P08,D03,1,1,1
26,0.179707,1644844516.0,P08,D03,1,1,1
27,0.177144,1644844516.25,P08,D03,1,1,1
28,0.175862,1644844516.5,P08,D03,1,1,1
29,0.173299,1644844516.75,P08,D03,1,1,1
30,0.175862,1644844517.0,P08,D03,1,1,1
31,0.17458,1644844517.25,P08,D03,1,1,1
32,0.17458,1644844517.5,P08,D03,1,1,1
33,0.17458,1644844517.75,P08,D03,1,1,1
34,0.178426,1644844518.0,P08,D03,1,1,1
35,0.17458,1644844518.25,P08,D03,1,1,1
36,0.177144,1644844518.5,P08,D03,1,1,1
37,0.175862,1644844518.75,P08,D03,1,1,1
38,0.17458,1644844519.0,P08,D03,1,1,1
39,0.177144,1644844519.25,P08,D03,1,1,1
40,0.17458,1644844519.5,P08,D03,1,1,1
41,0.17458,1644844519.75,P08,D03,1,1,1
42,0.173299,1644844520.0,P08,D03,1,1,1
43,0.17458,1644844520.25,P08,D03,1,1,1
44,0.173299,1644844520.5,P08,D03,1,1,1
45,0.175862,1644844520.75,P08,D03,1,1,1
46,0.17458,1644844521.0,P08,D03,1,1,1
47,0.172017,1644844521.25,P08,D03,1,1,1
48,0.173299,1644844521.5,P08,D03,1,1,1
49,0.17458,1644844521.75,P08,D03,1,1,1
50,0.172017,1644844522.0,P08,D03,1,1,1
51,0.170735,1644844522.25,P08,D03,1,1,1
52,0.175862,1644844522.5,P08,D03,1,1,1
53,0.172017,1644844522.75,P08,D03,1,1,1
54,0.172017,1644844523.0,P08,D03,1,1,1
55,0.173299,1644844523.25,P08,D03,1,1,1
56,0.172017,1644844523.5,P08,D03,1,1,1
57,0.172017,1644844523.75,P08,D03,1,1,1
58,0.173299,1644844524.0,P08,D03,1,1,1
59,0.170735,1644844524.25,P08,D03,1,1,1
60,0.17458,1644844524.5,P08,D03,1,1,1
61,0.173299,1644844524.75,P08,D03,1,1,1
62,0.170735,1644844525.0,P08,D03,1,1,1
63,0.170735,1644844525.25,P08,D03,1,1,1
64,0.170735,1644844525.5,P08,D03,1,1,1
65,0.168172,1644844525.75,P08,D03,1,1,1
66,0.170735,1644844526.0,P08,D03,1,1,1
67,0.169454,1644844526.25,P08,D03,1,1,1
68,0.169454,1644844526.5,P08,D03,1,1,1
69,0.172017,1644844526.75,P08,D03,1,1,1
70,0.169454,1644844527.0,P08,D03,1,1,1
71,0.169454,1644844527.25,P08,D03,1,1,1
72,0.169454,1644844527.5,P08,D03,1,1,1
73,0.170735,1644844527.75,P08,D03,1,1,1
74,0.169454,1644844528.0,P08,D03,1,1,1
75,0.169454,1644844528.25,P08,D03,1,1,1
76,0.169454,1644844528.5,P08,D03,1,1,1
77,0.170735,1644844528.75,P08,D03,1,1,1
