,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-46.0,-4.0,44.0,1644586920.5,P03,D12,0,1,1
1,-46.0,-4.0,44.0,1644586920.53125,P03,D12,0,1,1
2,-46.0,-4.0,44.0,1644586920.5625,P03,D12,0,1,1
3,-46.0,-4.0,44.0,1644586920.59375,P03,D12,0,1,1
4,-46.0,-4.0,44.0,1644586920.625,P03,D12,0,1,1
5,-46.0,-4.0,44.0,1644586920.65625,P03,D12,0,1,1
6,-46.0,-4.0,44.0,1644586920.6875,P03,D12,0,1,1
7,-46.0,-4.0,44.0,1644586920.71875,P03,D12,0,1,1
8,-46.0,-4.0,44.0,1644586920.75,P03,D12,0,1,1
9,-46.0,-4.0,44.0,1644586920.78125,P03,D12,0,1,1
10,-46.0,-4.0,44.0,1644586920.8125,P03,D12,0,1,1
11,-46.0,-4.0,44.0,1644586920.84375,P03,D12,0,1,1
12,-46.0,-4.0,44.0,1644586920.875,P03,D12,0,1,1
13,-46.0,-4.0,44.0,1644586920.90625,P03,D12,0,1,1
14,-46.0,-4.0,44.0,1644586920.9375,P03,D12,0,1,1
15,-46.0,-4.0,44.0,1644586920.96875,P03,D12,0,1,1
16,-46.0,-4.0,44.0,1644586921.0,P03,D12,0,1,1
17,-46.0,-4.0,44.0,1644586921.03125,P03,D12,0,1,1
18,-46.0,-4.0,44.0,1644586921.0625,P03,D12,0,1,1
19,-46.0,-4.0,44.0,1644586921.09375,P03,D12,0,1,1
20,-46.0,-4.0,44.0,1644586921.125,P03,D12,0,1,1
21,-46.0,-4.0,44.0,1644586921.15625,P03,D12,0,1,1
22,-46.0,-4.0,44.0,1644586921.1875,P03,D12,0,1,1
23,-46.0,-4.0,44.0,1644586921.21875,P03,D12,0,1,1
24,-46.0,-4.0,44.0,1644586921.25,P03,D12,0,1,1
25,-46.0,-4.0,45.0,1644586921.28125,P03,D12,0,1,1
26,-46.0,-4.0,44.0,1644586921.3125,P03,D12,0,1,1
27,-46.0,-4.0,44.0,1644586921.34375,P03,D12,0,1,1
28,-46.0,-4.0,44.0,1644586921.375,P03,D12,0,1,1
29,-46.0,-4.0,44.0,1644586921.40625,P03,D12,0,1,1
30,-46.0,-4.0,44.0,1644586921.4375,P03,D12,0,1,1
31,-46.0,-4.0,44.0,1644586921.46875,P03,D12,0,1,1
32,-46.0,-4.0,44.0,1644586921.5,P03,D12,0,1,1
33,-46.0,-4.0,44.0,1644586921.53125,P03,D12,0,1,1
34,-46.0,-4.0,44.0,1644586921.5625,P03,D12,0,1,1
35,-46.0,-4.0,45.0,1644586921.59375,P03,D12,0,1,1
36,-46.0,-5.0,44.0,1644586921.625,P03,D12,0,1,1
37,-46.0,-4.0,44.0,1644586921.65625,P03,D12,0,1,1
38,-46.0,-4.0,44.0,1644586921.6875,P03,D12,0,1,1
39,-46.0,-4.0,44.0,1644586921.71875,P03,D12,0,1,1
40,-46.0,-4.0,44.0,1644586921.75,P03,D12,0,1,1
41,-46.0,-4.0,44.0,1644586921.78125,P03,D12,0,1,1
42,-46.0,-4.0,44.0,1644586921.8125,P03,D12,0,1,1
43,-46.0,-4.0,44.0,1644586921.84375,P03,D12,0,1,1
44,-46.0,-4.0,45.0,1644586921.875,P03,D12,0,1,1
45,-46.0,-4.0,44.0,1644586921.90625,P03,D12,0,1,1
46,-46.0,-4.0,44.0,1644586921.9375,P03,D12,0,1,1
47,-46.0,-4.0,44.0,1644586921.96875,P03,D12,0,1,1
48,-46.0,-4.0,44.0,1644586922.0,P03,D12,0,1,1
49,-46.0,-4.0,44.0,1644586922.03125,P03,D12,0,1,1
50,-46.0,-4.0,44.0,1644586922.0625,P03,D12,0,1,1
51,-46.0,-4.0,44.0,1644586922.09375,P03,D12,0,1,1
52,-46.0,-5.0,44.0,1644586922.125,P03,D12,0,1,1
53,-46.0,-4.0,44.0,1644586922.15625,P03,D12,0,1,1
54,-46.0,-4.0,44.0,1644586922.1875,P03,D12,0,1,1
55,-46.0,-4.0,44.0,1644586922.21875,P03,D12,0,1,1
56,-46.0,-5.0,44.0,1644586922.25,P03,D12,0,1,1
57,-46.0,-4.0,44.0,1644586922.28125,P03,D12,0,1,1
58,-46.0,-4.0,44.0,1644586922.3125,P03,D12,0,1,1
59,-46.0,-4.0,44.0,1644586922.34375,P03,D12,0,1,1
60,-45.0,-4.0,44.0,1644586922.375,P03,D12,0,1,1
61,-46.0,-4.0,44.0,1644586922.40625,P03,D12,0,1,1
62,-46.0,-4.0,44.0,1644586922.4375,P03,D12,0,1,1
63,-46.0,-4.0,44.0,1644586922.46875,P03,D12,0,1,1
64,-46.0,-4.0,44.0,1644586922.5,P03,D12,0,1,1
65,-46.0,-4.0,44.0,1644586922.53125,P03,D12,0,1,1
66,-46.0,-4.0,44.0,1644586922.5625,P03,D12,0,1,1
67,-46.0,-4.0,44.0,1644586922.59375,P03,D12,0,1,1
68,-46.0,-5.0,44.0,1644586922.625,P03,D12,0,1,1
69,-46.0,-4.0,44.0,1644586922.65625,P03,D12,0,1,1
70,-46.0,-4.0,44.0,1644586922.6875,P03,D12,0,1,1
71,-46.0,-4.0,45.0,1644586922.71875,P03,D12,0,1,1
72,-46.0,-4.0,44.0,1644586922.75,P03,D12,0,1,1
73,-46.0,-4.0,44.0,1644586922.78125,P03,D12,0,1,1
74,-46.0,-4.0,44.0,1644586922.8125,P03,D12,0,1,1
75,-46.0,-4.0,44.0,1644586922.84375,P03,D12,0,1,1
76,-46.0,-4.0,44.0,1644586922.875,P03,D12,0,1,1
77,-46.0,-4.0,45.0,1644586922.90625,P03,D12,0,1,1
78,-46.0,-4.0,44.0,1644586922.9375,P03,D12,0,1,1
79,-46.0,-4.0,44.0,1644586922.96875,P03,D12,0,1,1
80,-46.0,-4.0,44.0,1644586923.0,P03,D12,0,1,1
81,-46.0,-4.0,44.0,1644586923.03125,P03,D12,0,1,1
82,-46.0,-4.0,44.0,1644586923.0625,P03,D12,0,1,1
83,-46.0,-4.0,45.0,1644586923.09375,P03,D12,0,1,1
84,-46.0,-4.0,44.0,1644586923.125,P03,D12,0,1,1
85,-46.0,-4.0,44.0,1644586923.15625,P03,D12,0,1,1
86,-46.0,-4.0,44.0,1644586923.1875,P03,D12,0,1,1
87,-46.0,-4.0,44.0,1644586923.21875,P03,D12,0,1,1
88,-46.0,-4.0,45.0,1644586923.25,P03,D12,0,1,1
89,-46.0,-4.0,44.0,1644586923.28125,P03,D12,0,1,1
90,-46.0,-4.0,44.0,1644586923.3125,P03,D12,0,1,1
91,-46.0,-4.0,44.0,1644586923.34375,P03,D12,0,1,1
92,-46.0,-4.0,44.0,1644586923.375,P03,D12,0,1,1
93,-46.0,-4.0,44.0,1644586923.40625,P03,D12,0,1,1
94,-46.0,-4.0,44.0,1644586923.4375,P03,D12,0,1,1
95,-46.0,-4.0,44.0,1644586923.46875,P03,D12,0,1,1
96,-46.0,-4.0,44.0,1644586923.5,P03,D12,0,1,1
97,-46.0,-4.0,44.0,1644586923.53125,P03,D12,0,1,1
98,-46.0,-4.0,44.0,1644586923.5625,P03,D12,0,1,1
99,-46.0,-4.0,44.0,1644586923.59375,P03,D12,0,1,1
100,-46.0,-4.0,45.0,1644586923.625,P03,D12,0,1,1
101,-46.0,-4.0,44.0,1644586923.65625,P03,D12,0,1,1
