,data,timestamp,participant,document,val,arou,eng
0,1.8,1644580870.46875,P02,D02,1,1,1
1,1.79,1644580870.484375,P02,D02,1,1,1
2,1.61,1644580870.5,P02,D02,1,1,1
3,1.32,1644580870.515625,P02,D02,1,1,1
4,0.99,1644580870.53125,P02,D02,1,1,1
5,0.7,1644580870.546875,P02,D02,1,1,1
6,0.47,1644580870.5625,P02,D02,1,1,1
7,0.31,1644580870.578125,P02,D02,1,1,1
8,0.2,1644580870.59375,P02,D02,1,1,1
9,0.15,1644580870.609375,P02,D02,1,1,1
10,0.19,1644580870.625,P02,D02,1,1,1
11,0.31,1644580870.640625,P02,D02,1,1,1
12,0.48,1644580870.65625,P02,D02,1,1,1
13,0.6,1644580870.671875,P02,D02,1,1,1
14,0.56,1644580870.6875,P02,D02,1,1,1
15,0.32,1644580870.703125,P02,D02,1,1,1
16,-0.02,1644580870.71875,P02,D02,1,1,1
17,-0.33,1644580870.734375,P02,D02,1,1,1
18,-0.46,1644580870.75,P02,D02,1,1,1
19,-0.33,1644580870.765625,P02,D02,1,1,1
20,-0.07,1644580870.78125,P02,D02,1,1,1
21,0.15,1644580870.796875,P02,D02,1,1,1
22,0.14,1644580870.8125,P02,D02,1,1,1
23,-0.18,1644580870.828125,P02,D02,1,1,1
24,-0.69,1644580870.84375,P02,D02,1,1,1
25,-1.23,1644580870.859375,P02,D02,1,1,1
26,-1.59,1644580870.875,P02,D02,1,1,1
27,-1.72,1644580870.890625,P02,D02,1,1,1
28,-1.66,1644580870.90625,P02,D02,1,1,1
29,-1.52,1644580870.921875,P02,D02,1,1,1
30,-1.4,1644580870.9375,P02,D02,1,1,1
31,-1.33,1644580870.953125,P02,D02,1,1,1
32,-1.3,1644580870.96875,P02,D02,1,1,1
33,-1.28,1644580870.984375,P02,D02,1,1,1
34,-1.28,1644580871.0,P02,D02,1,1,1
35,-1.36,1644580871.015625,P02,D02,1,1,1
36,-1.48,1644580871.03125,P02,D02,1,1,1
37,-1.62,1644580871.046875,P02,D02,1,1,1
38,-1.68,1644580871.0625,P02,D02,1,1,1
39,-1.59,1644580871.078125,P02,D02,1,1,1
40,-1.35,1644580871.09375,P02,D02,1,1,1
41,-1.04,1644580871.109375,P02,D02,1,1,1
42,-0.73,1644580871.125,P02,D02,1,1,1
43,-0.49,1644580871.140625,P02,D02,1,1,1
44,-0.34,1644580871.15625,P02,D02,1,1,1
45,-0.25,1644580871.171875,P02,D02,1,1,1
46,-0.2,1644580871.1875,P02,D02,1,1,1
47,-0.18,1644580871.203125,P02,D02,1,1,1
48,-0.24,1644580871.21875,P02,D02,1,1,1
49,-0.39,1644580871.234375,P02,D02,1,1,1
50,-0.63,1644580871.25,P02,D02,1,1,1
51,-0.88,1644580871.265625,P02,D02,1,1,1
52,-1.09,1644580871.28125,P02,D02,1,1,1
53,-1.23,1644580871.296875,P02,D02,1,1,1
54,-1.3,1644580871.3125,P02,D02,1,1,1
55,-1.37,1644580871.328125,P02,D02,1,1,1
56,-1.5,1644580871.34375,P02,D02,1,1,1
57,-1.69,1644580871.359375,P02,D02,1,1,1
58,-1.9,1644580871.375,P02,D02,1,1,1
59,-2.05,1644580871.390625,P02,D02,1,1,1
60,-2.1,1644580871.40625,P02,D02,1,1,1
61,-2.02,1644580871.421875,P02,D02,1,1,1
62,-1.85,1644580871.4375,P02,D02,1,1,1
63,-1.63,1644580871.453125,P02,D02,1,1,1
