,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-44.0,36.0,29.0,1644582675.4375,P02,D08,1,1,1
1,-44.0,36.0,29.0,1644582675.46875,P02,D08,1,1,1
2,-44.0,36.0,29.0,1644582675.5,P02,D08,1,1,1
3,-44.0,37.0,29.0,1644582675.53125,P02,D08,1,1,1
4,-45.0,36.0,29.0,1644582675.5625,P02,D08,1,1,1
5,-44.0,37.0,29.0,1644582675.59375,P02,D08,1,1,1
6,-44.0,37.0,29.0,1644582675.625,P02,D08,1,1,1
7,-44.0,36.0,29.0,1644582675.65625,P02,D08,1,1,1
8,-44.0,36.0,29.0,1644582675.6875,P02,D08,1,1,1
9,-44.0,37.0,29.0,1644582675.71875,P02,D08,1,1,1
10,-44.0,37.0,29.0,1644582675.75,P02,D08,1,1,1
11,-44.0,37.0,29.0,1644582675.78125,P02,D08,1,1,1
12,-44.0,37.0,29.0,1644582675.8125,P02,D08,1,1,1
13,-44.0,37.0,29.0,1644582675.84375,P02,D08,1,1,1
14,-44.0,37.0,29.0,1644582675.875,P02,D08,1,1,1
15,-44.0,37.0,29.0,1644582675.90625,P02,D08,1,1,1
16,-44.0,36.0,29.0,1644582675.9375,P02,D08,1,1,1
17,-44.0,36.0,29.0,1644582675.96875,P02,D08,1,1,1
18,-44.0,37.0,29.0,1644582676.0,P02,D08,1,1,1
19,-44.0,37.0,29.0,1644582676.03125,P02,D08,1,1,1
20,-44.0,37.0,29.0,1644582676.0625,P02,D08,1,1,1
21,-44.0,36.0,29.0,1644582676.09375,P02,D08,1,1,1
22,-44.0,36.0,29.0,1644582676.125,P02,D08,1,1,1
23,-45.0,37.0,29.0,1644582676.15625,P02,D08,1,1,1
24,-44.0,37.0,29.0,1644582676.1875,P02,D08,1,1,1
25,-44.0,36.0,29.0,1644582676.21875,P02,D08,1,1,1
26,-44.0,36.0,29.0,1644582676.25,P02,D08,1,1,1
27,-44.0,37.0,29.0,1644582676.28125,P02,D08,1,1,1
28,-44.0,37.0,29.0,1644582676.3125,P02,D08,1,1,1
29,-44.0,37.0,29.0,1644582676.34375,P02,D08,1,1,1
30,-44.0,37.0,29.0,1644582676.375,P02,D08,1,1,1
31,-45.0,36.0,29.0,1644582676.40625,P02,D08,1,1,1
32,-44.0,37.0,29.0,1644582676.4375,P02,D08,1,1,1
33,-44.0,37.0,29.0,1644582676.46875,P02,D08,1,1,1
34,-44.0,37.0,29.0,1644582676.5,P02,D08,1,1,1
35,-44.0,36.0,29.0,1644582676.53125,P02,D08,1,1,1
36,-44.0,37.0,29.0,1644582676.5625,P02,D08,1,1,1
37,-44.0,37.0,29.0,1644582676.59375,P02,D08,1,1,1
38,-45.0,36.0,29.0,1644582676.625,P02,D08,1,1,1
39,-44.0,37.0,29.0,1644582676.65625,P02,D08,1,1,1
40,-45.0,38.0,29.0,1644582676.6875,P02,D08,1,1,1
