,data,timestamp,participant,document,val,arou,eng
0,-1.04,1644581435.375,P02,D05,0,1,1
1,-1.18,1644581435.390625,P02,D05,0,1,1
2,-1.27,1644581435.40625,P02,D05,0,1,1
3,-1.33,1644581435.421875,P02,D05,0,1,1
4,-1.29,1644581435.4375,P02,D05,0,1,1
5,-1.13,1644581435.453125,P02,D05,0,1,1
6,-0.87,1644581435.46875,P02,D05,0,1,1
7,-0.6,1644581435.484375,P02,D05,0,1,1
8,-0.41,1644581435.5,P02,D05,0,1,1
9,-0.35,1644581435.515625,P02,D05,0,1,1
10,-0.4,1644581435.53125,P02,D05,0,1,1
11,-0.47,1644581435.546875,P02,D05,0,1,1
12,-0.47,1644581435.5625,P02,D05,0,1,1
13,-0.34,1644581435.578125,P02,D05,0,1,1
14,-0.09,1644581435.59375,P02,D05,0,1,1
15,0.21,1644581435.609375,P02,D05,0,1,1
16,0.48,1644581435.625,P02,D05,0,1,1
17,0.63,1644581435.640625,P02,D05,0,1,1
18,0.62,1644581435.65625,P02,D05,0,1,1
19,0.46,1644581435.671875,P02,D05,0,1,1
20,0.19,1644581435.6875,P02,D05,0,1,1
21,-0.07,1644581435.703125,P02,D05,0,1,1
22,-0.25,1644581435.71875,P02,D05,0,1,1
23,-0.3,1644581435.734375,P02,D05,0,1,1
24,-0.23,1644581435.75,P02,D05,0,1,1
25,-0.09,1644581435.765625,P02,D05,0,1,1
26,0.03,1644581435.78125,P02,D05,0,1,1
27,0.1,1644581435.796875,P02,D05,0,1,1
28,0.12,1644581435.8125,P02,D05,0,1,1
29,0.14,1644581435.828125,P02,D05,0,1,1
30,0.18,1644581435.84375,P02,D05,0,1,1
31,0.24,1644581435.859375,P02,D05,0,1,1
32,0.27,1644581435.875,P02,D05,0,1,1
33,0.23,1644581435.890625,P02,D05,0,1,1
34,0.12,1644581435.90625,P02,D05,0,1,1
35,0.01,1644581435.921875,P02,D05,0,1,1
36,-0.0,1644581435.9375,P02,D05,0,1,1
37,0.12,1644581435.953125,P02,D05,0,1,1
38,0.36,1644581435.96875,P02,D05,0,1,1
39,0.64,1644581435.984375,P02,D05,0,1,1
40,0.86,1644581436.0,P02,D05,0,1,1
41,0.95,1644581436.015625,P02,D05,0,1,1
42,0.91,1644581436.03125,P02,D05,0,1,1
43,0.77,1644581436.046875,P02,D05,0,1,1
44,0.55,1644581436.0625,P02,D05,0,1,1
45,0.28,1644581436.078125,P02,D05,0,1,1
46,-0.04,1644581436.09375,P02,D05,0,1,1
47,-0.36,1644581436.109375,P02,D05,0,1,1
48,-0.63,1644581436.125,P02,D05,0,1,1
49,-0.75,1644581436.140625,P02,D05,0,1,1
50,-0.7,1644581436.15625,P02,D05,0,1,1
51,-0.49,1644581436.171875,P02,D05,0,1,1
52,-0.2,1644581436.1875,P02,D05,0,1,1
53,0.1,1644581436.203125,P02,D05,0,1,1
54,0.34,1644581436.21875,P02,D05,0,1,1
55,0.5,1644581436.234375,P02,D05,0,1,1
56,0.6,1644581436.25,P02,D05,0,1,1
57,0.67,1644581436.265625,P02,D05,0,1,1
58,0.7,1644581436.28125,P02,D05,0,1,1
59,0.68,1644581436.296875,P02,D05,0,1,1
60,0.59,1644581436.3125,P02,D05,0,1,1
61,0.41,1644581436.328125,P02,D05,0,1,1
62,0.13,1644581436.34375,P02,D05,0,1,1
63,-0.22,1644581436.359375,P02,D05,0,1,1
64,-0.59,1644581436.375,P02,D05,0,1,1
