,data,timestamp,participant,document,val,arou,eng
0,4.39,1645104104.828125,P11,D03,0,0,1
1,5.17,1645104104.84375,P11,D03,0,0,1
2,5.87,1645104104.859375,P11,D03,0,0,1
3,6.35,1645104104.875,P11,D03,0,0,1
4,6.6,1645104104.890625,P11,D03,0,0,1
5,6.74,1645104104.90625,P11,D03,0,0,1
6,6.96,1645104104.921875,P11,D03,0,0,1
7,7.36,1645104104.9375,P11,D03,0,0,1
8,7.9,1645104104.953125,P11,D03,0,0,1
9,8.38,1645104104.96875,P11,D03,0,0,1
10,8.61,1645104104.984375,P11,D03,0,0,1
11,8.45,1645104105.0,P11,D03,0,0,1
12,7.94,1645104105.015625,P11,D03,0,0,1
13,7.26,1645104105.03125,P11,D03,0,0,1
14,6.69,1645104105.046875,P11,D03,0,0,1
15,6.44,1645104105.0625,P11,D03,0,0,1
16,6.69,1645104105.078125,P11,D03,0,0,1
17,7.46,1645104105.09375,P11,D03,0,0,1
18,8.68,1645104105.109375,P11,D03,0,0,1
19,10.14,1645104105.125,P11,D03,0,0,1
20,11.51,1645104105.140625,P11,D03,0,0,1
21,12.39,1645104105.15625,P11,D03,0,0,1
22,12.43,1645104105.171875,P11,D03,0,0,1
23,11.49,1645104105.1875,P11,D03,0,0,1
24,9.7,1645104105.203125,P11,D03,0,0,1
25,7.47,1645104105.21875,P11,D03,0,0,1
26,5.35,1645104105.234375,P11,D03,0,0,1
27,3.81,1645104105.25,P11,D03,0,0,1
28,3.08,1645104105.265625,P11,D03,0,0,1
29,3.13,1645104105.28125,P11,D03,0,0,1
30,3.72,1645104105.296875,P11,D03,0,0,1
31,4.59,1645104105.3125,P11,D03,0,0,1
32,5.63,1645104105.328125,P11,D03,0,0,1
33,6.87,1645104105.34375,P11,D03,0,0,1
34,8.49,1645104105.359375,P11,D03,0,0,1
35,10.63,1645104105.375,P11,D03,0,0,1
36,13.14,1645104105.390625,P11,D03,0,0,1
37,15.47,1645104105.40625,P11,D03,0,0,1
38,16.74,1645104105.421875,P11,D03,0,0,1
39,15.98,1645104105.4375,P11,D03,0,0,1
40,12.52,1645104105.453125,P11,D03,0,0,1
41,6.37,1645104105.46875,P11,D03,0,0,1
42,-1.66,1645104105.484375,P11,D03,0,0,1
43,-10.22,1645104105.5,P11,D03,0,0,1
44,-17.87,1645104105.515625,P11,D03,0,0,1
45,-23.61,1645104105.53125,P11,D03,0,0,1
46,-27.11,1645104105.546875,P11,D03,0,0,1
47,-28.63,1645104105.5625,P11,D03,0,0,1
48,-28.69,1645104105.578125,P11,D03,0,0,1
49,-27.68,1645104105.59375,P11,D03,0,0,1
50,-25.77,1645104105.609375,P11,D03,0,0,1
51,-22.97,1645104105.625,P11,D03,0,0,1
52,-19.4,1645104105.640625,P11,D03,0,0,1
53,-15.43,1645104105.65625,P11,D03,0,0,1
54,-11.6,1645104105.671875,P11,D03,0,0,1
55,-8.42,1645104105.6875,P11,D03,0,0,1
56,-6.12,1645104105.703125,P11,D03,0,0,1
57,-4.58,1645104105.71875,P11,D03,0,0,1
58,-3.39,1645104105.734375,P11,D03,0,0,1
59,-2.08,1645104105.75,P11,D03,0,0,1
