,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-8.0,0.0,62.0,1644850045.8125,P09,D02,0,0,1
1,-8.0,0.0,62.0,1644850045.84375,P09,D02,0,0,1
2,-8.0,-1.0,62.0,1644850045.875,P09,D02,0,0,1
3,-8.0,0.0,62.0,1644850045.90625,P09,D02,0,0,1
4,-8.0,0.0,62.0,1644850045.9375,P09,D02,0,0,1
5,-8.0,-1.0,62.0,1644850045.96875,P09,D02,0,0,1
6,-8.0,-1.0,62.0,1644850046.0,P09,D02,0,0,1
7,-8.0,0.0,62.0,1644850046.03125,P09,D02,0,0,1
8,-8.0,-1.0,62.0,1644850046.0625,P09,D02,0,0,1
9,-8.0,0.0,62.0,1644850046.09375,P09,D02,0,0,1
10,-8.0,-1.0,62.0,1644850046.125,P09,D02,0,0,1
11,-8.0,-1.0,62.0,1644850046.15625,P09,D02,0,0,1
12,-8.0,0.0,62.0,1644850046.1875,P09,D02,0,0,1
13,-8.0,-1.0,62.0,1644850046.21875,P09,D02,0,0,1
14,-8.0,-1.0,62.0,1644850046.25,P09,D02,0,0,1
15,-8.0,0.0,62.0,1644850046.28125,P09,D02,0,0,1
16,-8.0,0.0,62.0,1644850046.3125,P09,D02,0,0,1
17,-8.0,0.0,62.0,1644850046.34375,P09,D02,0,0,1
18,-8.0,-1.0,62.0,1644850046.375,P09,D02,0,0,1
19,-8.0,0.0,62.0,1644850046.40625,P09,D02,0,0,1
20,-8.0,0.0,62.0,1644850046.4375,P09,D02,0,0,1
21,-8.0,-1.0,62.0,1644850046.46875,P09,D02,0,0,1
22,-8.0,0.0,62.0,1644850046.5,P09,D02,0,0,1
23,-8.0,-1.0,62.0,1644850046.53125,P09,D02,0,0,1
24,-8.0,-1.0,62.0,1644850046.5625,P09,D02,0,0,1
25,-8.0,0.0,62.0,1644850046.59375,P09,D02,0,0,1
26,-8.0,0.0,62.0,1644850046.625,P09,D02,0,0,1
27,-8.0,-1.0,62.0,1644850046.65625,P09,D02,0,0,1
28,-8.0,0.0,62.0,1644850046.6875,P09,D02,0,0,1
29,-8.0,0.0,62.0,1644850046.71875,P09,D02,0,0,1
30,-8.0,-1.0,62.0,1644850046.75,P09,D02,0,0,1
31,-7.0,-1.0,62.0,1644850046.78125,P09,D02,0,0,1
32,-8.0,-1.0,62.0,1644850046.8125,P09,D02,0,0,1
33,-8.0,-1.0,62.0,1644850046.84375,P09,D02,0,0,1
34,-8.0,-1.0,62.0,1644850046.875,P09,D02,0,0,1
35,-8.0,0.0,62.0,1644850046.90625,P09,D02,0,0,1
36,-8.0,0.0,62.0,1644850046.9375,P09,D02,0,0,1
37,-8.0,-1.0,62.0,1644850046.96875,P09,D02,0,0,1
38,-8.0,0.0,62.0,1644850047.0,P09,D02,0,0,1
39,-8.0,-1.0,62.0,1644850047.03125,P09,D02,0,0,1
40,-8.0,-1.0,62.0,1644850047.0625,P09,D02,0,0,1
41,-8.0,0.0,62.0,1644850047.09375,P09,D02,0,0,1
42,-8.0,-1.0,62.0,1644850047.125,P09,D02,0,0,1
43,-8.0,0.0,62.0,1644850047.15625,P09,D02,0,0,1
44,-8.0,-1.0,62.0,1644850047.1875,P09,D02,0,0,1
45,-8.0,-1.0,62.0,1644850047.21875,P09,D02,0,0,1
46,-8.0,0.0,62.0,1644850047.25,P09,D02,0,0,1
47,-8.0,-1.0,62.0,1644850047.28125,P09,D02,0,0,1
48,-8.0,-1.0,62.0,1644850047.3125,P09,D02,0,0,1
49,-8.0,-1.0,62.0,1644850047.34375,P09,D02,0,0,1
50,-8.0,0.0,62.0,1644850047.375,P09,D02,0,0,1
51,-8.0,0.0,62.0,1644850047.40625,P09,D02,0,0,1
52,-8.0,-1.0,62.0,1644850047.4375,P09,D02,0,0,1
53,-8.0,0.0,62.0,1644850047.46875,P09,D02,0,0,1
54,-8.0,0.0,62.0,1644850047.5,P09,D02,0,0,1
55,-8.0,-1.0,62.0,1644850047.53125,P09,D02,0,0,1
56,-8.0,0.0,62.0,1644850047.5625,P09,D02,0,0,1
57,-8.0,0.0,62.0,1644850047.59375,P09,D02,0,0,1
58,-8.0,0.0,62.0,1644850047.625,P09,D02,0,0,1
59,-8.0,-1.0,62.0,1644850047.65625,P09,D02,0,0,1
60,-8.0,0.0,62.0,1644850047.6875,P09,D02,0,0,1
61,-8.0,-1.0,62.0,1644850047.71875,P09,D02,0,0,1
62,-8.0,-1.0,62.0,1644850047.75,P09,D02,0,0,1
63,-8.0,-1.0,62.0,1644850047.78125,P09,D02,0,0,1
64,-8.0,0.0,62.0,1644850047.8125,P09,D02,0,0,1
65,-8.0,-1.0,62.0,1644850047.84375,P09,D02,0,0,1
66,-8.0,0.0,62.0,1644850047.875,P09,D02,0,0,1
67,-8.0,-1.0,62.0,1644850047.90625,P09,D02,0,0,1
68,-8.0,0.0,62.0,1644850047.9375,P09,D02,0,0,1
69,-8.0,0.0,62.0,1644850047.96875,P09,D02,0,0,1
70,-8.0,0.0,62.0,1644850048.0,P09,D02,0,0,1
71,-8.0,0.0,62.0,1644850048.03125,P09,D02,0,0,1
72,-8.0,-1.0,62.0,1644850048.0625,P09,D02,0,0,1
73,-8.0,-1.0,62.0,1644850048.09375,P09,D02,0,0,1
74,-8.0,0.0,62.0,1644850048.125,P09,D02,0,0,1
75,-8.0,0.0,62.0,1644850048.15625,P09,D02,0,0,1
