,data,timestamp,participant,document,val,arou,eng
0,-0.06,1644850256.984375,P09,D03,0,1,1
1,0.06,1644850257.0,P09,D03,0,1,1
2,0.24,1644850257.015625,P09,D03,0,1,1
3,0.38,1644850257.03125,P09,D03,0,1,1
4,0.45,1644850257.046875,P09,D03,0,1,1
5,0.47,1644850257.0625,P09,D03,0,1,1
6,0.47,1644850257.078125,P09,D03,0,1,1
7,0.47,1644850257.09375,P09,D03,0,1,1
8,0.42,1644850257.109375,P09,D03,0,1,1
9,0.28,1644850257.125,P09,D03,0,1,1
10,-0.02,1644850257.140625,P09,D03,0,1,1
11,-0.42,1644850257.15625,P09,D03,0,1,1
12,-0.8,1644850257.171875,P09,D03,0,1,1
13,-0.99,1644850257.1875,P09,D03,0,1,1
14,-0.89,1644850257.203125,P09,D03,0,1,1
15,-0.49,1644850257.21875,P09,D03,0,1,1
16,0.07,1644850257.234375,P09,D03,0,1,1
17,0.59,1644850257.25,P09,D03,0,1,1
18,0.86,1644850257.265625,P09,D03,0,1,1
19,0.79,1644850257.28125,P09,D03,0,1,1
20,0.38,1644850257.296875,P09,D03,0,1,1
21,-0.24,1644850257.3125,P09,D03,0,1,1
22,-0.86,1644850257.328125,P09,D03,0,1,1
23,-1.32,1644850257.34375,P09,D03,0,1,1
24,-1.46,1644850257.359375,P09,D03,0,1,1
25,-1.28,1644850257.375,P09,D03,0,1,1
26,-0.85,1644850257.390625,P09,D03,0,1,1
27,-0.32,1644850257.40625,P09,D03,0,1,1
28,0.14,1644850257.421875,P09,D03,0,1,1
29,0.43,1644850257.4375,P09,D03,0,1,1
30,0.49,1644850257.453125,P09,D03,0,1,1
31,0.37,1644850257.46875,P09,D03,0,1,1
32,0.17,1644850257.484375,P09,D03,0,1,1
33,-0.01,1644850257.5,P09,D03,0,1,1
34,-0.1,1644850257.515625,P09,D03,0,1,1
35,-0.11,1644850257.53125,P09,D03,0,1,1
36,-0.1,1644850257.546875,P09,D03,0,1,1
37,-0.11,1644850257.5625,P09,D03,0,1,1
38,-0.15,1644850257.578125,P09,D03,0,1,1
39,-0.18,1644850257.59375,P09,D03,0,1,1
40,-0.14,1644850257.609375,P09,D03,0,1,1
41,-0.02,1644850257.625,P09,D03,0,1,1
42,0.18,1644850257.640625,P09,D03,0,1,1
43,0.37,1644850257.65625,P09,D03,0,1,1
44,0.47,1644850257.671875,P09,D03,0,1,1
45,0.46,1644850257.6875,P09,D03,0,1,1
46,0.37,1644850257.703125,P09,D03,0,1,1
47,0.26,1644850257.71875,P09,D03,0,1,1
48,0.17,1644850257.734375,P09,D03,0,1,1
49,0.08,1644850257.75,P09,D03,0,1,1
50,-0.02,1644850257.765625,P09,D03,0,1,1
51,-0.19,1644850257.78125,P09,D03,0,1,1
52,-0.41,1644850257.796875,P09,D03,0,1,1
53,-0.65,1644850257.8125,P09,D03,0,1,1
54,-0.84,1644850257.828125,P09,D03,0,1,1
55,-0.95,1644850257.84375,P09,D03,0,1,1
56,-0.94,1644850257.859375,P09,D03,0,1,1
57,-0.82,1644850257.875,P09,D03,0,1,1
58,-0.59,1644850257.890625,P09,D03,0,1,1
59,-0.3,1644850257.90625,P09,D03,0,1,1
60,-0.01,1644850257.921875,P09,D03,0,1,1
61,0.22,1644850257.9375,P09,D03,0,1,1
62,0.35,1644850257.953125,P09,D03,0,1,1
63,0.37,1644850257.96875,P09,D03,0,1,1
64,0.34,1644850257.984375,P09,D03,0,1,1
65,0.32,1644850258.0,P09,D03,0,1,1
66,0.36,1644850258.015625,P09,D03,0,1,1
67,0.45,1644850258.03125,P09,D03,0,1,1
68,0.55,1644850258.046875,P09,D03,0,1,1
69,0.62,1644850258.0625,P09,D03,0,1,1
70,0.63,1644850258.078125,P09,D03,0,1,1
71,0.6,1644850258.09375,P09,D03,0,1,1
72,0.56,1644850258.109375,P09,D03,0,1,1
73,0.53,1644850258.125,P09,D03,0,1,1
74,0.48,1644850258.140625,P09,D03,0,1,1
75,0.37,1644850258.15625,P09,D03,0,1,1
76,0.18,1644850258.171875,P09,D03,0,1,1
77,-0.07,1644850258.1875,P09,D03,0,1,1
78,-0.31,1644850258.203125,P09,D03,0,1,1
79,-0.46,1644850258.21875,P09,D03,0,1,1
80,-0.47,1644850258.234375,P09,D03,0,1,1
81,-0.37,1644850258.25,P09,D03,0,1,1
82,-0.23,1644850258.265625,P09,D03,0,1,1
83,-0.11,1644850258.28125,P09,D03,0,1,1
84,-0.05,1644850258.296875,P09,D03,0,1,1
85,-0.03,1644850258.3125,P09,D03,0,1,1
86,0.01,1644850258.328125,P09,D03,0,1,1
87,0.11,1644850258.34375,P09,D03,0,1,1
88,0.26,1644850258.359375,P09,D03,0,1,1
89,0.38,1644850258.375,P09,D03,0,1,1
90,0.41,1644850258.390625,P09,D03,0,1,1
91,0.31,1644850258.40625,P09,D03,0,1,1
92,0.12,1644850258.421875,P09,D03,0,1,1
93,-0.09,1644850258.4375,P09,D03,0,1,1
94,-0.21,1644850258.453125,P09,D03,0,1,1
95,-0.2,1644850258.46875,P09,D03,0,1,1
96,-0.02,1644850258.484375,P09,D03,0,1,1
97,0.27,1644850258.5,P09,D03,0,1,1
98,0.6,1644850258.515625,P09,D03,0,1,1
99,0.89,1644850258.53125,P09,D03,0,1,1
100,1.06,1644850258.546875,P09,D03,0,1,1
101,1.07,1644850258.5625,P09,D03,0,1,1
102,0.89,1644850258.578125,P09,D03,0,1,1
103,0.55,1644850258.59375,P09,D03,0,1,1
104,0.11,1644850258.609375,P09,D03,0,1,1
105,-0.3,1644850258.625,P09,D03,0,1,1
106,-0.58,1644850258.640625,P09,D03,0,1,1
107,-0.66,1644850258.65625,P09,D03,0,1,1
108,-0.54,1644850258.671875,P09,D03,0,1,1
109,-0.31,1644850258.6875,P09,D03,0,1,1
110,-0.06,1644850258.703125,P09,D03,0,1,1
111,0.15,1644850258.71875,P09,D03,0,1,1
112,0.3,1644850258.734375,P09,D03,0,1,1
113,0.38,1644850258.75,P09,D03,0,1,1
114,0.42,1644850258.765625,P09,D03,0,1,1
115,0.39,1644850258.78125,P09,D03,0,1,1
116,0.25,1644850258.796875,P09,D03,0,1,1
117,0.01,1644850258.8125,P09,D03,0,1,1
118,-0.3,1644850258.828125,P09,D03,0,1,1
119,-0.59,1644850258.84375,P09,D03,0,1,1
120,-0.76,1644850258.859375,P09,D03,0,1,1
121,-0.75,1644850258.875,P09,D03,0,1,1
122,-0.59,1644850258.890625,P09,D03,0,1,1
123,-0.33,1644850258.90625,P09,D03,0,1,1
124,-0.09,1644850258.921875,P09,D03,0,1,1
125,0.06,1644850258.9375,P09,D03,0,1,1
126,0.06,1644850258.953125,P09,D03,0,1,1
127,-0.1,1644850258.96875,P09,D03,0,1,1
128,-0.38,1644850258.984375,P09,D03,0,1,1
129,-0.7,1644850259.0,P09,D03,0,1,1
130,-0.97,1644850259.015625,P09,D03,0,1,1
131,-1.11,1644850259.03125,P09,D03,0,1,1
132,-1.07,1644850259.046875,P09,D03,0,1,1
133,-0.85,1644850259.0625,P09,D03,0,1,1
134,-0.51,1644850259.078125,P09,D03,0,1,1
135,-0.14,1644850259.09375,P09,D03,0,1,1
136,0.2,1644850259.109375,P09,D03,0,1,1
137,0.48,1644850259.125,P09,D03,0,1,1
138,0.68,1644850259.140625,P09,D03,0,1,1
139,0.82,1644850259.15625,P09,D03,0,1,1
140,0.87,1644850259.171875,P09,D03,0,1,1
141,0.82,1644850259.1875,P09,D03,0,1,1
142,0.67,1644850259.203125,P09,D03,0,1,1
143,0.43,1644850259.21875,P09,D03,0,1,1
144,0.15,1644850259.234375,P09,D03,0,1,1
145,-0.1,1644850259.25,P09,D03,0,1,1
146,-0.29,1644850259.265625,P09,D03,0,1,1
147,-0.4,1644850259.28125,P09,D03,0,1,1
148,-0.42,1644850259.296875,P09,D03,0,1,1
149,-0.36,1644850259.3125,P09,D03,0,1,1
150,-0.24,1644850259.328125,P09,D03,0,1,1
151,-0.09,1644850259.34375,P09,D03,0,1,1
152,0.04,1644850259.359375,P09,D03,0,1,1
153,0.12,1644850259.375,P09,D03,0,1,1
154,0.1,1644850259.390625,P09,D03,0,1,1
155,0.01,1644850259.40625,P09,D03,0,1,1
156,-0.14,1644850259.421875,P09,D03,0,1,1
157,-0.25,1644850259.4375,P09,D03,0,1,1
158,-0.29,1644850259.453125,P09,D03,0,1,1
159,-0.22,1644850259.46875,P09,D03,0,1,1
160,-0.06,1644850259.484375,P09,D03,0,1,1
161,0.12,1644850259.5,P09,D03,0,1,1
162,0.27,1644850259.515625,P09,D03,0,1,1
163,0.33,1644850259.53125,P09,D03,0,1,1
164,0.29,1644850259.546875,P09,D03,0,1,1
165,0.17,1644850259.5625,P09,D03,0,1,1
166,0.02,1644850259.578125,P09,D03,0,1,1
167,-0.11,1644850259.59375,P09,D03,0,1,1
168,-0.21,1644850259.609375,P09,D03,0,1,1
169,-0.3,1644850259.625,P09,D03,0,1,1
170,-0.43,1644850259.640625,P09,D03,0,1,1
171,-0.61,1644850259.65625,P09,D03,0,1,1
172,-0.8,1644850259.671875,P09,D03,0,1,1
173,-0.95,1644850259.6875,P09,D03,0,1,1
174,-0.99,1644850259.703125,P09,D03,0,1,1
175,-0.9,1644850259.71875,P09,D03,0,1,1
176,-0.75,1644850259.734375,P09,D03,0,1,1
177,-0.64,1644850259.75,P09,D03,0,1,1
178,-0.62,1644850259.765625,P09,D03,0,1,1
179,-0.69,1644850259.78125,P09,D03,0,1,1
180,-0.75,1644850259.796875,P09,D03,0,1,1
181,-0.7,1644850259.8125,P09,D03,0,1,1
182,-0.5,1644850259.828125,P09,D03,0,1,1
183,-0.17,1644850259.84375,P09,D03,0,1,1
184,0.16,1644850259.859375,P09,D03,0,1,1
185,0.36,1644850259.875,P09,D03,0,1,1
186,0.32,1644850259.890625,P09,D03,0,1,1
187,0.04,1644850259.90625,P09,D03,0,1,1
188,-0.43,1644850259.921875,P09,D03,0,1,1
189,-0.96,1644850259.9375,P09,D03,0,1,1
190,-1.44,1644850259.953125,P09,D03,0,1,1
191,-1.76,1644850259.96875,P09,D03,0,1,1
192,-1.9,1644850259.984375,P09,D03,0,1,1
193,-1.84,1644850260.0,P09,D03,0,1,1
194,-1.65,1644850260.015625,P09,D03,0,1,1
195,-1.43,1644850260.03125,P09,D03,0,1,1
196,-1.3,1644850260.046875,P09,D03,0,1,1
197,-1.42,1644850260.0625,P09,D03,0,1,1
198,-1.86,1644850260.078125,P09,D03,0,1,1
199,-2.62,1644850260.09375,P09,D03,0,1,1
200,-3.57,1644850260.109375,P09,D03,0,1,1
201,-4.52,1644850260.125,P09,D03,0,1,1
202,-5.26,1644850260.140625,P09,D03,0,1,1
203,-5.69,1644850260.15625,P09,D03,0,1,1
204,-5.87,1644850260.171875,P09,D03,0,1,1
205,-6.02,1644850260.1875,P09,D03,0,1,1
206,-6.41,1644850260.203125,P09,D03,0,1,1
207,-7.22,1644850260.21875,P09,D03,0,1,1
208,-8.39,1644850260.234375,P09,D03,0,1,1
209,-9.67,1644850260.25,P09,D03,0,1,1
210,-10.71,1644850260.265625,P09,D03,0,1,1
211,-11.28,1644850260.28125,P09,D03,0,1,1
212,-11.41,1644850260.296875,P09,D03,0,1,1
213,-11.4,1644850260.3125,P09,D03,0,1,1
214,-11.71,1644850260.328125,P09,D03,0,1,1
215,-12.73,1644850260.34375,P09,D03,0,1,1
216,-14.51,1644850260.359375,P09,D03,0,1,1
217,-16.77,1644850260.375,P09,D03,0,1,1
218,-18.98,1644850260.390625,P09,D03,0,1,1
219,-20.6,1644850260.40625,P09,D03,0,1,1
220,-21.36,1644850260.421875,P09,D03,0,1,1
221,-21.38,1644850260.4375,P09,D03,0,1,1
222,-21.14,1644850260.453125,P09,D03,0,1,1
223,-21.26,1644850260.46875,P09,D03,0,1,1
224,-22.21,1644850260.484375,P09,D03,0,1,1
225,-24.07,1644850260.5,P09,D03,0,1,1
226,-26.55,1644850260.515625,P09,D03,0,1,1
227,-29.04,1644850260.53125,P09,D03,0,1,1
228,-30.95,1644850260.546875,P09,D03,0,1,1
229,-31.97,1644850260.5625,P09,D03,0,1,1
230,-32.16,1644850260.578125,P09,D03,0,1,1
231,-31.97,1644850260.59375,P09,D03,0,1,1
232,-32.02,1644850260.609375,P09,D03,0,1,1
233,-32.9,1644850260.625,P09,D03,0,1,1
234,-35.07,1644850260.640625,P09,D03,0,1,1
235,-38.73,1644850260.65625,P09,D03,0,1,1
236,-43.72,1644850260.671875,P09,D03,0,1,1
237,-49.19,1644850260.6875,P09,D03,0,1,1
238,-53.42,1644850260.703125,P09,D03,0,1,1
239,-54.07,1644850260.71875,P09,D03,0,1,1
240,-48.8,1644850260.734375,P09,D03,0,1,1
241,-36.41,1644850260.75,P09,D03,0,1,1
242,-17.63,1644850260.765625,P09,D03,0,1,1
243,4.71,1644850260.78125,P09,D03,0,1,1
244,26.58,1644850260.796875,P09,D03,0,1,1
245,44.22,1644850260.8125,P09,D03,0,1,1
246,55.53,1644850260.828125,P09,D03,0,1,1
247,60.62,1644850260.84375,P09,D03,0,1,1
248,61.24,1644850260.859375,P09,D03,0,1,1
249,59.63,1644850260.875,P09,D03,0,1,1
250,57.39,1644850260.890625,P09,D03,0,1,1
251,55.0,1644850260.90625,P09,D03,0,1,1
252,52.18,1644850260.921875,P09,D03,0,1,1
253,48.63,1644850260.9375,P09,D03,0,1,1
254,44.49,1644850260.953125,P09,D03,0,1,1
255,40.47,1644850260.96875,P09,D03,0,1,1
256,37.36,1644850260.984375,P09,D03,0,1,1
257,35.55,1644850261.0,P09,D03,0,1,1
258,34.82,1644850261.015625,P09,D03,0,1,1
259,34.47,1644850261.03125,P09,D03,0,1,1
260,33.66,1644850261.046875,P09,D03,0,1,1
261,31.89,1644850261.0625,P09,D03,0,1,1
262,29.14,1644850261.078125,P09,D03,0,1,1
263,25.83,1644850261.09375,P09,D03,0,1,1
264,22.54,1644850261.109375,P09,D03,0,1,1
265,19.75,1644850261.125,P09,D03,0,1,1
266,17.58,1644850261.140625,P09,D03,0,1,1
267,15.84,1644850261.15625,P09,D03,0,1,1
268,14.14,1644850261.171875,P09,D03,0,1,1
269,12.2,1644850261.1875,P09,D03,0,1,1
270,9.94,1644850261.203125,P09,D03,0,1,1
271,7.52,1644850261.21875,P09,D03,0,1,1
272,5.16,1644850261.234375,P09,D03,0,1,1
273,2.98,1644850261.25,P09,D03,0,1,1
274,0.87,1644850261.265625,P09,D03,0,1,1
275,-1.42,1644850261.28125,P09,D03,0,1,1
276,-4.06,1644850261.296875,P09,D03,0,1,1
277,-7.03,1644850261.3125,P09,D03,0,1,1
278,-10.06,1644850261.328125,P09,D03,0,1,1
279,-12.79,1644850261.34375,P09,D03,0,1,1
280,-14.92,1644850261.359375,P09,D03,0,1,1
281,-16.39,1644850261.375,P09,D03,0,1,1
282,-17.36,1644850261.390625,P09,D03,0,1,1
283,-18.08,1644850261.40625,P09,D03,0,1,1
284,-18.81,1644850261.421875,P09,D03,0,1,1
285,-19.68,1644850261.4375,P09,D03,0,1,1
286,-20.69,1644850261.453125,P09,D03,0,1,1
287,-21.64,1644850261.46875,P09,D03,0,1,1
288,-22.11,1644850261.484375,P09,D03,0,1,1
289,-21.51,1644850261.5,P09,D03,0,1,1
290,-19.2,1644850261.515625,P09,D03,0,1,1
291,-14.9,1644850261.53125,P09,D03,0,1,1
292,-8.94,1644850261.546875,P09,D03,0,1,1
293,-2.27,1644850261.5625,P09,D03,0,1,1
294,3.85,1644850261.578125,P09,D03,0,1,1
295,8.44,1644850261.59375,P09,D03,0,1,1
296,11.25,1644850261.609375,P09,D03,0,1,1
297,12.83,1644850261.625,P09,D03,0,1,1
298,14.11,1644850261.640625,P09,D03,0,1,1
299,15.84,1644850261.65625,P09,D03,0,1,1
300,18.13,1644850261.671875,P09,D03,0,1,1
301,20.47,1644850261.6875,P09,D03,0,1,1
302,22.16,1644850261.703125,P09,D03,0,1,1
303,22.75,1644850261.71875,P09,D03,0,1,1
304,22.36,1644850261.734375,P09,D03,0,1,1
305,21.57,1644850261.75,P09,D03,0,1,1
306,21.04,1644850261.765625,P09,D03,0,1,1
307,21.17,1644850261.78125,P09,D03,0,1,1
308,21.98,1644850261.796875,P09,D03,0,1,1
309,23.12,1644850261.8125,P09,D03,0,1,1
310,24.22,1644850261.828125,P09,D03,0,1,1
311,24.95,1644850261.84375,P09,D03,0,1,1
312,25.22,1644850261.859375,P09,D03,0,1,1
313,25.18,1644850261.875,P09,D03,0,1,1
314,25.15,1644850261.890625,P09,D03,0,1,1
315,25.6,1644850261.90625,P09,D03,0,1,1
316,26.93,1644850261.921875,P09,D03,0,1,1
317,29.32,1644850261.9375,P09,D03,0,1,1
318,32.59,1644850261.953125,P09,D03,0,1,1
319,36.21,1644850261.96875,P09,D03,0,1,1
320,39.53,1644850261.984375,P09,D03,0,1,1
321,42.07,1644850262.0,P09,D03,0,1,1
322,43.8,1644850262.015625,P09,D03,0,1,1
323,45.19,1644850262.03125,P09,D03,0,1,1
324,47.03,1644850262.046875,P09,D03,0,1,1
325,50.02,1644850262.0625,P09,D03,0,1,1
326,54.46,1644850262.078125,P09,D03,0,1,1
327,60.04,1644850262.09375,P09,D03,0,1,1
328,66.02,1644850262.109375,P09,D03,0,1,1
329,71.48,1644850262.125,P09,D03,0,1,1
330,75.75,1644850262.140625,P09,D03,0,1,1
331,78.65,1644850262.15625,P09,D03,0,1,1
332,80.63,1644850262.171875,P09,D03,0,1,1
333,82.55,1644850262.1875,P09,D03,0,1,1
334,85.46,1644850262.203125,P09,D03,0,1,1
335,90.29,1644850262.21875,P09,D03,0,1,1
336,97.56,1644850262.234375,P09,D03,0,1,1
337,107.16,1644850262.25,P09,D03,0,1,1
338,117.96,1644850262.265625,P09,D03,0,1,1
339,127.69,1644850262.28125,P09,D03,0,1,1
340,132.91,1644850262.296875,P09,D03,0,1,1
341,129.67,1644850262.3125,P09,D03,0,1,1
342,114.75,1644850262.328125,P09,D03,0,1,1
343,87.15,1644850262.34375,P09,D03,0,1,1
344,49.11,1644850262.359375,P09,D03,0,1,1
345,5.83,1644850262.375,P09,D03,0,1,1
346,-36.13,1644850262.390625,P09,D03,0,1,1
347,-71.14,1644850262.40625,P09,D03,0,1,1
348,-96.31,1644850262.421875,P09,D03,0,1,1
349,-111.98,1644850262.4375,P09,D03,0,1,1
350,-120.65,1644850262.453125,P09,D03,0,1,1
351,-125.12,1644850262.46875,P09,D03,0,1,1
352,-127.01,1644850262.484375,P09,D03,0,1,1
353,-126.46,1644850262.5,P09,D03,0,1,1
354,-122.94,1644850262.515625,P09,D03,0,1,1
355,-116.36,1644850262.53125,P09,D03,0,1,1
356,-107.8,1644850262.546875,P09,D03,0,1,1
357,-99.11,1644850262.5625,P09,D03,0,1,1
358,-91.98,1644850262.578125,P09,D03,0,1,1
359,-87.01,1644850262.59375,P09,D03,0,1,1
360,-83.52,1644850262.609375,P09,D03,0,1,1
361,-80.06,1644850262.625,P09,D03,0,1,1
362,-75.38,1644850262.640625,P09,D03,0,1,1
363,-69.14,1644850262.65625,P09,D03,0,1,1
364,-61.99,1644850262.671875,P09,D03,0,1,1
365,-55.19,1644850262.6875,P09,D03,0,1,1
