,data,timestamp,participant,document,val,arou,eng
0,109.98,1644852855.0,P09,D13,0,1,1
1,109.65,1644852856.0,P09,D13,0,1,1
2,109.32,1644852857.0,P09,D13,0,1,1
3,109.0,1644852858.0,P09,D13,0,1,1
4,108.7,1644852859.0,P09,D13,0,1,1
5,108.4,1644852860.0,P09,D13,0,1,1
6,108.1,1644852861.0,P09,D13,0,1,1
7,107.78,1644852862.0,P09,D13,0,1,1
8,107.5,1644852863.0,P09,D13,0,1,1
9,107.25,1644852864.0,P09,D13,0,1,1
10,107.02,1644852865.0,P09,D13,0,1,1
11,106.78,1644852866.0,P09,D13,0,1,1
12,106.65,1644852867.0,P09,D13,0,1,1
13,106.57,1644852868.0,P09,D13,0,1,1
14,106.48,1644852869.0,P09,D13,0,1,1
15,106.4,1644852870.0,P09,D13,0,1,1
16,106.33,1644852871.0,P09,D13,0,1,1
17,106.25,1644852872.0,P09,D13,0,1,1
18,106.18,1644852873.0,P09,D13,0,1,1
19,106.17,1644852874.0,P09,D13,0,1,1
20,106.15,1644852875.0,P09,D13,0,1,1
21,106.12,1644852876.0,P09,D13,0,1,1
22,106.15,1644852877.0,P09,D13,0,1,1
23,106.13,1644852878.0,P09,D13,0,1,1
24,106.15,1644852879.0,P09,D13,0,1,1
25,106.12,1644852880.0,P09,D13,0,1,1
26,106.1,1644852881.0,P09,D13,0,1,1
27,106.13,1644852882.0,P09,D13,0,1,1
28,106.08,1644852883.0,P09,D13,0,1,1
29,106.0,1644852884.0,P09,D13,0,1,1
30,105.88,1644852885.0,P09,D13,0,1,1
31,105.87,1644852886.0,P09,D13,0,1,1
32,105.73,1644852887.0,P09,D13,0,1,1
33,105.63,1644852888.0,P09,D13,0,1,1
34,105.55,1644852889.0,P09,D13,0,1,1
35,105.48,1644852890.0,P09,D13,0,1,1
36,105.35,1644852891.0,P09,D13,0,1,1
37,105.28,1644852892.0,P09,D13,0,1,1
38,105.32,1644852893.0,P09,D13,0,1,1
39,105.17,1644852894.0,P09,D13,0,1,1
40,105.05,1644852895.0,P09,D13,0,1,1
41,104.95,1644852896.0,P09,D13,0,1,1
