,data,timestamp,participant,document,val,arou,eng
0,-0.13,1644851895.671875,P09,D08,0,0,1
1,-0.28,1644851895.6875,P09,D08,0,0,1
2,-0.45,1644851895.703125,P09,D08,0,0,1
3,-0.58,1644851895.71875,P09,D08,0,0,1
4,-0.66,1644851895.734375,P09,D08,0,0,1
5,-0.67,1644851895.75,P09,D08,0,0,1
6,-0.6,1644851895.765625,P09,D08,0,0,1
7,-0.44,1644851895.78125,P09,D08,0,0,1
8,-0.24,1644851895.796875,P09,D08,0,0,1
9,-0.03,1644851895.8125,P09,D08,0,0,1
10,0.11,1644851895.828125,P09,D08,0,0,1
11,0.16,1644851895.84375,P09,D08,0,0,1
12,0.09,1644851895.859375,P09,D08,0,0,1
13,-0.06,1644851895.875,P09,D08,0,0,1
14,-0.24,1644851895.890625,P09,D08,0,0,1
15,-0.38,1644851895.90625,P09,D08,0,0,1
16,-0.44,1644851895.921875,P09,D08,0,0,1
17,-0.44,1644851895.9375,P09,D08,0,0,1
18,-0.4,1644851895.953125,P09,D08,0,0,1
19,-0.38,1644851895.96875,P09,D08,0,0,1
20,-0.38,1644851895.984375,P09,D08,0,0,1
21,-0.4,1644851896.0,P09,D08,0,0,1
22,-0.39,1644851896.015625,P09,D08,0,0,1
23,-0.32,1644851896.03125,P09,D08,0,0,1
24,-0.19,1644851896.046875,P09,D08,0,0,1
25,-0.02,1644851896.0625,P09,D08,0,0,1
26,0.12,1644851896.078125,P09,D08,0,0,1
27,0.2,1644851896.09375,P09,D08,0,0,1
28,0.19,1644851896.109375,P09,D08,0,0,1
29,0.13,1644851896.125,P09,D08,0,0,1
30,0.06,1644851896.140625,P09,D08,0,0,1
31,0.07,1644851896.15625,P09,D08,0,0,1
32,0.21,1644851896.171875,P09,D08,0,0,1
33,0.47,1644851896.1875,P09,D08,0,0,1
34,0.76,1644851896.203125,P09,D08,0,0,1
35,0.97,1644851896.21875,P09,D08,0,0,1
36,1.0,1644851896.234375,P09,D08,0,0,1
37,0.81,1644851896.25,P09,D08,0,0,1
38,0.47,1644851896.265625,P09,D08,0,0,1
39,0.11,1644851896.28125,P09,D08,0,0,1
40,-0.12,1644851896.296875,P09,D08,0,0,1
41,-0.2,1644851896.3125,P09,D08,0,0,1
42,-0.14,1644851896.328125,P09,D08,0,0,1
43,-0.04,1644851896.34375,P09,D08,0,0,1
44,0.06,1644851896.359375,P09,D08,0,0,1
45,0.17,1644851896.375,P09,D08,0,0,1
46,0.34,1644851896.390625,P09,D08,0,0,1
47,0.63,1644851896.40625,P09,D08,0,0,1
48,0.98,1644851896.421875,P09,D08,0,0,1
49,1.26,1644851896.4375,P09,D08,0,0,1
50,1.31,1644851896.453125,P09,D08,0,0,1
51,1.05,1644851896.46875,P09,D08,0,0,1
52,0.55,1644851896.484375,P09,D08,0,0,1
53,-0.03,1644851896.5,P09,D08,0,0,1
54,-0.48,1644851896.515625,P09,D08,0,0,1
55,-0.71,1644851896.53125,P09,D08,0,0,1
56,-0.72,1644851896.546875,P09,D08,0,0,1
57,-0.64,1644851896.5625,P09,D08,0,0,1
58,-0.59,1644851896.578125,P09,D08,0,0,1
59,-0.59,1644851896.59375,P09,D08,0,0,1
60,-0.6,1644851896.609375,P09,D08,0,0,1
61,-0.54,1644851896.625,P09,D08,0,0,1
62,-0.34,1644851896.640625,P09,D08,0,0,1
63,-0.04,1644851896.65625,P09,D08,0,0,1
64,0.27,1644851896.671875,P09,D08,0,0,1
65,0.47,1644851896.6875,P09,D08,0,0,1
66,0.5,1644851896.703125,P09,D08,0,0,1
67,0.4,1644851896.71875,P09,D08,0,0,1
68,0.25,1644851896.734375,P09,D08,0,0,1
69,0.13,1644851896.75,P09,D08,0,0,1
70,0.1,1644851896.765625,P09,D08,0,0,1
71,0.16,1644851896.78125,P09,D08,0,0,1
72,0.27,1644851896.796875,P09,D08,0,0,1
73,0.42,1644851896.8125,P09,D08,0,0,1
74,0.57,1644851896.828125,P09,D08,0,0,1
75,0.7,1644851896.84375,P09,D08,0,0,1
76,0.75,1644851896.859375,P09,D08,0,0,1
77,0.68,1644851896.875,P09,D08,0,0,1
78,0.44,1644851896.890625,P09,D08,0,0,1
79,0.05,1644851896.90625,P09,D08,0,0,1
80,-0.43,1644851896.921875,P09,D08,0,0,1
81,-0.88,1644851896.9375,P09,D08,0,0,1
82,-1.17,1644851896.953125,P09,D08,0,0,1
83,-1.25,1644851896.96875,P09,D08,0,0,1
84,-1.1,1644851896.984375,P09,D08,0,0,1
85,-0.78,1644851897.0,P09,D08,0,0,1
86,-0.38,1644851897.015625,P09,D08,0,0,1
87,0.0,1644851897.03125,P09,D08,0,0,1
88,0.28,1644851897.046875,P09,D08,0,0,1
89,0.41,1644851897.0625,P09,D08,0,0,1
90,0.36,1644851897.078125,P09,D08,0,0,1
91,0.16,1644851897.09375,P09,D08,0,0,1
92,-0.12,1644851897.109375,P09,D08,0,0,1
93,-0.36,1644851897.125,P09,D08,0,0,1
94,-0.49,1644851897.140625,P09,D08,0,0,1
95,-0.45,1644851897.15625,P09,D08,0,0,1
96,-0.28,1644851897.171875,P09,D08,0,0,1
97,-0.04,1644851897.1875,P09,D08,0,0,1
98,0.15,1644851897.203125,P09,D08,0,0,1
99,0.24,1644851897.21875,P09,D08,0,0,1
100,0.24,1644851897.234375,P09,D08,0,0,1
101,0.21,1644851897.25,P09,D08,0,0,1
102,0.2,1644851897.265625,P09,D08,0,0,1
103,0.25,1644851897.28125,P09,D08,0,0,1
104,0.33,1644851897.296875,P09,D08,0,0,1
105,0.38,1644851897.3125,P09,D08,0,0,1
106,0.38,1644851897.328125,P09,D08,0,0,1
107,0.34,1644851897.34375,P09,D08,0,0,1
