,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,1.0,27.0,49.0,1645444456.34375,P18,D06,1,0,1
1,6.0,25.0,55.0,1645444456.375,P18,D06,1,0,1
2,2.0,23.0,56.0,1645444456.40625,P18,D06,1,0,1
3,8.0,21.0,60.0,1645444456.4375,P18,D06,1,0,1
4,9.0,20.0,63.0,1645444456.46875,P18,D06,1,0,1
5,8.0,20.0,60.0,1645444456.5,P18,D06,1,0,1
6,8.0,21.0,57.0,1645444456.53125,P18,D06,1,0,1
7,8.0,21.0,57.0,1645444456.5625,P18,D06,1,0,1
8,8.0,22.0,56.0,1645444456.59375,P18,D06,1,0,1
9,7.0,22.0,56.0,1645444456.625,P18,D06,1,0,1
10,8.0,19.0,60.0,1645444456.65625,P18,D06,1,0,1
11,8.0,19.0,61.0,1645444456.6875,P18,D06,1,0,1
12,9.0,18.0,62.0,1645444456.71875,P18,D06,1,0,1
13,10.0,17.0,64.0,1645444456.75,P18,D06,1,0,1
14,10.0,17.0,64.0,1645444456.78125,P18,D06,1,0,1
15,7.0,20.0,60.0,1645444456.8125,P18,D06,1,0,1
16,4.0,22.0,57.0,1645444456.84375,P18,D06,1,0,1
17,7.0,21.0,57.0,1645444456.875,P18,D06,1,0,1
18,5.0,22.0,56.0,1645444456.90625,P18,D06,1,0,1
19,4.0,23.0,55.0,1645444456.9375,P18,D06,1,0,1
20,6.0,23.0,57.0,1645444456.96875,P18,D06,1,0,1
21,9.0,20.0,65.0,1645444457.0,P18,D06,1,0,1
22,16.0,7.0,76.0,1645444457.03125,P18,D06,1,0,1
23,46.0,-29.0,76.0,1645444457.0625,P18,D06,1,0,1
24,45.0,-10.0,60.0,1645444457.09375,P18,D06,1,0,1
25,32.0,1.0,40.0,1645444457.125,P18,D06,1,0,1
26,26.0,30.0,18.0,1645444457.15625,P18,D06,1,0,1
27,16.0,34.0,11.0,1645444457.1875,P18,D06,1,0,1
28,23.0,33.0,26.0,1645444457.21875,P18,D06,1,0,1
29,28.0,32.0,47.0,1645444457.25,P18,D06,1,0,1
30,26.0,37.0,55.0,1645444457.28125,P18,D06,1,0,1
31,29.0,39.0,56.0,1645444457.3125,P18,D06,1,0,1
32,55.0,42.0,51.0,1645444457.34375,P18,D06,1,0,1
33,68.0,50.0,53.0,1645444457.375,P18,D06,1,0,1
34,92.0,50.0,51.0,1645444457.40625,P18,D06,1,0,1
35,61.0,42.0,33.0,1645444457.4375,P18,D06,1,0,1
36,41.0,29.0,22.0,1645444457.46875,P18,D06,1,0,1
37,23.0,28.0,20.0,1645444457.5,P18,D06,1,0,1
38,21.0,25.0,23.0,1645444457.53125,P18,D06,1,0,1
39,23.0,31.0,18.0,1645444457.5625,P18,D06,1,0,1
40,16.0,31.0,13.0,1645444457.59375,P18,D06,1,0,1
41,-16.0,15.0,1.0,1645444457.625,P18,D06,1,0,1
42,-24.0,4.0,-3.0,1645444457.65625,P18,D06,1,0,1
43,77.0,-25.0,-17.0,1645444457.6875,P18,D06,1,0,1
44,117.0,-20.0,-21.0,1645444457.71875,P18,D06,1,0,1
45,127.0,-13.0,-19.0,1645444457.75,P18,D06,1,0,1
46,127.0,-1.0,7.0,1645444457.78125,P18,D06,1,0,1
47,91.0,-2.0,-25.0,1645444457.8125,P18,D06,1,0,1
48,50.0,2.0,-35.0,1645444457.84375,P18,D06,1,0,1
49,57.0,3.0,-24.0,1645444457.875,P18,D06,1,0,1
50,55.0,2.0,-25.0,1645444457.90625,P18,D06,1,0,1
51,53.0,0.0,-31.0,1645444457.9375,P18,D06,1,0,1
52,53.0,-1.0,-24.0,1645444457.96875,P18,D06,1,0,1
53,49.0,-3.0,-24.0,1645444458.0,P18,D06,1,0,1
54,51.0,-1.0,-27.0,1645444458.03125,P18,D06,1,0,1
55,41.0,-2.0,-28.0,1645444458.0625,P18,D06,1,0,1
56,57.0,-4.0,-35.0,1645444458.09375,P18,D06,1,0,1
57,49.0,-10.0,-42.0,1645444458.125,P18,D06,1,0,1
58,53.0,-11.0,-40.0,1645444458.15625,P18,D06,1,0,1
59,34.0,-10.0,-32.0,1645444458.1875,P18,D06,1,0,1
60,52.0,-4.0,-29.0,1645444458.21875,P18,D06,1,0,1
61,72.0,4.0,-34.0,1645444458.25,P18,D06,1,0,1
62,65.0,7.0,-40.0,1645444458.28125,P18,D06,1,0,1
63,45.0,-2.0,-26.0,1645444458.3125,P18,D06,1,0,1
64,50.0,-3.0,-13.0,1645444458.34375,P18,D06,1,0,1
65,64.0,1.0,-17.0,1645444458.375,P18,D06,1,0,1
66,73.0,-2.0,-17.0,1645444458.40625,P18,D06,1,0,1
67,55.0,-8.0,-19.0,1645444458.4375,P18,D06,1,0,1
68,61.0,-8.0,-20.0,1645444458.46875,P18,D06,1,0,1
69,64.0,-7.0,-21.0,1645444458.5,P18,D06,1,0,1
70,56.0,-7.0,-20.0,1645444458.53125,P18,D06,1,0,1
71,58.0,-4.0,-21.0,1645444458.5625,P18,D06,1,0,1
72,59.0,-4.0,-21.0,1645444458.59375,P18,D06,1,0,1
73,58.0,-5.0,-20.0,1645444458.625,P18,D06,1,0,1
74,59.0,-7.0,-20.0,1645444458.65625,P18,D06,1,0,1
75,59.0,-7.0,-22.0,1645444458.6875,P18,D06,1,0,1
76,56.0,-11.0,-29.0,1645444458.71875,P18,D06,1,0,1
77,60.0,-13.0,-32.0,1645444458.75,P18,D06,1,0,1
78,33.0,-37.0,-22.0,1645444458.78125,P18,D06,1,0,1
79,35.0,-44.0,-35.0,1645444458.8125,P18,D06,1,0,1
80,78.0,-25.0,-13.0,1645444458.84375,P18,D06,1,0,1
81,76.0,7.0,16.0,1645444458.875,P18,D06,1,0,1
82,74.0,10.0,28.0,1645444458.90625,P18,D06,1,0,1
83,70.0,14.0,24.0,1645444458.9375,P18,D06,1,0,1
84,58.0,16.0,-5.0,1645444458.96875,P18,D06,1,0,1
85,77.0,-1.0,3.0,1645444459.0,P18,D06,1,0,1
86,56.0,-7.0,9.0,1645444459.03125,P18,D06,1,0,1
87,67.0,2.0,21.0,1645444459.0625,P18,D06,1,0,1
88,97.0,2.0,25.0,1645444459.09375,P18,D06,1,0,1
89,90.0,2.0,29.0,1645444459.125,P18,D06,1,0,1
90,79.0,-4.0,28.0,1645444459.15625,P18,D06,1,0,1
91,77.0,2.0,23.0,1645444459.1875,P18,D06,1,0,1
92,63.0,8.0,20.0,1645444459.21875,P18,D06,1,0,1
93,57.0,12.0,20.0,1645444459.25,P18,D06,1,0,1
94,82.0,19.0,24.0,1645444459.28125,P18,D06,1,0,1
95,78.0,17.0,26.0,1645444459.3125,P18,D06,1,0,1
96,48.0,28.0,0.0,1645444459.34375,P18,D06,1,0,1
97,48.0,36.0,1.0,1645444459.375,P18,D06,1,0,1
98,27.0,26.0,12.0,1645444459.40625,P18,D06,1,0,1
99,25.0,27.0,18.0,1645444459.4375,P18,D06,1,0,1
100,0.0,29.0,24.0,1645444459.46875,P18,D06,1,0,1
101,-3.0,25.0,25.0,1645444459.5,P18,D06,1,0,1
102,-19.0,32.0,24.0,1645444459.53125,P18,D06,1,0,1
103,-16.0,44.0,28.0,1645444459.5625,P18,D06,1,0,1
104,-7.0,46.0,32.0,1645444459.59375,P18,D06,1,0,1
105,-24.0,56.0,16.0,1645444459.625,P18,D06,1,0,1
106,-19.0,57.0,20.0,1645444459.65625,P18,D06,1,0,1
107,4.0,66.0,25.0,1645444459.6875,P18,D06,1,0,1
108,9.0,61.0,24.0,1645444459.71875,P18,D06,1,0,1
109,6.0,61.0,21.0,1645444459.75,P18,D06,1,0,1
110,8.0,67.0,19.0,1645444459.78125,P18,D06,1,0,1
111,10.0,42.0,23.0,1645444459.8125,P18,D06,1,0,1
112,-18.0,44.0,14.0,1645444459.84375,P18,D06,1,0,1
113,-7.0,65.0,18.0,1645444459.875,P18,D06,1,0,1
114,3.0,62.0,18.0,1645444459.90625,P18,D06,1,0,1
115,5.0,64.0,19.0,1645444459.9375,P18,D06,1,0,1
116,5.0,62.0,20.0,1645444459.96875,P18,D06,1,0,1
117,2.0,62.0,19.0,1645444460.0,P18,D06,1,0,1
118,-3.0,62.0,18.0,1645444460.03125,P18,D06,1,0,1
119,-1.0,62.0,16.0,1645444460.0625,P18,D06,1,0,1
120,-6.0,63.0,18.0,1645444460.09375,P18,D06,1,0,1
121,-8.0,61.0,19.0,1645444460.125,P18,D06,1,0,1
122,-9.0,62.0,13.0,1645444460.15625,P18,D06,1,0,1
123,-6.0,62.0,15.0,1645444460.1875,P18,D06,1,0,1
124,-5.0,61.0,18.0,1645444460.21875,P18,D06,1,0,1
125,-3.0,62.0,19.0,1645444460.25,P18,D06,1,0,1
126,-6.0,61.0,19.0,1645444460.28125,P18,D06,1,0,1
127,-7.0,61.0,18.0,1645444460.3125,P18,D06,1,0,1
128,-8.0,61.0,15.0,1645444460.34375,P18,D06,1,0,1
129,-11.0,61.0,17.0,1645444460.375,P18,D06,1,0,1
130,-11.0,61.0,18.0,1645444460.40625,P18,D06,1,0,1
131,-7.0,61.0,17.0,1645444460.4375,P18,D06,1,0,1
132,-5.0,62.0,17.0,1645444460.46875,P18,D06,1,0,1
133,-2.0,62.0,18.0,1645444460.5,P18,D06,1,0,1
134,-1.0,62.0,18.0,1645444460.53125,P18,D06,1,0,1
135,-3.0,63.0,16.0,1645444460.5625,P18,D06,1,0,1
136,-4.0,63.0,15.0,1645444460.59375,P18,D06,1,0,1
137,-5.0,62.0,16.0,1645444460.625,P18,D06,1,0,1
138,-6.0,62.0,18.0,1645444460.65625,P18,D06,1,0,1
139,-6.0,61.0,17.0,1645444460.6875,P18,D06,1,0,1
140,-5.0,62.0,17.0,1645444460.71875,P18,D06,1,0,1
141,-3.0,62.0,18.0,1645444460.75,P18,D06,1,0,1
142,-5.0,61.0,19.0,1645444460.78125,P18,D06,1,0,1
143,-6.0,62.0,17.0,1645444460.8125,P18,D06,1,0,1
144,-4.0,62.0,17.0,1645444460.84375,P18,D06,1,0,1
145,-4.0,62.0,17.0,1645444460.875,P18,D06,1,0,1
146,-8.0,62.0,16.0,1645444460.90625,P18,D06,1,0,1
147,-6.0,62.0,15.0,1645444460.9375,P18,D06,1,0,1
148,-7.0,63.0,12.0,1645444460.96875,P18,D06,1,0,1
149,-5.0,62.0,16.0,1645444461.0,P18,D06,1,0,1
150,0.0,62.0,20.0,1645444461.03125,P18,D06,1,0,1
151,-5.0,60.0,24.0,1645444461.0625,P18,D06,1,0,1
152,-4.0,60.0,24.0,1645444461.09375,P18,D06,1,0,1
153,-5.0,60.0,30.0,1645444461.125,P18,D06,1,0,1
154,-13.0,60.0,26.0,1645444461.15625,P18,D06,1,0,1
155,-20.0,61.0,16.0,1645444461.1875,P18,D06,1,0,1
156,-17.0,60.0,12.0,1645444461.21875,P18,D06,1,0,1
157,-14.0,62.0,9.0,1645444461.25,P18,D06,1,0,1
158,-12.0,62.0,13.0,1645444461.28125,P18,D06,1,0,1
159,-23.0,60.0,11.0,1645444461.3125,P18,D06,1,0,1
160,-1.0,61.0,18.0,1645444461.34375,P18,D06,1,0,1
161,1.0,60.0,30.0,1645444461.375,P18,D06,1,0,1
162,-39.0,56.0,7.0,1645444461.40625,P18,D06,1,0,1
163,-26.0,63.0,-9.0,1645444461.4375,P18,D06,1,0,1
164,12.0,67.0,-10.0,1645444461.46875,P18,D06,1,0,1
165,39.0,68.0,-14.0,1645444461.5,P18,D06,1,0,1
166,50.0,72.0,-15.0,1645444461.53125,P18,D06,1,0,1
167,27.0,67.0,-3.0,1645444461.5625,P18,D06,1,0,1
168,-11.0,54.0,19.0,1645444461.59375,P18,D06,1,0,1
169,-46.0,60.0,20.0,1645444461.625,P18,D06,1,0,1
170,6.0,55.0,50.0,1645444461.65625,P18,D06,1,0,1
171,8.0,56.0,34.0,1645444461.6875,P18,D06,1,0,1
172,10.0,64.0,29.0,1645444461.71875,P18,D06,1,0,1
173,-32.0,65.0,13.0,1645444461.75,P18,D06,1,0,1
174,-18.0,53.0,18.0,1645444461.78125,P18,D06,1,0,1
175,5.0,66.0,-4.0,1645444461.8125,P18,D06,1,0,1
176,12.0,69.0,-11.0,1645444461.84375,P18,D06,1,0,1
177,-1.0,66.0,-10.0,1645444461.875,P18,D06,1,0,1
178,-13.0,63.0,-11.0,1645444461.90625,P18,D06,1,0,1
179,-54.0,53.0,-2.0,1645444461.9375,P18,D06,1,0,1
180,-39.0,55.0,30.0,1645444461.96875,P18,D06,1,0,1
181,3.0,54.0,58.0,1645444462.0,P18,D06,1,0,1
182,8.0,55.0,36.0,1645444462.03125,P18,D06,1,0,1
183,-5.0,55.0,21.0,1645444462.0625,P18,D06,1,0,1
184,-6.0,70.0,12.0,1645444462.09375,P18,D06,1,0,1
185,-4.0,70.0,19.0,1645444462.125,P18,D06,1,0,1
186,-11.0,62.0,16.0,1645444462.15625,P18,D06,1,0,1
187,-11.0,59.0,22.0,1645444462.1875,P18,D06,1,0,1
188,-12.0,57.0,24.0,1645444462.21875,P18,D06,1,0,1
189,-16.0,57.0,20.0,1645444462.25,P18,D06,1,0,1
190,-12.0,60.0,19.0,1645444462.28125,P18,D06,1,0,1
191,-6.0,61.0,20.0,1645444462.3125,P18,D06,1,0,1
192,-10.0,61.0,20.0,1645444462.34375,P18,D06,1,0,1
193,-13.0,61.0,20.0,1645444462.375,P18,D06,1,0,1
194,-6.0,61.0,20.0,1645444462.40625,P18,D06,1,0,1
195,-6.0,61.0,18.0,1645444462.4375,P18,D06,1,0,1
196,-9.0,60.0,18.0,1645444462.46875,P18,D06,1,0,1
197,-9.0,61.0,23.0,1645444462.5,P18,D06,1,0,1
198,-9.0,61.0,22.0,1645444462.53125,P18,D06,1,0,1
199,-9.0,60.0,20.0,1645444462.5625,P18,D06,1,0,1
200,-10.0,60.0,20.0,1645444462.59375,P18,D06,1,0,1
201,-8.0,61.0,20.0,1645444462.625,P18,D06,1,0,1
202,-8.0,61.0,20.0,1645444462.65625,P18,D06,1,0,1
203,-9.0,61.0,17.0,1645444462.6875,P18,D06,1,0,1
204,-9.0,61.0,17.0,1645444462.71875,P18,D06,1,0,1
205,-8.0,61.0,19.0,1645444462.75,P18,D06,1,0,1
206,-11.0,61.0,18.0,1645444462.78125,P18,D06,1,0,1
207,-10.0,61.0,19.0,1645444462.8125,P18,D06,1,0,1
208,-9.0,61.0,19.0,1645444462.84375,P18,D06,1,0,1
209,-10.0,61.0,18.0,1645444462.875,P18,D06,1,0,1
210,-12.0,61.0,19.0,1645444462.90625,P18,D06,1,0,1
211,-12.0,60.0,19.0,1645444462.9375,P18,D06,1,0,1
212,-12.0,60.0,19.0,1645444462.96875,P18,D06,1,0,1
213,-14.0,60.0,17.0,1645444463.0,P18,D06,1,0,1
214,-11.0,61.0,17.0,1645444463.03125,P18,D06,1,0,1
215,-11.0,61.0,17.0,1645444463.0625,P18,D06,1,0,1
216,-8.0,62.0,18.0,1645444463.09375,P18,D06,1,0,1
217,-8.0,61.0,18.0,1645444463.125,P18,D06,1,0,1
218,-12.0,61.0,18.0,1645444463.15625,P18,D06,1,0,1
219,-16.0,60.0,16.0,1645444463.1875,P18,D06,1,0,1
220,-15.0,60.0,17.0,1645444463.21875,P18,D06,1,0,1
221,-12.0,61.0,18.0,1645444463.25,P18,D06,1,0,1
222,-13.0,61.0,17.0,1645444463.28125,P18,D06,1,0,1
223,-13.0,61.0,17.0,1645444463.3125,P18,D06,1,0,1
224,-12.0,61.0,18.0,1645444463.34375,P18,D06,1,0,1
225,-12.0,61.0,17.0,1645444463.375,P18,D06,1,0,1
226,-12.0,61.0,17.0,1645444463.40625,P18,D06,1,0,1
227,-10.0,61.0,18.0,1645444463.4375,P18,D06,1,0,1
228,-11.0,61.0,18.0,1645444463.46875,P18,D06,1,0,1
229,-11.0,61.0,18.0,1645444463.5,P18,D06,1,0,1
230,-12.0,61.0,20.0,1645444463.53125,P18,D06,1,0,1
231,-12.0,61.0,18.0,1645444463.5625,P18,D06,1,0,1
232,-13.0,61.0,17.0,1645444463.59375,P18,D06,1,0,1
233,-13.0,61.0,17.0,1645444463.625,P18,D06,1,0,1
234,-10.0,61.0,17.0,1645444463.65625,P18,D06,1,0,1
235,-9.0,62.0,17.0,1645444463.6875,P18,D06,1,0,1
236,-10.0,62.0,18.0,1645444463.71875,P18,D06,1,0,1
237,-10.0,61.0,18.0,1645444463.75,P18,D06,1,0,1
238,-11.0,61.0,19.0,1645444463.78125,P18,D06,1,0,1
239,-13.0,60.0,18.0,1645444463.8125,P18,D06,1,0,1
240,-13.0,60.0,18.0,1645444463.84375,P18,D06,1,0,1
241,-12.0,61.0,17.0,1645444463.875,P18,D06,1,0,1
242,-11.0,61.0,17.0,1645444463.90625,P18,D06,1,0,1
243,-10.0,62.0,17.0,1645444463.9375,P18,D06,1,0,1
244,-9.0,62.0,17.0,1645444463.96875,P18,D06,1,0,1
245,-9.0,62.0,17.0,1645444464.0,P18,D06,1,0,1
246,-10.0,61.0,18.0,1645444464.03125,P18,D06,1,0,1
247,-10.0,61.0,17.0,1645444464.0625,P18,D06,1,0,1
248,-11.0,61.0,17.0,1645444464.09375,P18,D06,1,0,1
249,-11.0,61.0,17.0,1645444464.125,P18,D06,1,0,1
250,-11.0,61.0,17.0,1645444464.15625,P18,D06,1,0,1
251,-10.0,61.0,17.0,1645444464.1875,P18,D06,1,0,1
252,-11.0,61.0,17.0,1645444464.21875,P18,D06,1,0,1
253,-10.0,61.0,17.0,1645444464.25,P18,D06,1,0,1
254,-11.0,61.0,18.0,1645444464.28125,P18,D06,1,0,1
255,-11.0,61.0,19.0,1645444464.3125,P18,D06,1,0,1
256,-11.0,60.0,20.0,1645444464.34375,P18,D06,1,0,1
257,-12.0,60.0,19.0,1645444464.375,P18,D06,1,0,1
258,-11.0,61.0,19.0,1645444464.40625,P18,D06,1,0,1
259,-11.0,61.0,16.0,1645444464.4375,P18,D06,1,0,1
260,-10.0,62.0,16.0,1645444464.46875,P18,D06,1,0,1
261,-9.0,62.0,16.0,1645444464.5,P18,D06,1,0,1
262,-6.0,62.0,16.0,1645444464.53125,P18,D06,1,0,1
263,-6.0,62.0,17.0,1645444464.5625,P18,D06,1,0,1
264,-6.0,62.0,18.0,1645444464.59375,P18,D06,1,0,1
265,-7.0,61.0,18.0,1645444464.625,P18,D06,1,0,1
266,-8.0,62.0,18.0,1645444464.65625,P18,D06,1,0,1
267,-8.0,62.0,17.0,1645444464.6875,P18,D06,1,0,1
268,-8.0,62.0,17.0,1645444464.71875,P18,D06,1,0,1
269,-10.0,61.0,18.0,1645444464.75,P18,D06,1,0,1
270,-10.0,61.0,18.0,1645444464.78125,P18,D06,1,0,1
271,-12.0,61.0,19.0,1645444464.8125,P18,D06,1,0,1
272,-11.0,60.0,17.0,1645444464.84375,P18,D06,1,0,1
273,-11.0,61.0,16.0,1645444464.875,P18,D06,1,0,1
274,-10.0,62.0,16.0,1645444464.90625,P18,D06,1,0,1
275,-9.0,62.0,17.0,1645444464.9375,P18,D06,1,0,1
276,-7.0,62.0,18.0,1645444464.96875,P18,D06,1,0,1
277,-8.0,61.0,18.0,1645444465.0,P18,D06,1,0,1
278,-8.0,61.0,17.0,1645444465.03125,P18,D06,1,0,1
279,-8.0,61.0,17.0,1645444465.0625,P18,D06,1,0,1
280,-9.0,62.0,16.0,1645444465.09375,P18,D06,1,0,1
281,-9.0,62.0,16.0,1645444465.125,P18,D06,1,0,1
282,-9.0,61.0,17.0,1645444465.15625,P18,D06,1,0,1
283,-8.0,61.0,18.0,1645444465.1875,P18,D06,1,0,1
284,-8.0,61.0,19.0,1645444465.21875,P18,D06,1,0,1
285,-8.0,61.0,18.0,1645444465.25,P18,D06,1,0,1
286,-9.0,61.0,18.0,1645444465.28125,P18,D06,1,0,1
287,-9.0,61.0,18.0,1645444465.3125,P18,D06,1,0,1
288,-10.0,61.0,18.0,1645444465.34375,P18,D06,1,0,1
289,-11.0,61.0,18.0,1645444465.375,P18,D06,1,0,1
290,-10.0,61.0,18.0,1645444465.40625,P18,D06,1,0,1
291,-9.0,61.0,17.0,1645444465.4375,P18,D06,1,0,1
292,-8.0,62.0,17.0,1645444465.46875,P18,D06,1,0,1
293,-7.0,62.0,17.0,1645444465.5,P18,D06,1,0,1
294,-7.0,61.0,18.0,1645444465.53125,P18,D06,1,0,1
295,-7.0,61.0,20.0,1645444465.5625,P18,D06,1,0,1
296,-8.0,61.0,20.0,1645444465.59375,P18,D06,1,0,1
297,-9.0,61.0,18.0,1645444465.625,P18,D06,1,0,1
298,-10.0,61.0,17.0,1645444465.65625,P18,D06,1,0,1
299,-9.0,61.0,17.0,1645444465.6875,P18,D06,1,0,1
300,-8.0,62.0,17.0,1645444465.71875,P18,D06,1,0,1
301,-8.0,61.0,18.0,1645444465.75,P18,D06,1,0,1
302,-8.0,61.0,18.0,1645444465.78125,P18,D06,1,0,1
303,-7.0,61.0,18.0,1645444465.8125,P18,D06,1,0,1
304,-7.0,61.0,18.0,1645444465.84375,P18,D06,1,0,1
305,-8.0,61.0,19.0,1645444465.875,P18,D06,1,0,1
306,-10.0,61.0,17.0,1645444465.90625,P18,D06,1,0,1
307,-9.0,61.0,17.0,1645444465.9375,P18,D06,1,0,1
308,-8.0,61.0,18.0,1645444465.96875,P18,D06,1,0,1
309,-7.0,62.0,19.0,1645444466.0,P18,D06,1,0,1
310,-7.0,62.0,19.0,1645444466.03125,P18,D06,1,0,1
311,-8.0,61.0,20.0,1645444466.0625,P18,D06,1,0,1
312,-9.0,61.0,19.0,1645444466.09375,P18,D06,1,0,1
313,-10.0,61.0,18.0,1645444466.125,P18,D06,1,0,1
314,-10.0,61.0,17.0,1645444466.15625,P18,D06,1,0,1
315,-8.0,62.0,17.0,1645444466.1875,P18,D06,1,0,1
316,-8.0,61.0,18.0,1645444466.21875,P18,D06,1,0,1
317,-7.0,61.0,19.0,1645444466.25,P18,D06,1,0,1
318,-8.0,61.0,20.0,1645444466.28125,P18,D06,1,0,1
319,-9.0,61.0,19.0,1645444466.3125,P18,D06,1,0,1
320,-9.0,61.0,17.0,1645444466.34375,P18,D06,1,0,1
321,-9.0,62.0,16.0,1645444466.375,P18,D06,1,0,1
322,-8.0,61.0,18.0,1645444466.40625,P18,D06,1,0,1
323,-7.0,61.0,19.0,1645444466.4375,P18,D06,1,0,1
324,-7.0,61.0,20.0,1645444466.46875,P18,D06,1,0,1
325,-8.0,61.0,19.0,1645444466.5,P18,D06,1,0,1
326,-9.0,61.0,17.0,1645444466.53125,P18,D06,1,0,1
