,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,23.0,1.0,-60.0,1645443245.65625,P18,D03,1,1,1
1,23.0,0.0,-57.0,1645443245.6875,P18,D03,1,1,1
2,25.0,0.0,-55.0,1645443245.71875,P18,D03,1,1,1
3,32.0,-3.0,-46.0,1645443245.75,P18,D03,1,1,1
4,30.0,-6.0,-44.0,1645443245.78125,P18,D03,1,1,1
5,22.0,-11.0,-43.0,1645443245.8125,P18,D03,1,1,1
6,10.0,-15.0,-46.0,1645443245.84375,P18,D03,1,1,1
7,41.0,-13.0,-41.0,1645443245.875,P18,D03,1,1,1
8,22.0,-12.0,-52.0,1645443245.90625,P18,D03,1,1,1
9,32.0,-1.0,-74.0,1645443245.9375,P18,D03,1,1,1
10,43.0,2.0,-75.0,1645443245.96875,P18,D03,1,1,1
11,20.0,-13.0,-51.0,1645443246.0,P18,D03,1,1,1
12,35.0,-14.0,-38.0,1645443246.03125,P18,D03,1,1,1
13,44.0,-7.0,-53.0,1645443246.0625,P18,D03,1,1,1
14,54.0,-6.0,-46.0,1645443246.09375,P18,D03,1,1,1
15,32.0,1.0,-60.0,1645443246.125,P18,D03,1,1,1
16,45.0,6.0,-59.0,1645443246.15625,P18,D03,1,1,1
17,41.0,4.0,-52.0,1645443246.1875,P18,D03,1,1,1
18,31.0,-2.0,-52.0,1645443246.21875,P18,D03,1,1,1
19,32.0,-7.0,-48.0,1645443246.25,P18,D03,1,1,1
20,31.0,-11.0,-33.0,1645443246.28125,P18,D03,1,1,1
21,32.0,-12.0,-20.0,1645443246.3125,P18,D03,1,1,1
22,30.0,-28.0,-40.0,1645443246.34375,P18,D03,1,1,1
23,55.0,-36.0,-40.0,1645443246.375,P18,D03,1,1,1
24,68.0,-24.0,-49.0,1645443246.40625,P18,D03,1,1,1
25,49.0,-12.0,-44.0,1645443246.4375,P18,D03,1,1,1
26,50.0,-7.0,-40.0,1645443246.46875,P18,D03,1,1,1
27,51.0,-10.0,-30.0,1645443246.5,P18,D03,1,1,1
28,48.0,-10.0,-27.0,1645443246.53125,P18,D03,1,1,1
29,41.0,-15.0,-16.0,1645443246.5625,P18,D03,1,1,1
30,45.0,-18.0,-19.0,1645443246.59375,P18,D03,1,1,1
31,51.0,-27.0,-17.0,1645443246.625,P18,D03,1,1,1
32,48.0,-46.0,-42.0,1645443246.65625,P18,D03,1,1,1
33,65.0,-29.0,-58.0,1645443246.6875,P18,D03,1,1,1
34,68.0,-32.0,-35.0,1645443246.71875,P18,D03,1,1,1
35,56.0,-24.0,-19.0,1645443246.75,P18,D03,1,1,1
36,57.0,-20.0,-17.0,1645443246.78125,P18,D03,1,1,1
37,56.0,-18.0,-17.0,1645443246.8125,P18,D03,1,1,1
38,56.0,-14.0,-18.0,1645443246.84375,P18,D03,1,1,1
39,60.0,-11.0,-20.0,1645443246.875,P18,D03,1,1,1
40,62.0,-11.0,-19.0,1645443246.90625,P18,D03,1,1,1
41,60.0,-13.0,-21.0,1645443246.9375,P18,D03,1,1,1
42,59.0,-13.0,-20.0,1645443246.96875,P18,D03,1,1,1
43,56.0,-15.0,-21.0,1645443247.0,P18,D03,1,1,1
44,60.0,-13.0,-17.0,1645443247.03125,P18,D03,1,1,1
45,60.0,-13.0,-16.0,1645443247.0625,P18,D03,1,1,1
46,56.0,-15.0,-12.0,1645443247.09375,P18,D03,1,1,1
47,54.0,-11.0,-14.0,1645443247.125,P18,D03,1,1,1
48,55.0,-12.0,-14.0,1645443247.15625,P18,D03,1,1,1
49,65.0,-12.0,-11.0,1645443247.1875,P18,D03,1,1,1
50,65.0,-13.0,-6.0,1645443247.21875,P18,D03,1,1,1
51,59.0,-15.0,-3.0,1645443247.25,P18,D03,1,1,1
52,57.0,-17.0,-3.0,1645443247.28125,P18,D03,1,1,1
53,60.0,-16.0,0.0,1645443247.3125,P18,D03,1,1,1
54,59.0,-15.0,3.0,1645443247.34375,P18,D03,1,1,1
55,63.0,-12.0,3.0,1645443247.375,P18,D03,1,1,1
56,58.0,-12.0,2.0,1645443247.40625,P18,D03,1,1,1
57,59.0,-13.0,-3.0,1645443247.4375,P18,D03,1,1,1
58,63.0,-12.0,-10.0,1645443247.46875,P18,D03,1,1,1
59,63.0,-14.0,-12.0,1645443247.5,P18,D03,1,1,1
60,60.0,-13.0,-10.0,1645443247.53125,P18,D03,1,1,1
61,61.0,-12.0,-9.0,1645443247.5625,P18,D03,1,1,1
62,61.0,-12.0,-14.0,1645443247.59375,P18,D03,1,1,1
63,61.0,-13.0,-15.0,1645443247.625,P18,D03,1,1,1
64,61.0,-14.0,-16.0,1645443247.65625,P18,D03,1,1,1
65,61.0,-14.0,-17.0,1645443247.6875,P18,D03,1,1,1
66,67.0,7.0,-16.0,1645443247.71875,P18,D03,1,1,1
67,72.0,0.0,-13.0,1645443247.75,P18,D03,1,1,1
68,66.0,-23.0,-6.0,1645443247.78125,P18,D03,1,1,1
69,61.0,-26.0,-8.0,1645443247.8125,P18,D03,1,1,1
70,51.0,-37.0,-5.0,1645443247.84375,P18,D03,1,1,1
71,43.0,-38.0,-7.0,1645443247.875,P18,D03,1,1,1
72,52.0,-31.0,-11.0,1645443247.90625,P18,D03,1,1,1
73,58.0,-19.0,-9.0,1645443247.9375,P18,D03,1,1,1
74,60.0,-20.0,-6.0,1645443247.96875,P18,D03,1,1,1
75,67.0,-16.0,0.0,1645443248.0,P18,D03,1,1,1
76,65.0,-15.0,2.0,1645443248.03125,P18,D03,1,1,1
77,63.0,-26.0,5.0,1645443248.0625,P18,D03,1,1,1
78,59.0,-32.0,-8.0,1645443248.09375,P18,D03,1,1,1
79,65.0,-36.0,0.0,1645443248.125,P18,D03,1,1,1
80,69.0,-35.0,9.0,1645443248.15625,P18,D03,1,1,1
81,69.0,-29.0,14.0,1645443248.1875,P18,D03,1,1,1
82,68.0,-30.0,10.0,1645443248.21875,P18,D03,1,1,1
83,70.0,-29.0,7.0,1645443248.25,P18,D03,1,1,1
84,72.0,-15.0,12.0,1645443248.28125,P18,D03,1,1,1
85,71.0,-7.0,17.0,1645443248.3125,P18,D03,1,1,1
86,77.0,9.0,43.0,1645443248.34375,P18,D03,1,1,1
87,63.0,20.0,47.0,1645443248.375,P18,D03,1,1,1
88,44.0,31.0,29.0,1645443248.40625,P18,D03,1,1,1
89,60.0,29.0,18.0,1645443248.4375,P18,D03,1,1,1
90,62.0,38.0,3.0,1645443248.46875,P18,D03,1,1,1
91,56.0,41.0,-5.0,1645443248.5,P18,D03,1,1,1
92,44.0,55.0,-13.0,1645443248.53125,P18,D03,1,1,1
93,59.0,61.0,1.0,1645443248.5625,P18,D03,1,1,1
94,57.0,61.0,13.0,1645443248.59375,P18,D03,1,1,1
95,62.0,45.0,34.0,1645443248.625,P18,D03,1,1,1
96,51.0,39.0,39.0,1645443248.65625,P18,D03,1,1,1
97,45.0,42.0,28.0,1645443248.6875,P18,D03,1,1,1
98,34.0,40.0,23.0,1645443248.71875,P18,D03,1,1,1
99,11.0,32.0,17.0,1645443248.75,P18,D03,1,1,1
100,7.0,28.0,25.0,1645443248.78125,P18,D03,1,1,1
101,11.0,30.0,21.0,1645443248.8125,P18,D03,1,1,1
102,9.0,30.0,17.0,1645443248.84375,P18,D03,1,1,1
103,-3.0,33.0,26.0,1645443248.875,P18,D03,1,1,1
104,-38.0,28.0,28.0,1645443248.90625,P18,D03,1,1,1
105,-12.0,33.0,33.0,1645443248.9375,P18,D03,1,1,1
106,15.0,61.0,30.0,1645443248.96875,P18,D03,1,1,1
107,1.0,55.0,24.0,1645443249.0,P18,D03,1,1,1
108,-4.0,58.0,30.0,1645443249.03125,P18,D03,1,1,1
109,-7.0,56.0,28.0,1645443249.0625,P18,D03,1,1,1
110,-13.0,59.0,29.0,1645443249.09375,P18,D03,1,1,1
111,-13.0,75.0,10.0,1645443249.125,P18,D03,1,1,1
112,16.0,48.0,-1.0,1645443249.15625,P18,D03,1,1,1
113,2.0,51.0,-10.0,1645443249.1875,P18,D03,1,1,1
114,25.0,64.0,12.0,1645443249.21875,P18,D03,1,1,1
115,23.0,58.0,23.0,1645443249.25,P18,D03,1,1,1
116,32.0,64.0,49.0,1645443249.28125,P18,D03,1,1,1
117,18.0,60.0,23.0,1645443249.3125,P18,D03,1,1,1
118,-12.0,62.0,18.0,1645443249.34375,P18,D03,1,1,1
119,3.0,59.0,15.0,1645443249.375,P18,D03,1,1,1
120,5.0,57.0,11.0,1645443249.40625,P18,D03,1,1,1
121,6.0,63.0,2.0,1645443249.4375,P18,D03,1,1,1
122,12.0,63.0,4.0,1645443249.46875,P18,D03,1,1,1
123,13.0,64.0,5.0,1645443249.5,P18,D03,1,1,1
124,9.0,65.0,5.0,1645443249.53125,P18,D03,1,1,1
125,19.0,61.0,14.0,1645443249.5625,P18,D03,1,1,1
126,34.0,60.0,11.0,1645443249.59375,P18,D03,1,1,1
127,13.0,65.0,-5.0,1645443249.625,P18,D03,1,1,1
128,12.0,65.0,-5.0,1645443249.65625,P18,D03,1,1,1
129,16.0,63.0,9.0,1645443249.6875,P18,D03,1,1,1
130,26.0,63.0,4.0,1645443249.71875,P18,D03,1,1,1
131,20.0,61.0,10.0,1645443249.75,P18,D03,1,1,1
132,-1.0,59.0,15.0,1645443249.78125,P18,D03,1,1,1
133,-9.0,59.0,15.0,1645443249.8125,P18,D03,1,1,1
134,-16.0,61.0,18.0,1645443249.84375,P18,D03,1,1,1
135,-19.0,58.0,17.0,1645443249.875,P18,D03,1,1,1
136,-2.0,62.0,14.0,1645443249.90625,P18,D03,1,1,1
137,-1.0,62.0,16.0,1645443249.9375,P18,D03,1,1,1
138,-3.0,62.0,16.0,1645443249.96875,P18,D03,1,1,1
139,-11.0,61.0,17.0,1645443250.0,P18,D03,1,1,1
140,-11.0,63.0,14.0,1645443250.03125,P18,D03,1,1,1
141,1.0,63.0,14.0,1645443250.0625,P18,D03,1,1,1
142,0.0,64.0,15.0,1645443250.09375,P18,D03,1,1,1
143,-1.0,62.0,19.0,1645443250.125,P18,D03,1,1,1
144,-4.0,62.0,20.0,1645443250.15625,P18,D03,1,1,1
145,-14.0,60.0,14.0,1645443250.1875,P18,D03,1,1,1
146,-6.0,63.0,11.0,1645443250.21875,P18,D03,1,1,1
147,1.0,62.0,17.0,1645443250.25,P18,D03,1,1,1
148,-5.0,61.0,20.0,1645443250.28125,P18,D03,1,1,1
149,-13.0,60.0,27.0,1645443250.3125,P18,D03,1,1,1
150,-13.0,60.0,16.0,1645443250.34375,P18,D03,1,1,1
151,-3.0,62.0,16.0,1645443250.375,P18,D03,1,1,1
152,1.0,65.0,10.0,1645443250.40625,P18,D03,1,1,1
153,-5.0,63.0,7.0,1645443250.4375,P18,D03,1,1,1
154,-13.0,63.0,5.0,1645443250.46875,P18,D03,1,1,1
155,4.0,63.0,11.0,1645443250.5,P18,D03,1,1,1
156,6.0,64.0,17.0,1645443250.53125,P18,D03,1,1,1
157,-2.0,61.0,18.0,1645443250.5625,P18,D03,1,1,1
158,-5.0,63.0,20.0,1645443250.59375,P18,D03,1,1,1
159,-12.0,63.0,16.0,1645443250.625,P18,D03,1,1,1
160,2.0,64.0,10.0,1645443250.65625,P18,D03,1,1,1
161,-3.0,63.0,11.0,1645443250.6875,P18,D03,1,1,1
162,-3.0,63.0,12.0,1645443250.71875,P18,D03,1,1,1
163,-11.0,62.0,14.0,1645443250.75,P18,D03,1,1,1
164,-13.0,63.0,15.0,1645443250.78125,P18,D03,1,1,1
165,-6.0,62.0,16.0,1645443250.8125,P18,D03,1,1,1
166,-6.0,62.0,16.0,1645443250.84375,P18,D03,1,1,1
167,-8.0,62.0,14.0,1645443250.875,P18,D03,1,1,1
168,-8.0,63.0,13.0,1645443250.90625,P18,D03,1,1,1
169,-9.0,62.0,14.0,1645443250.9375,P18,D03,1,1,1
170,-10.0,62.0,15.0,1645443250.96875,P18,D03,1,1,1
171,-9.0,62.0,14.0,1645443251.0,P18,D03,1,1,1
172,-9.0,63.0,14.0,1645443251.03125,P18,D03,1,1,1
173,-6.0,63.0,15.0,1645443251.0625,P18,D03,1,1,1
174,-9.0,62.0,16.0,1645443251.09375,P18,D03,1,1,1
175,-8.0,62.0,15.0,1645443251.125,P18,D03,1,1,1
176,-6.0,63.0,16.0,1645443251.15625,P18,D03,1,1,1
177,-6.0,63.0,14.0,1645443251.1875,P18,D03,1,1,1
178,-4.0,63.0,14.0,1645443251.21875,P18,D03,1,1,1
179,-6.0,63.0,13.0,1645443251.25,P18,D03,1,1,1
180,-9.0,63.0,14.0,1645443251.28125,P18,D03,1,1,1
181,-10.0,62.0,14.0,1645443251.3125,P18,D03,1,1,1
182,-10.0,62.0,16.0,1645443251.34375,P18,D03,1,1,1
183,-8.0,62.0,16.0,1645443251.375,P18,D03,1,1,1
184,-5.0,62.0,17.0,1645443251.40625,P18,D03,1,1,1
185,-4.0,62.0,17.0,1645443251.4375,P18,D03,1,1,1
186,-6.0,62.0,17.0,1645443251.46875,P18,D03,1,1,1
187,-8.0,62.0,16.0,1645443251.5,P18,D03,1,1,1
188,-5.0,62.0,17.0,1645443251.53125,P18,D03,1,1,1
189,-9.0,61.0,17.0,1645443251.5625,P18,D03,1,1,1
190,-11.0,62.0,17.0,1645443251.59375,P18,D03,1,1,1
191,-5.0,62.0,17.0,1645443251.625,P18,D03,1,1,1
192,-6.0,62.0,16.0,1645443251.65625,P18,D03,1,1,1
193,-12.0,62.0,12.0,1645443251.6875,P18,D03,1,1,1
194,-12.0,63.0,12.0,1645443251.71875,P18,D03,1,1,1
195,-13.0,62.0,14.0,1645443251.75,P18,D03,1,1,1
196,-13.0,61.0,16.0,1645443251.78125,P18,D03,1,1,1
197,-13.0,60.0,18.0,1645443251.8125,P18,D03,1,1,1
198,-10.0,60.0,20.0,1645443251.84375,P18,D03,1,1,1
199,-8.0,61.0,20.0,1645443251.875,P18,D03,1,1,1
200,-6.0,62.0,19.0,1645443251.90625,P18,D03,1,1,1
201,-6.0,62.0,16.0,1645443251.9375,P18,D03,1,1,1
202,-3.0,62.0,15.0,1645443251.96875,P18,D03,1,1,1
203,-5.0,62.0,16.0,1645443252.0,P18,D03,1,1,1
204,-8.0,62.0,16.0,1645443252.03125,P18,D03,1,1,1
205,-10.0,62.0,17.0,1645443252.0625,P18,D03,1,1,1
206,-9.0,62.0,15.0,1645443252.09375,P18,D03,1,1,1
207,-7.0,62.0,15.0,1645443252.125,P18,D03,1,1,1
208,-8.0,63.0,13.0,1645443252.15625,P18,D03,1,1,1
209,-5.0,63.0,12.0,1645443252.1875,P18,D03,1,1,1
210,-5.0,63.0,13.0,1645443252.21875,P18,D03,1,1,1
211,-8.0,63.0,14.0,1645443252.25,P18,D03,1,1,1
212,-7.0,62.0,15.0,1645443252.28125,P18,D03,1,1,1
213,-7.0,62.0,14.0,1645443252.3125,P18,D03,1,1,1
