,data,timestamp,participant,document,val,arou,eng
0,26.59,1645444615.0,P18,D07,1,0,1
1,26.59,1645444615.25,P18,D07,1,0,1
2,26.59,1645444615.5,P18,D07,1,0,1
3,26.59,1645444615.75,P18,D07,1,0,1
4,26.59,1645444616.0,P18,D07,1,0,1
5,26.59,1645444616.25,P18,D07,1,0,1
6,26.59,1645444616.5,P18,D07,1,0,1
7,26.59,1645444616.75,P18,D07,1,0,1
8,26.59,1645444617.0,P18,D07,1,0,1
9,26.59,1645444617.25,P18,D07,1,0,1
10,26.59,1645444617.5,P18,D07,1,0,1
11,26.59,1645444617.75,P18,D07,1,0,1
12,26.61,1645444618.0,P18,D07,1,0,1
13,26.61,1645444618.25,P18,D07,1,0,1
14,26.61,1645444618.5,P18,D07,1,0,1
15,26.61,1645444618.75,P18,D07,1,0,1
16,26.59,1645444619.0,P18,D07,1,0,1
17,26.59,1645444619.25,P18,D07,1,0,1
18,26.59,1645444619.5,P18,D07,1,0,1
19,26.59,1645444619.75,P18,D07,1,0,1
20,26.59,1645444620.0,P18,D07,1,0,1
21,26.59,1645444620.25,P18,D07,1,0,1
22,26.59,1645444620.5,P18,D07,1,0,1
23,26.59,1645444620.75,P18,D07,1,0,1
24,26.61,1645444621.0,P18,D07,1,0,1
25,26.61,1645444621.25,P18,D07,1,0,1
26,26.61,1645444621.5,P18,D07,1,0,1
27,26.61,1645444621.75,P18,D07,1,0,1
28,26.59,1645444622.0,P18,D07,1,0,1
29,26.59,1645444622.25,P18,D07,1,0,1
30,26.59,1645444622.5,P18,D07,1,0,1
31,26.59,1645444622.75,P18,D07,1,0,1
32,26.59,1645444623.0,P18,D07,1,0,1
33,26.59,1645444623.25,P18,D07,1,0,1
34,26.59,1645444623.5,P18,D07,1,0,1
35,26.59,1645444623.75,P18,D07,1,0,1
36,26.59,1645444624.0,P18,D07,1,0,1
37,26.59,1645444624.25,P18,D07,1,0,1
38,26.59,1645444624.5,P18,D07,1,0,1
39,26.59,1645444624.75,P18,D07,1,0,1
40,26.59,1645444625.0,P18,D07,1,0,1
41,26.59,1645444625.25,P18,D07,1,0,1
42,26.59,1645444625.5,P18,D07,1,0,1
43,26.59,1645444625.75,P18,D07,1,0,1
44,26.59,1645444626.0,P18,D07,1,0,1
45,26.59,1645444626.25,P18,D07,1,0,1
46,26.59,1645444626.5,P18,D07,1,0,1
47,26.59,1645444626.75,P18,D07,1,0,1
48,26.59,1645444627.0,P18,D07,1,0,1
49,26.59,1645444627.25,P18,D07,1,0,1
50,26.59,1645444627.5,P18,D07,1,0,1
51,26.59,1645444627.75,P18,D07,1,0,1
52,26.59,1645444628.0,P18,D07,1,0,1
53,26.59,1645444628.25,P18,D07,1,0,1
54,26.59,1645444628.5,P18,D07,1,0,1
55,26.59,1645444628.75,P18,D07,1,0,1
56,26.59,1645444629.0,P18,D07,1,0,1
57,26.59,1645444629.25,P18,D07,1,0,1
58,26.59,1645444629.5,P18,D07,1,0,1
59,26.59,1645444629.75,P18,D07,1,0,1
60,26.59,1645444630.0,P18,D07,1,0,1
61,26.59,1645444630.25,P18,D07,1,0,1
62,26.59,1645444630.5,P18,D07,1,0,1
63,26.59,1645444630.75,P18,D07,1,0,1
64,26.61,1645444631.0,P18,D07,1,0,1
65,26.61,1645444631.25,P18,D07,1,0,1
66,26.61,1645444631.5,P18,D07,1,0,1
67,26.61,1645444631.75,P18,D07,1,0,1
68,26.59,1645444632.0,P18,D07,1,0,1
69,26.59,1645444632.25,P18,D07,1,0,1
70,26.59,1645444632.5,P18,D07,1,0,1
71,26.59,1645444632.75,P18,D07,1,0,1
72,26.61,1645444633.0,P18,D07,1,0,1
73,26.61,1645444633.25,P18,D07,1,0,1
74,26.61,1645444633.5,P18,D07,1,0,1
75,26.61,1645444633.75,P18,D07,1,0,1
76,26.63,1645444634.0,P18,D07,1,0,1
77,26.63,1645444634.25,P18,D07,1,0,1
78,26.63,1645444634.5,P18,D07,1,0,1
79,26.63,1645444634.75,P18,D07,1,0,1
80,26.61,1645444635.0,P18,D07,1,0,1
81,26.61,1645444635.25,P18,D07,1,0,1
82,26.61,1645444635.5,P18,D07,1,0,1
83,26.61,1645444635.75,P18,D07,1,0,1
84,26.61,1645444636.0,P18,D07,1,0,1
85,26.61,1645444636.25,P18,D07,1,0,1
86,26.61,1645444636.5,P18,D07,1,0,1
87,26.61,1645444636.75,P18,D07,1,0,1
88,26.61,1645444637.0,P18,D07,1,0,1
89,26.61,1645444637.25,P18,D07,1,0,1
90,26.61,1645444637.5,P18,D07,1,0,1
91,26.61,1645444637.75,P18,D07,1,0,1
92,26.61,1645444638.0,P18,D07,1,0,1
93,26.61,1645444638.25,P18,D07,1,0,1
94,26.61,1645444638.5,P18,D07,1,0,1
95,26.61,1645444638.75,P18,D07,1,0,1
96,26.61,1645444639.0,P18,D07,1,0,1
97,26.61,1645444639.25,P18,D07,1,0,1
98,26.61,1645444639.5,P18,D07,1,0,1
99,26.61,1645444639.75,P18,D07,1,0,1
100,26.59,1645444640.0,P18,D07,1,0,1
101,26.59,1645444640.25,P18,D07,1,0,1
102,26.59,1645444640.5,P18,D07,1,0,1
103,26.59,1645444640.75,P18,D07,1,0,1
104,26.61,1645444641.0,P18,D07,1,0,1
105,26.61,1645444641.25,P18,D07,1,0,1
106,26.61,1645444641.5,P18,D07,1,0,1
107,26.61,1645444641.75,P18,D07,1,0,1
108,26.61,1645444642.0,P18,D07,1,0,1
109,26.61,1645444642.25,P18,D07,1,0,1
110,26.61,1645444642.5,P18,D07,1,0,1
111,26.61,1645444642.75,P18,D07,1,0,1
112,26.61,1645444643.0,P18,D07,1,0,1
113,26.61,1645444643.25,P18,D07,1,0,1
114,26.61,1645444643.5,P18,D07,1,0,1
115,26.61,1645444643.75,P18,D07,1,0,1
116,26.61,1645444644.0,P18,D07,1,0,1
117,26.61,1645444644.25,P18,D07,1,0,1
118,26.61,1645444644.5,P18,D07,1,0,1
119,26.61,1645444644.75,P18,D07,1,0,1
120,26.61,1645444645.0,P18,D07,1,0,1
121,26.61,1645444645.25,P18,D07,1,0,1
122,26.61,1645444645.5,P18,D07,1,0,1
123,26.61,1645444645.75,P18,D07,1,0,1
124,26.63,1645444646.0,P18,D07,1,0,1
125,26.63,1645444646.25,P18,D07,1,0,1
126,26.63,1645444646.5,P18,D07,1,0,1
127,26.63,1645444646.75,P18,D07,1,0,1
128,26.61,1645444647.0,P18,D07,1,0,1
129,26.61,1645444647.25,P18,D07,1,0,1
130,26.61,1645444647.5,P18,D07,1,0,1
131,26.61,1645444647.75,P18,D07,1,0,1
132,26.61,1645444648.0,P18,D07,1,0,1
133,26.61,1645444648.25,P18,D07,1,0,1
134,26.61,1645444648.5,P18,D07,1,0,1
135,26.61,1645444648.75,P18,D07,1,0,1
136,26.59,1645444649.0,P18,D07,1,0,1
137,26.59,1645444649.25,P18,D07,1,0,1
138,26.59,1645444649.5,P18,D07,1,0,1
139,26.59,1645444649.75,P18,D07,1,0,1
