,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,3.0,64.0,9.0,1645443613.78125,P18,D05,1,1,1
1,4.0,64.0,9.0,1645443613.8125,P18,D05,1,1,1
2,4.0,64.0,10.0,1645443613.84375,P18,D05,1,1,1
3,5.0,64.0,9.0,1645443613.875,P18,D05,1,1,1
4,4.0,64.0,10.0,1645443613.90625,P18,D05,1,1,1
5,4.0,63.0,11.0,1645443613.9375,P18,D05,1,1,1
6,4.0,63.0,12.0,1645443613.96875,P18,D05,1,1,1
7,4.0,63.0,12.0,1645443614.0,P18,D05,1,1,1
8,4.0,63.0,12.0,1645443614.03125,P18,D05,1,1,1
9,4.0,63.0,13.0,1645443614.0625,P18,D05,1,1,1
10,4.0,63.0,13.0,1645443614.09375,P18,D05,1,1,1
11,5.0,63.0,13.0,1645443614.125,P18,D05,1,1,1
12,5.0,63.0,14.0,1645443614.15625,P18,D05,1,1,1
13,4.0,63.0,14.0,1645443614.1875,P18,D05,1,1,1
14,5.0,63.0,13.0,1645443614.21875,P18,D05,1,1,1
15,6.0,63.0,13.0,1645443614.25,P18,D05,1,1,1
16,3.0,63.0,14.0,1645443614.28125,P18,D05,1,1,1
17,3.0,62.0,14.0,1645443614.3125,P18,D05,1,1,1
18,8.0,62.0,16.0,1645443614.34375,P18,D05,1,1,1
19,8.0,62.0,18.0,1645443614.375,P18,D05,1,1,1
20,2.0,62.0,18.0,1645443614.40625,P18,D05,1,1,1
21,-5.0,62.0,16.0,1645443614.4375,P18,D05,1,1,1
22,-2.0,63.0,16.0,1645443614.46875,P18,D05,1,1,1
23,0.0,64.0,15.0,1645443614.5,P18,D05,1,1,1
24,1.0,63.0,14.0,1645443614.53125,P18,D05,1,1,1
25,4.0,63.0,11.0,1645443614.5625,P18,D05,1,1,1
26,2.0,64.0,12.0,1645443614.59375,P18,D05,1,1,1
27,-2.0,63.0,12.0,1645443614.625,P18,D05,1,1,1
28,-4.0,63.0,11.0,1645443614.65625,P18,D05,1,1,1
29,-4.0,63.0,9.0,1645443614.6875,P18,D05,1,1,1
30,0.0,63.0,11.0,1645443614.71875,P18,D05,1,1,1
31,-5.0,62.0,14.0,1645443614.75,P18,D05,1,1,1
32,-7.0,62.0,16.0,1645443614.78125,P18,D05,1,1,1
33,4.0,62.0,18.0,1645443614.8125,P18,D05,1,1,1
34,11.0,62.0,19.0,1645443614.84375,P18,D05,1,1,1
35,5.0,62.0,18.0,1645443614.875,P18,D05,1,1,1
36,4.0,63.0,17.0,1645443614.90625,P18,D05,1,1,1
37,4.0,63.0,16.0,1645443614.9375,P18,D05,1,1,1
38,-1.0,63.0,14.0,1645443614.96875,P18,D05,1,1,1
39,0.0,62.0,13.0,1645443615.0,P18,D05,1,1,1
40,3.0,62.0,15.0,1645443615.03125,P18,D05,1,1,1
41,2.0,62.0,16.0,1645443615.0625,P18,D05,1,1,1
42,4.0,63.0,16.0,1645443615.09375,P18,D05,1,1,1
43,3.0,62.0,15.0,1645443615.125,P18,D05,1,1,1
44,0.0,63.0,14.0,1645443615.15625,P18,D05,1,1,1
45,5.0,63.0,14.0,1645443615.1875,P18,D05,1,1,1
46,4.0,63.0,15.0,1645443615.21875,P18,D05,1,1,1
47,4.0,62.0,15.0,1645443615.25,P18,D05,1,1,1
48,3.0,62.0,15.0,1645443615.28125,P18,D05,1,1,1
49,4.0,62.0,16.0,1645443615.3125,P18,D05,1,1,1
50,3.0,62.0,16.0,1645443615.34375,P18,D05,1,1,1
51,4.0,62.0,16.0,1645443615.375,P18,D05,1,1,1
52,4.0,62.0,17.0,1645443615.40625,P18,D05,1,1,1
53,4.0,62.0,18.0,1645443615.4375,P18,D05,1,1,1
54,5.0,62.0,18.0,1645443615.46875,P18,D05,1,1,1
55,5.0,62.0,18.0,1645443615.5,P18,D05,1,1,1
56,4.0,62.0,16.0,1645443615.53125,P18,D05,1,1,1
57,4.0,62.0,15.0,1645443615.5625,P18,D05,1,1,1
58,3.0,62.0,15.0,1645443615.59375,P18,D05,1,1,1
59,3.0,62.0,15.0,1645443615.625,P18,D05,1,1,1
60,4.0,63.0,15.0,1645443615.65625,P18,D05,1,1,1
61,3.0,62.0,16.0,1645443615.6875,P18,D05,1,1,1
62,4.0,62.0,16.0,1645443615.71875,P18,D05,1,1,1
63,5.0,62.0,16.0,1645443615.75,P18,D05,1,1,1
64,6.0,62.0,17.0,1645443615.78125,P18,D05,1,1,1
