,data,timestamp,participant,document,val,arou,eng
0,0.09,1645184942.59375,P15,D03,1,1,1
1,-0.11,1645184942.609375,P15,D03,1,1,1
2,-0.21,1645184942.625,P15,D03,1,1,1
3,-0.16,1645184942.640625,P15,D03,1,1,1
4,-0.01,1645184942.65625,P15,D03,1,1,1
5,0.15,1645184942.671875,P15,D03,1,1,1
6,0.22,1645184942.6875,P15,D03,1,1,1
7,0.17,1645184942.703125,P15,D03,1,1,1
8,0.04,1645184942.71875,P15,D03,1,1,1
9,-0.11,1645184942.734375,P15,D03,1,1,1
10,-0.2,1645184942.75,P15,D03,1,1,1
11,-0.22,1645184942.765625,P15,D03,1,1,1
12,-0.21,1645184942.78125,P15,D03,1,1,1
13,-0.21,1645184942.796875,P15,D03,1,1,1
14,-0.24,1645184942.8125,P15,D03,1,1,1
15,-0.27,1645184942.828125,P15,D03,1,1,1
16,-0.25,1645184942.84375,P15,D03,1,1,1
17,-0.15,1645184942.859375,P15,D03,1,1,1
18,0.05,1645184942.875,P15,D03,1,1,1
19,0.31,1645184942.890625,P15,D03,1,1,1
20,0.55,1645184942.90625,P15,D03,1,1,1
21,0.69,1645184942.921875,P15,D03,1,1,1
22,0.7,1645184942.9375,P15,D03,1,1,1
23,0.56,1645184942.953125,P15,D03,1,1,1
24,0.32,1645184942.96875,P15,D03,1,1,1
25,0.07,1645184942.984375,P15,D03,1,1,1
26,-0.13,1645184943.0,P15,D03,1,1,1
27,-0.22,1645184943.015625,P15,D03,1,1,1
28,-0.18,1645184943.03125,P15,D03,1,1,1
29,-0.04,1645184943.046875,P15,D03,1,1,1
30,0.14,1645184943.0625,P15,D03,1,1,1
31,0.33,1645184943.078125,P15,D03,1,1,1
32,0.45,1645184943.09375,P15,D03,1,1,1
33,0.48,1645184943.109375,P15,D03,1,1,1
34,0.41,1645184943.125,P15,D03,1,1,1
35,0.24,1645184943.140625,P15,D03,1,1,1
36,0.04,1645184943.15625,P15,D03,1,1,1
37,-0.15,1645184943.171875,P15,D03,1,1,1
38,-0.26,1645184943.1875,P15,D03,1,1,1
39,-0.29,1645184943.203125,P15,D03,1,1,1
40,-0.26,1645184943.21875,P15,D03,1,1,1
41,-0.2,1645184943.234375,P15,D03,1,1,1
42,-0.14,1645184943.25,P15,D03,1,1,1
43,-0.08,1645184943.265625,P15,D03,1,1,1
44,0.02,1645184943.28125,P15,D03,1,1,1
45,0.18,1645184943.296875,P15,D03,1,1,1
46,0.37,1645184943.3125,P15,D03,1,1,1
47,0.51,1645184943.328125,P15,D03,1,1,1
48,0.52,1645184943.34375,P15,D03,1,1,1
49,0.35,1645184943.359375,P15,D03,1,1,1
50,0.01,1645184943.375,P15,D03,1,1,1
51,-0.39,1645184943.390625,P15,D03,1,1,1
52,-0.71,1645184943.40625,P15,D03,1,1,1
53,-0.85,1645184943.421875,P15,D03,1,1,1
54,-0.75,1645184943.4375,P15,D03,1,1,1
55,-0.45,1645184943.453125,P15,D03,1,1,1
56,-0.03,1645184943.46875,P15,D03,1,1,1
57,0.42,1645184943.484375,P15,D03,1,1,1
58,0.77,1645184943.5,P15,D03,1,1,1
59,0.95,1645184943.515625,P15,D03,1,1,1
60,0.93,1645184943.53125,P15,D03,1,1,1
61,0.75,1645184943.546875,P15,D03,1,1,1
62,0.5,1645184943.5625,P15,D03,1,1,1
