,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-43.0,1.0,47.0,1645184559.6875,P15,D01,0,0,1
1,-43.0,1.0,47.0,1645184559.71875,P15,D01,0,0,1
2,-44.0,1.0,47.0,1645184559.75,P15,D01,0,0,1
3,-44.0,1.0,47.0,1645184559.78125,P15,D01,0,0,1
4,-43.0,1.0,47.0,1645184559.8125,P15,D01,0,0,1
5,-42.0,1.0,47.0,1645184559.84375,P15,D01,0,0,1
6,-43.0,1.0,47.0,1645184559.875,P15,D01,0,0,1
7,-43.0,1.0,47.0,1645184559.90625,P15,D01,0,0,1
8,-43.0,1.0,47.0,1645184559.9375,P15,D01,0,0,1
9,-43.0,2.0,47.0,1645184559.96875,P15,D01,0,0,1
10,-43.0,2.0,47.0,1645184560.0,P15,D01,0,0,1
11,-43.0,1.0,47.0,1645184560.03125,P15,D01,0,0,1
12,-43.0,1.0,47.0,1645184560.0625,P15,D01,0,0,1
13,-43.0,1.0,47.0,1645184560.09375,P15,D01,0,0,1
14,-44.0,1.0,47.0,1645184560.125,P15,D01,0,0,1
15,-43.0,2.0,47.0,1645184560.15625,P15,D01,0,0,1
16,-43.0,1.0,47.0,1645184560.1875,P15,D01,0,0,1
17,-44.0,1.0,47.0,1645184560.21875,P15,D01,0,0,1
18,-44.0,1.0,46.0,1645184560.25,P15,D01,0,0,1
19,-43.0,1.0,47.0,1645184560.28125,P15,D01,0,0,1
20,-43.0,1.0,47.0,1645184560.3125,P15,D01,0,0,1
21,-43.0,1.0,47.0,1645184560.34375,P15,D01,0,0,1
22,-43.0,1.0,47.0,1645184560.375,P15,D01,0,0,1
23,-43.0,1.0,47.0,1645184560.40625,P15,D01,0,0,1
24,-44.0,1.0,47.0,1645184560.4375,P15,D01,0,0,1
25,-43.0,2.0,47.0,1645184560.46875,P15,D01,0,0,1
26,-43.0,1.0,47.0,1645184560.5,P15,D01,0,0,1
27,-43.0,1.0,47.0,1645184560.53125,P15,D01,0,0,1
28,-44.0,2.0,47.0,1645184560.5625,P15,D01,0,0,1
29,-43.0,2.0,47.0,1645184560.59375,P15,D01,0,0,1
30,-43.0,3.0,47.0,1645184560.625,P15,D01,0,0,1
31,-43.0,0.0,47.0,1645184560.65625,P15,D01,0,0,1
32,-43.0,1.0,47.0,1645184560.6875,P15,D01,0,0,1
33,-43.0,1.0,47.0,1645184560.71875,P15,D01,0,0,1
34,-43.0,2.0,47.0,1645184560.75,P15,D01,0,0,1
35,-44.0,2.0,47.0,1645184560.78125,P15,D01,0,0,1
36,-42.0,1.0,47.0,1645184560.8125,P15,D01,0,0,1
37,-42.0,1.0,47.0,1645184560.84375,P15,D01,0,0,1
