,data,timestamp,participant,document,val,arou,eng
0,2.462031,1645185119.25,P15,D04,1,0,1
1,2.459467,1645185119.5,P15,D04,1,0,1
2,2.453059,1645185119.75,P15,D04,1,0,1
3,2.445369,1645185120.0,P15,D04,1,0,1
4,2.441523,1645185120.25,P15,D04,1,0,1
5,2.436396,1645185120.5,P15,D04,1,0,1
6,2.435115,1645185120.75,P15,D04,1,0,1
7,2.432551,1645185121.0,P15,D04,1,0,1
8,2.429988,1645185121.25,P15,D04,1,0,1
9,2.424861,1645185121.5,P15,D04,1,0,1
10,2.428706,1645185121.75,P15,D04,1,0,1
11,2.427424,1645185122.0,P15,D04,1,0,1
12,2.424861,1645185122.25,P15,D04,1,0,1
13,2.426143,1645185122.5,P15,D04,1,0,1
14,2.421016,1645185122.75,P15,D04,1,0,1
15,2.417171,1645185123.0,P15,D04,1,0,1
16,2.412044,1645185123.25,P15,D04,1,0,1
17,2.40948,1645185123.5,P15,D04,1,0,1
18,2.40179,1645185123.75,P15,D04,1,0,1
19,2.403072,1645185124.0,P15,D04,1,0,1
20,2.399227,1645185124.25,P15,D04,1,0,1
21,2.395381,1645185124.5,P15,D04,1,0,1
22,2.392818,1645185124.75,P15,D04,1,0,1
23,2.388973,1645185125.0,P15,D04,1,0,1
24,2.38641,1645185125.25,P15,D04,1,0,1
25,2.38641,1645185125.5,P15,D04,1,0,1
26,2.383846,1645185125.75,P15,D04,1,0,1
27,2.378719,1645185126.0,P15,D04,1,0,1
28,2.373592,1645185126.25,P15,D04,1,0,1
29,2.369747,1645185126.5,P15,D04,1,0,1
30,2.368465,1645185126.75,P15,D04,1,0,1
31,2.36462,1645185127.0,P15,D04,1,0,1
32,2.35693,1645185127.25,P15,D04,1,0,1
33,2.353085,1645185127.5,P15,D04,1,0,1
34,2.353085,1645185127.75,P15,D04,1,0,1
35,2.360775,1645185128.0,P15,D04,1,0,1
36,2.362057,1645185128.25,P15,D04,1,0,1
37,2.367184,1645185128.5,P15,D04,1,0,1
38,2.36462,1645185128.75,P15,D04,1,0,1
39,2.367184,1645185129.0,P15,D04,1,0,1
40,2.367184,1645185129.25,P15,D04,1,0,1
41,2.36462,1645185129.5,P15,D04,1,0,1
42,2.355648,1645185129.75,P15,D04,1,0,1
43,2.34924,1645185130.0,P15,D04,1,0,1
44,2.347958,1645185130.25,P15,D04,1,0,1
45,2.342831,1645185130.5,P15,D04,1,0,1
46,2.338986,1645185130.75,P15,D04,1,0,1
47,2.335141,1645185131.0,P15,D04,1,0,1
48,2.335141,1645185131.25,P15,D04,1,0,1
49,2.330014,1645185131.5,P15,D04,1,0,1
50,2.330014,1645185131.75,P15,D04,1,0,1
51,2.330014,1645185132.0,P15,D04,1,0,1
52,2.326169,1645185132.25,P15,D04,1,0,1
53,2.326169,1645185132.5,P15,D04,1,0,1
54,2.322324,1645185132.75,P15,D04,1,0,1
55,2.321042,1645185133.0,P15,D04,1,0,1
56,2.315915,1645185133.25,P15,D04,1,0,1
57,2.313352,1645185133.5,P15,D04,1,0,1
58,2.306943,1645185133.75,P15,D04,1,0,1
59,2.305661,1645185134.0,P15,D04,1,0,1
60,2.304379,1645185134.25,P15,D04,1,0,1
61,2.297971,1645185134.5,P15,D04,1,0,1
62,2.297971,1645185134.75,P15,D04,1,0,1
63,2.296689,1645185135.0,P15,D04,1,0,1
64,2.291562,1645185135.25,P15,D04,1,0,1
65,2.288999,1645185135.5,P15,D04,1,0,1
66,2.290281,1645185135.75,P15,D04,1,0,1
67,2.283872,1645185136.0,P15,D04,1,0,1
68,2.285154,1645185136.25,P15,D04,1,0,1
69,2.28259,1645185136.5,P15,D04,1,0,1
70,2.278745,1645185136.75,P15,D04,1,0,1
71,2.276182,1645185137.0,P15,D04,1,0,1
72,2.272337,1645185137.25,P15,D04,1,0,1
73,2.262083,1645185137.5,P15,D04,1,0,1
74,2.25952,1645185137.75,P15,D04,1,0,1
75,2.25952,1645185138.0,P15,D04,1,0,1
76,2.26721,1645185138.25,P15,D04,1,0,1
77,2.278745,1645185138.5,P15,D04,1,0,1
78,2.308225,1645185138.75,P15,D04,1,0,1
79,2.342831,1645185139.0,P15,D04,1,0,1
80,2.373592,1645185139.25,P15,D04,1,0,1
81,2.400508,1645185139.5,P15,D04,1,0,1
82,2.417171,1645185139.75,P15,D04,1,0,1
83,2.445369,1645185140.0,P15,D04,1,0,1
84,2.492792,1645185140.25,P15,D04,1,0,1
85,2.563286,1645185140.5,P15,D04,1,0,1
86,2.629936,1645185140.75,P15,D04,1,0,1
87,2.681204,1645185141.0,P15,D04,1,0,1
88,2.727346,1645185141.25,P15,D04,1,0,1
89,2.768361,1645185141.5,P15,D04,1,0,1
90,2.817066,1645185141.75,P15,D04,1,0,1
91,2.865772,1645185142.0,P15,D04,1,0,1
92,2.905505,1645185142.25,P15,D04,1,0,1
93,2.943956,1645185142.5,P15,D04,1,0,1
94,2.983888,1645185142.75,P15,D04,1,0,1
95,3.015931,1645185143.0,P15,D04,1,0,1
96,3.018495,1645185143.25,P15,D04,1,0,1
97,3.005677,1645185143.5,P15,D04,1,0,1
98,2.980043,1645185143.75,P15,D04,1,0,1
99,2.949282,1645185144.0,P15,D04,1,0,1
100,2.918521,1645185144.25,P15,D04,1,0,1
101,2.896732,1645185144.5,P15,D04,1,0,1
102,2.872379,1645185144.75,P15,D04,1,0,1
103,2.859562,1645185145.0,P15,D04,1,0,1
104,2.846745,1645185145.25,P15,D04,1,0,1
105,2.839054,1645185145.5,P15,D04,1,0,1
106,2.835209,1645185145.75,P15,D04,1,0,1
107,2.827519,1645185146.0,P15,D04,1,0,1
108,2.814702,1645185146.25,P15,D04,1,0,1
109,2.807011,1645185146.5,P15,D04,1,0,1
110,2.798039,1645185146.75,P15,D04,1,0,1
111,2.781377,1645185147.0,P15,D04,1,0,1
112,2.769842,1645185147.25,P15,D04,1,0,1
113,2.751898,1645185147.5,P15,D04,1,0,1
114,2.742926,1645185147.75,P15,D04,1,0,1
115,2.736517,1645185148.0,P15,D04,1,0,1
116,2.727545,1645185148.25,P15,D04,1,0,1
117,2.71601,1645185148.5,P15,D04,1,0,1
118,2.713446,1645185148.75,P15,D04,1,0,1
119,2.707037,1645185149.0,P15,D04,1,0,1
120,2.698066,1645185149.25,P15,D04,1,0,1
121,2.69422,1645185149.5,P15,D04,1,0,1
122,2.691657,1645185149.75,P15,D04,1,0,1
123,2.685248,1645185150.0,P15,D04,1,0,1
124,2.680121,1645185150.25,P15,D04,1,0,1
125,2.677558,1645185150.5,P15,D04,1,0,1
126,2.673713,1645185150.75,P15,D04,1,0,1
127,2.663459,1645185151.0,P15,D04,1,0,1
128,2.655769,1645185151.25,P15,D04,1,0,1
129,2.651924,1645185151.5,P15,D04,1,0,1
130,2.644233,1645185151.75,P15,D04,1,0,1
131,2.64167,1645185152.0,P15,D04,1,0,1
132,2.642952,1645185152.25,P15,D04,1,0,1
133,2.64167,1645185152.5,P15,D04,1,0,1
134,2.64167,1645185152.75,P15,D04,1,0,1
135,2.637825,1645185153.0,P15,D04,1,0,1
136,2.635261,1645185153.25,P15,D04,1,0,1
137,2.630135,1645185153.5,P15,D04,1,0,1
138,2.628853,1645185153.75,P15,D04,1,0,1
139,2.635261,1645185154.0,P15,D04,1,0,1
140,2.640388,1645185154.25,P15,D04,1,0,1
141,2.642952,1645185154.5,P15,D04,1,0,1
142,2.644233,1645185154.75,P15,D04,1,0,1
143,2.642952,1645185155.0,P15,D04,1,0,1
144,2.640388,1645185155.25,P15,D04,1,0,1
145,2.630135,1645185155.5,P15,D04,1,0,1
146,2.628853,1645185155.75,P15,D04,1,0,1
147,2.623726,1645185156.0,P15,D04,1,0,1
148,2.610909,1645185156.25,P15,D04,1,0,1
149,2.609627,1645185156.5,P15,D04,1,0,1
150,2.6045,1645185156.75,P15,D04,1,0,1
151,2.601937,1645185157.0,P15,D04,1,0,1
152,2.613472,1645185157.25,P15,D04,1,0,1
153,2.623726,1645185157.5,P15,D04,1,0,1
154,2.623726,1645185157.75,P15,D04,1,0,1
155,2.628853,1645185158.0,P15,D04,1,0,1
156,2.628853,1645185158.25,P15,D04,1,0,1
157,2.619881,1645185158.5,P15,D04,1,0,1
158,2.614754,1645185158.75,P15,D04,1,0,1
159,2.607064,1645185159.0,P15,D04,1,0,1
160,2.607064,1645185159.25,P15,D04,1,0,1
