,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-28.0,-11.0,56.0,1645175752.1875,P13,D08,1,1,1
1,-28.0,-11.0,55.0,1645175752.21875,P13,D08,1,1,1
2,-28.0,-10.0,55.0,1645175752.25,P13,D08,1,1,1
3,-28.0,-11.0,55.0,1645175752.28125,P13,D08,1,1,1
4,-28.0,-11.0,56.0,1645175752.3125,P13,D08,1,1,1
5,-28.0,-11.0,55.0,1645175752.34375,P13,D08,1,1,1
6,-28.0,-10.0,55.0,1645175752.375,P13,D08,1,1,1
7,-28.0,-11.0,55.0,1645175752.40625,P13,D08,1,1,1
8,-28.0,-11.0,56.0,1645175752.4375,P13,D08,1,1,1
9,-28.0,-11.0,55.0,1645175752.46875,P13,D08,1,1,1
10,-28.0,-11.0,56.0,1645175752.5,P13,D08,1,1,1
11,-28.0,-11.0,56.0,1645175752.53125,P13,D08,1,1,1
12,-28.0,-11.0,55.0,1645175752.5625,P13,D08,1,1,1
13,-28.0,-11.0,55.0,1645175752.59375,P13,D08,1,1,1
14,-28.0,-11.0,56.0,1645175752.625,P13,D08,1,1,1
15,-28.0,-10.0,55.0,1645175752.65625,P13,D08,1,1,1
16,-28.0,-11.0,56.0,1645175752.6875,P13,D08,1,1,1
17,-28.0,-11.0,55.0,1645175752.71875,P13,D08,1,1,1
18,-28.0,-11.0,55.0,1645175752.75,P13,D08,1,1,1
19,-28.0,-11.0,55.0,1645175752.78125,P13,D08,1,1,1
20,-28.0,-11.0,56.0,1645175752.8125,P13,D08,1,1,1
21,-28.0,-11.0,55.0,1645175752.84375,P13,D08,1,1,1
22,-28.0,-11.0,56.0,1645175752.875,P13,D08,1,1,1
23,-28.0,-11.0,55.0,1645175752.90625,P13,D08,1,1,1
24,-28.0,-11.0,55.0,1645175752.9375,P13,D08,1,1,1
25,-28.0,-11.0,55.0,1645175752.96875,P13,D08,1,1,1
26,-28.0,-11.0,55.0,1645175753.0,P13,D08,1,1,1
27,-28.0,-11.0,55.0,1645175753.03125,P13,D08,1,1,1
28,-28.0,-11.0,55.0,1645175753.0625,P13,D08,1,1,1
29,-28.0,-10.0,55.0,1645175753.09375,P13,D08,1,1,1
30,-28.0,-11.0,55.0,1645175753.125,P13,D08,1,1,1
31,-28.0,-11.0,56.0,1645175753.15625,P13,D08,1,1,1
32,-28.0,-10.0,55.0,1645175753.1875,P13,D08,1,1,1
33,-28.0,-11.0,55.0,1645175753.21875,P13,D08,1,1,1
34,-28.0,-11.0,56.0,1645175753.25,P13,D08,1,1,1
35,-28.0,-11.0,56.0,1645175753.28125,P13,D08,1,1,1
