,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-5.0,-3.0,62.0,1645447395.625,P19,D01,0,0,0
1,-6.0,-3.0,62.0,1645447395.65625,P19,D01,0,0,0
2,-5.0,-3.0,62.0,1645447395.6875,P19,D01,0,0,0
3,-6.0,-3.0,62.0,1645447395.71875,P19,D01,0,0,0
4,-6.0,-3.0,62.0,1645447395.75,P19,D01,0,0,0
5,-6.0,-3.0,62.0,1645447395.78125,P19,D01,0,0,0
6,-5.0,-3.0,62.0,1645447395.8125,P19,D01,0,0,0
7,-6.0,-3.0,62.0,1645447395.84375,P19,D01,0,0,0
8,-6.0,-2.0,62.0,1645447395.875,P19,D01,0,0,0
9,-6.0,-3.0,62.0,1645447395.90625,P19,D01,0,0,0
10,-5.0,-3.0,62.0,1645447395.9375,P19,D01,0,0,0
11,-6.0,-3.0,62.0,1645447395.96875,P19,D01,0,0,0
12,-6.0,-3.0,62.0,1645447396.0,P19,D01,0,0,0
13,-5.0,-3.0,62.0,1645447396.03125,P19,D01,0,0,0
14,-6.0,-3.0,62.0,1645447396.0625,P19,D01,0,0,0
15,-5.0,-3.0,62.0,1645447396.09375,P19,D01,0,0,0
16,-6.0,-2.0,62.0,1645447396.125,P19,D01,0,0,0
17,-6.0,-3.0,62.0,1645447396.15625,P19,D01,0,0,0
18,-6.0,-3.0,62.0,1645447396.1875,P19,D01,0,0,0
19,-6.0,-3.0,62.0,1645447396.21875,P19,D01,0,0,0
20,-6.0,-3.0,62.0,1645447396.25,P19,D01,0,0,0
21,-6.0,-3.0,62.0,1645447396.28125,P19,D01,0,0,0
22,-6.0,-3.0,62.0,1645447396.3125,P19,D01,0,0,0
23,-5.0,-3.0,62.0,1645447396.34375,P19,D01,0,0,0
24,-6.0,-3.0,62.0,1645447396.375,P19,D01,0,0,0
25,-6.0,-3.0,62.0,1645447396.40625,P19,D01,0,0,0
26,-4.0,-2.0,62.0,1645447396.4375,P19,D01,0,0,0
27,-5.0,-3.0,62.0,1645447396.46875,P19,D01,0,0,0
28,-7.0,-3.0,62.0,1645447396.5,P19,D01,0,0,0
29,-4.0,-3.0,62.0,1645447396.53125,P19,D01,0,0,0
30,-5.0,-3.0,62.0,1645447396.5625,P19,D01,0,0,0
31,-6.0,-3.0,62.0,1645447396.59375,P19,D01,0,0,0
32,-5.0,-3.0,62.0,1645447396.625,P19,D01,0,0,0
33,-5.0,-3.0,62.0,1645447396.65625,P19,D01,0,0,0
34,-6.0,-3.0,62.0,1645447396.6875,P19,D01,0,0,0
35,-4.0,-3.0,62.0,1645447396.71875,P19,D01,0,0,0
36,-4.0,-3.0,62.0,1645447396.75,P19,D01,0,0,0
37,-6.0,-3.0,62.0,1645447396.78125,P19,D01,0,0,0
38,-6.0,-3.0,62.0,1645447396.8125,P19,D01,0,0,0
39,-8.0,-4.0,62.0,1645447396.84375,P19,D01,0,0,0
40,-4.0,-2.0,62.0,1645447396.875,P19,D01,0,0,0
41,-3.0,-2.0,63.0,1645447396.90625,P19,D01,0,0,0
42,-10.0,-4.0,61.0,1645447396.9375,P19,D01,0,0,0
43,-9.0,-2.0,61.0,1645447396.96875,P19,D01,0,0,0
44,-2.0,-2.0,63.0,1645447397.0,P19,D01,0,0,0
45,-7.0,-3.0,62.0,1645447397.03125,P19,D01,0,0,0
46,-8.0,-2.0,62.0,1645447397.0625,P19,D01,0,0,0
47,-3.0,-2.0,63.0,1645447397.09375,P19,D01,0,0,0
48,-6.0,-3.0,62.0,1645447397.125,P19,D01,0,0,0
49,-8.0,-2.0,62.0,1645447397.15625,P19,D01,0,0,0
50,-4.0,0.0,63.0,1645447397.1875,P19,D01,0,0,0
51,-4.0,-2.0,63.0,1645447397.21875,P19,D01,0,0,0
52,-5.0,-3.0,62.0,1645447397.25,P19,D01,0,0,0
53,-5.0,-3.0,62.0,1645447397.28125,P19,D01,0,0,0
54,-6.0,-3.0,62.0,1645447397.3125,P19,D01,0,0,0
55,-7.0,-3.0,62.0,1645447397.34375,P19,D01,0,0,0
56,-6.0,-3.0,62.0,1645447397.375,P19,D01,0,0,0
57,-6.0,-3.0,62.0,1645447397.40625,P19,D01,0,0,0
58,-7.0,-3.0,62.0,1645447397.4375,P19,D01,0,0,0
59,-6.0,-3.0,62.0,1645447397.46875,P19,D01,0,0,0
60,-7.0,-3.0,62.0,1645447397.5,P19,D01,0,0,0
61,-7.0,-3.0,62.0,1645447397.53125,P19,D01,0,0,0
62,-5.0,-3.0,62.0,1645447397.5625,P19,D01,0,0,0
63,-6.0,-3.0,62.0,1645447397.59375,P19,D01,0,0,0
64,-6.0,-3.0,62.0,1645447397.625,P19,D01,0,0,0
65,-6.0,-3.0,62.0,1645447397.65625,P19,D01,0,0,0
66,-6.0,-3.0,62.0,1645447397.6875,P19,D01,0,0,0
67,-5.0,-2.0,62.0,1645447397.71875,P19,D01,0,0,0
68,-6.0,-2.0,62.0,1645447397.75,P19,D01,0,0,0
69,-6.0,-2.0,62.0,1645447397.78125,P19,D01,0,0,0
70,-6.0,-3.0,62.0,1645447397.8125,P19,D01,0,0,0
71,-6.0,-2.0,62.0,1645447397.84375,P19,D01,0,0,0
72,-5.0,-3.0,62.0,1645447397.875,P19,D01,0,0,0
73,-6.0,-3.0,62.0,1645447397.90625,P19,D01,0,0,0
74,-6.0,-3.0,62.0,1645447397.9375,P19,D01,0,0,0
75,-5.0,-3.0,62.0,1645447397.96875,P19,D01,0,0,0
76,-6.0,-3.0,62.0,1645447398.0,P19,D01,0,0,0
77,-6.0,-3.0,62.0,1645447398.03125,P19,D01,0,0,0
78,-5.0,-2.0,62.0,1645447398.0625,P19,D01,0,0,0
79,-6.0,-2.0,62.0,1645447398.09375,P19,D01,0,0,0
80,-6.0,-2.0,62.0,1645447398.125,P19,D01,0,0,0
81,-6.0,-3.0,62.0,1645447398.15625,P19,D01,0,0,0
82,-6.0,-3.0,62.0,1645447398.1875,P19,D01,0,0,0
83,-5.0,-3.0,62.0,1645447398.21875,P19,D01,0,0,0
84,-5.0,-3.0,62.0,1645447398.25,P19,D01,0,0,0
85,-5.0,-2.0,62.0,1645447398.28125,P19,D01,0,0,0
86,-6.0,-2.0,62.0,1645447398.3125,P19,D01,0,0,0
87,-6.0,-2.0,62.0,1645447398.34375,P19,D01,0,0,0
88,-5.0,-3.0,62.0,1645447398.375,P19,D01,0,0,0
89,-5.0,-3.0,62.0,1645447398.40625,P19,D01,0,0,0
90,-5.0,-3.0,62.0,1645447398.4375,P19,D01,0,0,0
91,-5.0,-2.0,62.0,1645447398.46875,P19,D01,0,0,0
92,-6.0,-3.0,62.0,1645447398.5,P19,D01,0,0,0
93,-6.0,-3.0,62.0,1645447398.53125,P19,D01,0,0,0
94,-7.0,-3.0,62.0,1645447398.5625,P19,D01,0,0,0
95,-6.0,-2.0,62.0,1645447398.59375,P19,D01,0,0,0
96,-5.0,-2.0,62.0,1645447398.625,P19,D01,0,0,0
97,-6.0,-3.0,62.0,1645447398.65625,P19,D01,0,0,0
98,-6.0,-2.0,62.0,1645447398.6875,P19,D01,0,0,0
99,-6.0,-3.0,62.0,1645447398.71875,P19,D01,0,0,0
100,-6.0,-3.0,62.0,1645447398.75,P19,D01,0,0,0
101,-6.0,-4.0,62.0,1645447398.78125,P19,D01,0,0,0
102,-6.0,-3.0,62.0,1645447398.8125,P19,D01,0,0,0
103,-5.0,-3.0,62.0,1645447398.84375,P19,D01,0,0,0
104,-6.0,-3.0,62.0,1645447398.875,P19,D01,0,0,0
105,-5.0,-3.0,62.0,1645447398.90625,P19,D01,0,0,0
106,-6.0,-3.0,62.0,1645447398.9375,P19,D01,0,0,0
107,-7.0,-2.0,62.0,1645447398.96875,P19,D01,0,0,0
108,-6.0,-3.0,62.0,1645447399.0,P19,D01,0,0,0
109,-5.0,-3.0,62.0,1645447399.03125,P19,D01,0,0,0
110,-6.0,-3.0,62.0,1645447399.0625,P19,D01,0,0,0
111,-6.0,-2.0,62.0,1645447399.09375,P19,D01,0,0,0
112,-4.0,-2.0,62.0,1645447399.125,P19,D01,0,0,0
113,-4.0,-2.0,62.0,1645447399.15625,P19,D01,0,0,0
114,-5.0,-3.0,62.0,1645447399.1875,P19,D01,0,0,0
115,-6.0,-3.0,62.0,1645447399.21875,P19,D01,0,0,0
116,-7.0,-2.0,62.0,1645447399.25,P19,D01,0,0,0
117,-5.0,-2.0,62.0,1645447399.28125,P19,D01,0,0,0
118,-5.0,-2.0,62.0,1645447399.3125,P19,D01,0,0,0
119,-6.0,-2.0,62.0,1645447399.34375,P19,D01,0,0,0
120,-7.0,-3.0,62.0,1645447399.375,P19,D01,0,0,0
121,-7.0,-3.0,62.0,1645447399.40625,P19,D01,0,0,0
122,-6.0,-3.0,62.0,1645447399.4375,P19,D01,0,0,0
123,-6.0,-3.0,62.0,1645447399.46875,P19,D01,0,0,0
124,-6.0,-3.0,62.0,1645447399.5,P19,D01,0,0,0
125,-7.0,-3.0,62.0,1645447399.53125,P19,D01,0,0,0
126,-6.0,-2.0,62.0,1645447399.5625,P19,D01,0,0,0
127,-4.0,-2.0,62.0,1645447399.59375,P19,D01,0,0,0
128,-7.0,-3.0,62.0,1645447399.625,P19,D01,0,0,0
129,-6.0,-2.0,62.0,1645447399.65625,P19,D01,0,0,0
130,-4.0,-2.0,62.0,1645447399.6875,P19,D01,0,0,0
131,-6.0,-3.0,62.0,1645447399.71875,P19,D01,0,0,0
132,-5.0,-3.0,62.0,1645447399.75,P19,D01,0,0,0
133,-5.0,-3.0,62.0,1645447399.78125,P19,D01,0,0,0
134,-5.0,-3.0,62.0,1645447399.8125,P19,D01,0,0,0
135,-5.0,-3.0,62.0,1645447399.84375,P19,D01,0,0,0
136,-6.0,-3.0,62.0,1645447399.875,P19,D01,0,0,0
137,-6.0,-2.0,62.0,1645447399.90625,P19,D01,0,0,0
138,-6.0,-2.0,62.0,1645447399.9375,P19,D01,0,0,0
139,-6.0,-3.0,62.0,1645447399.96875,P19,D01,0,0,0
140,-7.0,-3.0,62.0,1645447400.0,P19,D01,0,0,0
141,-6.0,-2.0,62.0,1645447400.03125,P19,D01,0,0,0
142,-5.0,-3.0,62.0,1645447400.0625,P19,D01,0,0,0
143,-5.0,-3.0,62.0,1645447400.09375,P19,D01,0,0,0
144,-5.0,-3.0,62.0,1645447400.125,P19,D01,0,0,0
