,data,timestamp,participant,document,val,arou,eng
0,92.58,1645450089.0,P19,D12,0,0,0
1,92.07,1645450090.0,P19,D12,0,0,0
2,91.55,1645450091.0,P19,D12,0,0,0
3,91.07,1645450092.0,P19,D12,0,0,0
4,90.63,1645450093.0,P19,D12,0,0,0
5,90.15,1645450094.0,P19,D12,0,0,0
6,89.7,1645450095.0,P19,D12,0,0,0
7,89.4,1645450096.0,P19,D12,0,0,0
8,89.12,1645450097.0,P19,D12,0,0,0
9,88.8,1645450098.0,P19,D12,0,0,0
10,88.47,1645450099.0,P19,D12,0,0,0
11,88.13,1645450100.0,P19,D12,0,0,0
12,88.52,1645450101.0,P19,D12,0,0,0
13,88.78,1645450102.0,P19,D12,0,0,0
14,89.0,1645450103.0,P19,D12,0,0,0
15,89.07,1645450104.0,P19,D12,0,0,0
16,89.18,1645450105.0,P19,D12,0,0,0
17,89.5,1645450106.0,P19,D12,0,0,0
18,89.77,1645450107.0,P19,D12,0,0,0
19,90.08,1645450108.0,P19,D12,0,0,0
20,90.27,1645450109.0,P19,D12,0,0,0
21,90.53,1645450110.0,P19,D12,0,0,0
22,90.85,1645450111.0,P19,D12,0,0,0
23,91.13,1645450112.0,P19,D12,0,0,0
24,91.47,1645450113.0,P19,D12,0,0,0
25,91.78,1645450114.0,P19,D12,0,0,0
26,92.15,1645450115.0,P19,D12,0,0,0
27,92.5,1645450116.0,P19,D12,0,0,0
28,92.82,1645450117.0,P19,D12,0,0,0
29,92.9,1645450118.0,P19,D12,0,0,0
30,92.97,1645450119.0,P19,D12,0,0,0
31,93.0,1645450120.0,P19,D12,0,0,0
32,93.0,1645450121.0,P19,D12,0,0,0
33,92.85,1645450122.0,P19,D12,0,0,0
34,92.73,1645450123.0,P19,D12,0,0,0
35,92.62,1645450124.0,P19,D12,0,0,0
36,92.58,1645450125.0,P19,D12,0,0,0
37,92.58,1645450126.0,P19,D12,0,0,0
38,92.6,1645450127.0,P19,D12,0,0,0
