,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-8.0,-4.0,62.0,1645449170.1875,P19,D07,0,0,0
1,-8.0,-4.0,62.0,1645449170.21875,P19,D07,0,0,0
2,-7.0,-4.0,62.0,1645449170.25,P19,D07,0,0,0
3,-7.0,-4.0,62.0,1645449170.28125,P19,D07,0,0,0
4,-8.0,-3.0,62.0,1645449170.3125,P19,D07,0,0,0
5,-7.0,-4.0,62.0,1645449170.34375,P19,D07,0,0,0
6,-7.0,-4.0,62.0,1645449170.375,P19,D07,0,0,0
7,-8.0,-4.0,62.0,1645449170.40625,P19,D07,0,0,0
8,-7.0,-4.0,62.0,1645449170.4375,P19,D07,0,0,0
9,-8.0,-4.0,62.0,1645449170.46875,P19,D07,0,0,0
10,-8.0,-4.0,62.0,1645449170.5,P19,D07,0,0,0
11,-7.0,-4.0,62.0,1645449170.53125,P19,D07,0,0,0
12,-7.0,-4.0,62.0,1645449170.5625,P19,D07,0,0,0
13,-7.0,-4.0,62.0,1645449170.59375,P19,D07,0,0,0
14,-7.0,-4.0,62.0,1645449170.625,P19,D07,0,0,0
15,-7.0,-4.0,62.0,1645449170.65625,P19,D07,0,0,0
16,-7.0,-4.0,62.0,1645449170.6875,P19,D07,0,0,0
17,-7.0,-4.0,62.0,1645449170.71875,P19,D07,0,0,0
18,-7.0,-4.0,62.0,1645449170.75,P19,D07,0,0,0
19,-7.0,-4.0,62.0,1645449170.78125,P19,D07,0,0,0
20,-7.0,-4.0,62.0,1645449170.8125,P19,D07,0,0,0
21,-7.0,-4.0,62.0,1645449170.84375,P19,D07,0,0,0
22,-7.0,-4.0,62.0,1645449170.875,P19,D07,0,0,0
23,-8.0,-4.0,62.0,1645449170.90625,P19,D07,0,0,0
24,-7.0,-4.0,62.0,1645449170.9375,P19,D07,0,0,0
25,-7.0,-4.0,62.0,1645449170.96875,P19,D07,0,0,0
26,-7.0,-4.0,62.0,1645449171.0,P19,D07,0,0,0
27,-7.0,-4.0,62.0,1645449171.03125,P19,D07,0,0,0
28,-7.0,-4.0,62.0,1645449171.0625,P19,D07,0,0,0
29,-7.0,-4.0,62.0,1645449171.09375,P19,D07,0,0,0
30,-7.0,-4.0,62.0,1645449171.125,P19,D07,0,0,0
31,-7.0,-4.0,62.0,1645449171.15625,P19,D07,0,0,0
32,-7.0,-4.0,62.0,1645449171.1875,P19,D07,0,0,0
33,-8.0,-4.0,62.0,1645449171.21875,P19,D07,0,0,0
34,-7.0,-4.0,62.0,1645449171.25,P19,D07,0,0,0
35,-7.0,-4.0,62.0,1645449171.28125,P19,D07,0,0,0
36,-7.0,-4.0,62.0,1645449171.3125,P19,D07,0,0,0
37,-7.0,-4.0,62.0,1645449171.34375,P19,D07,0,0,0
38,-7.0,-4.0,62.0,1645449171.375,P19,D07,0,0,0
39,-8.0,-4.0,62.0,1645449171.40625,P19,D07,0,0,0
40,-8.0,-4.0,62.0,1645449171.4375,P19,D07,0,0,0
41,-7.0,-4.0,62.0,1645449171.46875,P19,D07,0,0,0
