,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-30.0,2.0,56.0,1644838180.3125,P07,D12,0,0,0
1,-23.0,3.0,59.0,1644838180.34375,P07,D12,0,0,0
2,-23.0,2.0,60.0,1644838180.375,P07,D12,0,0,0
3,-25.0,1.0,59.0,1644838180.40625,P07,D12,0,0,0
4,-27.0,2.0,57.0,1644838180.4375,P07,D12,0,0,0
5,-28.0,2.0,57.0,1644838180.46875,P07,D12,0,0,0
6,-29.0,2.0,56.0,1644838180.5,P07,D12,0,0,0
7,-29.0,3.0,56.0,1644838180.53125,P07,D12,0,0,0
8,-28.0,2.0,56.0,1644838180.5625,P07,D12,0,0,0
9,-29.0,2.0,56.0,1644838180.59375,P07,D12,0,0,0
10,-28.0,3.0,57.0,1644838180.625,P07,D12,0,0,0
11,-28.0,2.0,57.0,1644838180.65625,P07,D12,0,0,0
12,-28.0,3.0,57.0,1644838180.6875,P07,D12,0,0,0
13,-28.0,3.0,57.0,1644838180.71875,P07,D12,0,0,0
14,-30.0,2.0,56.0,1644838180.75,P07,D12,0,0,0
15,-29.0,2.0,56.0,1644838180.78125,P07,D12,0,0,0
16,-29.0,2.0,55.0,1644838180.8125,P07,D12,0,0,0
17,-28.0,2.0,56.0,1644838180.84375,P07,D12,0,0,0
18,-29.0,2.0,56.0,1644838180.875,P07,D12,0,0,0
19,-30.0,2.0,56.0,1644838180.90625,P07,D12,0,0,0
20,-30.0,3.0,55.0,1644838180.9375,P07,D12,0,0,0
21,-30.0,3.0,55.0,1644838180.96875,P07,D12,0,0,0
22,-30.0,3.0,55.0,1644838181.0,P07,D12,0,0,0
23,-31.0,2.0,54.0,1644838181.03125,P07,D12,0,0,0
24,-30.0,2.0,55.0,1644838181.0625,P07,D12,0,0,0
25,-28.0,3.0,57.0,1644838181.09375,P07,D12,0,0,0
26,-27.0,4.0,58.0,1644838181.125,P07,D12,0,0,0
27,-29.0,3.0,56.0,1644838181.15625,P07,D12,0,0,0
28,-31.0,2.0,55.0,1644838181.1875,P07,D12,0,0,0
29,-30.0,2.0,55.0,1644838181.21875,P07,D12,0,0,0
30,-29.0,3.0,56.0,1644838181.25,P07,D12,0,0,0
31,-29.0,3.0,56.0,1644838181.28125,P07,D12,0,0,0
32,-30.0,2.0,55.0,1644838181.3125,P07,D12,0,0,0
33,-30.0,2.0,55.0,1644838181.34375,P07,D12,0,0,0
34,-30.0,2.0,56.0,1644838181.375,P07,D12,0,0,0
35,-30.0,3.0,55.0,1644838181.40625,P07,D12,0,0,0
