,data,timestamp,participant,document,val,arou,eng
0,0.258891,1644831572.0,P06,D06,0,0,0
1,0.258891,1644831572.25,P06,D06,0,0,0
2,0.258891,1644831572.5,P06,D06,0,0,0
3,0.258891,1644831572.75,P06,D06,0,0,0
4,0.260173,1644831573.0,P06,D06,0,0,0
5,0.258891,1644831573.25,P06,D06,0,0,0
6,0.260173,1644831573.5,P06,D06,0,0,0
7,0.258891,1644831573.75,P06,D06,0,0,0
8,0.262736,1644831574.0,P06,D06,0,0,0
9,0.258891,1644831574.25,P06,D06,0,0,0
10,0.260173,1644831574.5,P06,D06,0,0,0
11,0.260173,1644831574.75,P06,D06,0,0,0
12,0.261455,1644831575.0,P06,D06,0,0,0
13,0.261455,1644831575.25,P06,D06,0,0,0
14,0.260173,1644831575.5,P06,D06,0,0,0
15,0.261455,1644831575.75,P06,D06,0,0,0
16,0.260173,1644831576.0,P06,D06,0,0,0
17,0.261455,1644831576.25,P06,D06,0,0,0
18,0.261455,1644831576.5,P06,D06,0,0,0
19,0.261455,1644831576.75,P06,D06,0,0,0
20,0.260173,1644831577.0,P06,D06,0,0,0
21,0.261455,1644831577.25,P06,D06,0,0,0
22,0.261455,1644831577.5,P06,D06,0,0,0
23,0.261455,1644831577.75,P06,D06,0,0,0
24,0.262736,1644831578.0,P06,D06,0,0,0
25,0.260173,1644831578.25,P06,D06,0,0,0
26,0.262736,1644831578.5,P06,D06,0,0,0
27,0.262736,1644831578.75,P06,D06,0,0,0
28,0.262736,1644831579.0,P06,D06,0,0,0
29,0.262736,1644831579.25,P06,D06,0,0,0
30,0.262736,1644831579.5,P06,D06,0,0,0
31,0.264018,1644831579.75,P06,D06,0,0,0
32,0.262736,1644831580.0,P06,D06,0,0,0
33,0.262736,1644831580.25,P06,D06,0,0,0
34,0.260173,1644831580.5,P06,D06,0,0,0
35,0.264018,1644831580.75,P06,D06,0,0,0
36,0.262736,1644831581.0,P06,D06,0,0,0
37,0.262736,1644831581.25,P06,D06,0,0,0
38,0.262736,1644831581.5,P06,D06,0,0,0
39,0.265299,1644831581.75,P06,D06,0,0,0
40,0.264018,1644831582.0,P06,D06,0,0,0
41,0.264018,1644831582.25,P06,D06,0,0,0
42,0.262736,1644831582.5,P06,D06,0,0,0
43,0.264018,1644831582.75,P06,D06,0,0,0
44,0.262736,1644831583.0,P06,D06,0,0,0
45,0.262736,1644831583.25,P06,D06,0,0,0
46,0.262736,1644831583.5,P06,D06,0,0,0
47,0.264018,1644831583.75,P06,D06,0,0,0
48,0.262736,1644831584.0,P06,D06,0,0,0
49,0.262736,1644831584.25,P06,D06,0,0,0
50,0.265299,1644831584.5,P06,D06,0,0,0
51,0.265299,1644831584.75,P06,D06,0,0,0
52,0.264018,1644831585.0,P06,D06,0,0,0
53,0.262736,1644831585.25,P06,D06,0,0,0
54,0.264018,1644831585.5,P06,D06,0,0,0
55,0.261455,1644831585.75,P06,D06,0,0,0
56,0.261455,1644831586.0,P06,D06,0,0,0
57,0.260173,1644831586.25,P06,D06,0,0,0
58,0.261455,1644831586.5,P06,D06,0,0,0
59,0.262736,1644831586.75,P06,D06,0,0,0
60,0.262736,1644831587.0,P06,D06,0,0,0
61,0.264018,1644831587.25,P06,D06,0,0,0
62,0.264018,1644831587.5,P06,D06,0,0,0
63,0.262736,1644831587.75,P06,D06,0,0,0
64,0.262736,1644831588.0,P06,D06,0,0,0
65,0.261455,1644831588.25,P06,D06,0,0,0
66,0.262736,1644831588.5,P06,D06,0,0,0
67,0.262736,1644831588.75,P06,D06,0,0,0
68,0.262736,1644831589.0,P06,D06,0,0,0
69,0.264018,1644831589.25,P06,D06,0,0,0
70,0.262736,1644831589.5,P06,D06,0,0,0
71,0.264018,1644831589.75,P06,D06,0,0,0
72,0.264018,1644831590.0,P06,D06,0,0,0
73,0.262736,1644831590.25,P06,D06,0,0,0
74,0.264018,1644831590.5,P06,D06,0,0,0
75,0.262736,1644831590.75,P06,D06,0,0,0
76,0.262736,1644831591.0,P06,D06,0,0,0
77,0.262736,1644831591.25,P06,D06,0,0,0
78,0.261455,1644831591.5,P06,D06,0,0,0
79,0.262736,1644831591.75,P06,D06,0,0,0
80,0.264018,1644831592.0,P06,D06,0,0,0
81,0.261455,1644831592.25,P06,D06,0,0,0
82,0.264018,1644831592.5,P06,D06,0,0,0
83,0.265299,1644831592.75,P06,D06,0,0,0
84,0.262736,1644831593.0,P06,D06,0,0,0
85,0.264018,1644831593.25,P06,D06,0,0,0
86,0.264018,1644831593.5,P06,D06,0,0,0
87,0.264018,1644831593.75,P06,D06,0,0,0
88,0.265299,1644831594.0,P06,D06,0,0,0
89,0.264018,1644831594.25,P06,D06,0,0,0
90,0.265299,1644831594.5,P06,D06,0,0,0
91,0.264018,1644831594.75,P06,D06,0,0,0
92,0.265299,1644831595.0,P06,D06,0,0,0
93,0.265299,1644831595.25,P06,D06,0,0,0
94,0.266581,1644831595.5,P06,D06,0,0,0
95,0.264018,1644831595.75,P06,D06,0,0,0
96,0.265299,1644831596.0,P06,D06,0,0,0
97,0.266581,1644831596.25,P06,D06,0,0,0
98,0.265299,1644831596.5,P06,D06,0,0,0
99,0.265299,1644831596.75,P06,D06,0,0,0
100,0.264018,1644831597.0,P06,D06,0,0,0
101,0.265299,1644831597.25,P06,D06,0,0,0
102,0.265299,1644831597.5,P06,D06,0,0,0
103,0.265299,1644831597.75,P06,D06,0,0,0
104,0.266581,1644831598.0,P06,D06,0,0,0
105,0.265299,1644831598.25,P06,D06,0,0,0
106,0.265299,1644831598.5,P06,D06,0,0,0
107,0.265299,1644831598.75,P06,D06,0,0,0
108,0.266581,1644831599.0,P06,D06,0,0,0
109,0.264018,1644831599.25,P06,D06,0,0,0
110,0.265299,1644831599.5,P06,D06,0,0,0
111,0.266581,1644831599.75,P06,D06,0,0,0
112,0.265299,1644831600.0,P06,D06,0,0,0
113,0.265299,1644831600.25,P06,D06,0,0,0
114,0.265299,1644831600.5,P06,D06,0,0,0
115,0.265299,1644831600.75,P06,D06,0,0,0
116,0.266581,1644831601.0,P06,D06,0,0,0
117,0.265299,1644831601.25,P06,D06,0,0,0
118,0.265299,1644831601.5,P06,D06,0,0,0
119,0.266581,1644831601.75,P06,D06,0,0,0
120,0.264018,1644831602.0,P06,D06,0,0,0
121,0.265299,1644831602.25,P06,D06,0,0,0
122,0.266581,1644831602.5,P06,D06,0,0,0
123,0.265299,1644831602.75,P06,D06,0,0,0
124,0.265299,1644831603.0,P06,D06,0,0,0
125,0.264018,1644831603.25,P06,D06,0,0,0
126,0.265299,1644831603.5,P06,D06,0,0,0
127,0.267863,1644831603.75,P06,D06,0,0,0
128,0.264018,1644831604.0,P06,D06,0,0,0
129,0.265299,1644831604.25,P06,D06,0,0,0
130,0.266581,1644831604.5,P06,D06,0,0,0
131,0.265299,1644831604.75,P06,D06,0,0,0
132,0.265299,1644831605.0,P06,D06,0,0,0
133,0.265299,1644831605.25,P06,D06,0,0,0
134,0.266581,1644831605.5,P06,D06,0,0,0
135,0.266581,1644831605.75,P06,D06,0,0,0
136,0.266581,1644831606.0,P06,D06,0,0,0
137,0.266581,1644831606.25,P06,D06,0,0,0
138,0.266581,1644831606.5,P06,D06,0,0,0
139,0.266581,1644831606.75,P06,D06,0,0,0
140,0.265299,1644831607.0,P06,D06,0,0,0
141,0.266581,1644831607.25,P06,D06,0,0,0
142,0.265299,1644831607.5,P06,D06,0,0,0
143,0.266581,1644831607.75,P06,D06,0,0,0
144,0.265299,1644831608.0,P06,D06,0,0,0
145,0.266581,1644831608.25,P06,D06,0,0,0
146,0.266581,1644831608.5,P06,D06,0,0,0
147,0.266581,1644831608.75,P06,D06,0,0,0
148,0.267863,1644831609.0,P06,D06,0,0,0
149,0.266581,1644831609.25,P06,D06,0,0,0
150,0.266581,1644831609.5,P06,D06,0,0,0
151,0.266581,1644831609.75,P06,D06,0,0,0
152,0.266581,1644831610.0,P06,D06,0,0,0
153,0.267863,1644831610.25,P06,D06,0,0,0
154,0.267863,1644831610.5,P06,D06,0,0,0
155,0.267863,1644831610.75,P06,D06,0,0,0
156,0.267863,1644831611.0,P06,D06,0,0,0
157,0.266581,1644831611.25,P06,D06,0,0,0
158,0.266581,1644831611.5,P06,D06,0,0,0
159,0.266581,1644831611.75,P06,D06,0,0,0
160,0.269144,1644831612.0,P06,D06,0,0,0
161,0.265299,1644831612.25,P06,D06,0,0,0
162,0.266581,1644831612.5,P06,D06,0,0,0
163,0.266581,1644831612.75,P06,D06,0,0,0
164,0.267863,1644831613.0,P06,D06,0,0,0
165,0.266581,1644831613.25,P06,D06,0,0,0
166,0.266581,1644831613.5,P06,D06,0,0,0
167,0.266581,1644831613.75,P06,D06,0,0,0
168,0.267863,1644831614.0,P06,D06,0,0,0
169,0.266581,1644831614.25,P06,D06,0,0,0
170,0.266581,1644831614.5,P06,D06,0,0,0
171,0.269144,1644831614.75,P06,D06,0,0,0
172,0.266581,1644831615.0,P06,D06,0,0,0
173,0.266581,1644831615.25,P06,D06,0,0,0
174,0.266581,1644831615.5,P06,D06,0,0,0
175,0.267863,1644831615.75,P06,D06,0,0,0
176,0.266581,1644831616.0,P06,D06,0,0,0
177,0.267863,1644831616.25,P06,D06,0,0,0
178,0.266581,1644831616.5,P06,D06,0,0,0
179,0.267863,1644831616.75,P06,D06,0,0,0
180,0.267863,1644831617.0,P06,D06,0,0,0
181,0.269144,1644831617.25,P06,D06,0,0,0
182,0.267863,1644831617.5,P06,D06,0,0,0
183,0.266581,1644831617.75,P06,D06,0,0,0
184,0.267863,1644831618.0,P06,D06,0,0,0
185,0.266581,1644831618.25,P06,D06,0,0,0
186,0.266581,1644831618.5,P06,D06,0,0,0
187,0.266581,1644831618.75,P06,D06,0,0,0
188,0.267863,1644831619.0,P06,D06,0,0,0
189,0.267863,1644831619.25,P06,D06,0,0,0
190,0.267863,1644831619.5,P06,D06,0,0,0
191,0.269144,1644831619.75,P06,D06,0,0,0
