,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,9.0,-12.0,58.0,1644831571.84375,P06,D06,0,0,0
1,11.0,-8.0,55.0,1644831571.875,P06,D06,0,0,0
2,13.0,-6.0,55.0,1644831571.90625,P06,D06,0,0,0
3,17.0,-1.0,47.0,1644831571.9375,P06,D06,0,0,0
4,18.0,4.0,50.0,1644831571.96875,P06,D06,0,0,0
5,1.0,4.0,62.0,1644831572.0,P06,D06,0,0,0
6,0.0,3.0,61.0,1644831572.03125,P06,D06,0,0,0
7,5.0,5.0,76.0,1644831572.0625,P06,D06,0,0,0
8,5.0,4.0,72.0,1644831572.09375,P06,D06,0,0,0
9,6.0,2.0,67.0,1644831572.125,P06,D06,0,0,0
10,-4.0,-2.0,54.0,1644831572.15625,P06,D06,0,0,0
11,-4.0,-6.0,50.0,1644831572.1875,P06,D06,0,0,0
12,13.0,-10.0,54.0,1644831572.21875,P06,D06,0,0,0
13,24.0,-19.0,66.0,1644831572.25,P06,D06,0,0,0
14,32.0,-14.0,67.0,1644831572.28125,P06,D06,0,0,0
15,26.0,-12.0,58.0,1644831572.3125,P06,D06,0,0,0
16,23.0,-13.0,56.0,1644831572.34375,P06,D06,0,0,0
17,25.0,-15.0,58.0,1644831572.375,P06,D06,0,0,0
18,9.0,-17.0,57.0,1644831572.40625,P06,D06,0,0,0
19,17.0,-16.0,57.0,1644831572.4375,P06,D06,0,0,0
20,21.0,-17.0,57.0,1644831572.46875,P06,D06,0,0,0
21,22.0,-16.0,57.0,1644831572.5,P06,D06,0,0,0
22,23.0,-15.0,58.0,1644831572.53125,P06,D06,0,0,0
23,20.0,-14.0,57.0,1644831572.5625,P06,D06,0,0,0
24,19.0,-14.0,57.0,1644831572.59375,P06,D06,0,0,0
25,19.0,-14.0,57.0,1644831572.625,P06,D06,0,0,0
26,20.0,-14.0,57.0,1644831572.65625,P06,D06,0,0,0
27,20.0,-14.0,57.0,1644831572.6875,P06,D06,0,0,0
28,20.0,-15.0,57.0,1644831572.71875,P06,D06,0,0,0
29,20.0,-14.0,57.0,1644831572.75,P06,D06,0,0,0
30,20.0,-14.0,57.0,1644831572.78125,P06,D06,0,0,0
31,20.0,-14.0,57.0,1644831572.8125,P06,D06,0,0,0
32,20.0,-14.0,57.0,1644831572.84375,P06,D06,0,0,0
33,20.0,-14.0,57.0,1644831572.875,P06,D06,0,0,0
34,20.0,-15.0,57.0,1644831572.90625,P06,D06,0,0,0
35,19.0,-15.0,57.0,1644831572.9375,P06,D06,0,0,0
36,20.0,-15.0,57.0,1644831572.96875,P06,D06,0,0,0
37,20.0,-15.0,57.0,1644831573.0,P06,D06,0,0,0
38,21.0,-15.0,57.0,1644831573.03125,P06,D06,0,0,0
39,21.0,-16.0,57.0,1644831573.0625,P06,D06,0,0,0
40,20.0,-16.0,56.0,1644831573.09375,P06,D06,0,0,0
41,20.0,-15.0,57.0,1644831573.125,P06,D06,0,0,0
42,19.0,-14.0,57.0,1644831573.15625,P06,D06,0,0,0
43,20.0,-14.0,58.0,1644831573.1875,P06,D06,0,0,0
44,20.0,-14.0,57.0,1644831573.21875,P06,D06,0,0,0
45,20.0,-14.0,57.0,1644831573.25,P06,D06,0,0,0
46,19.0,-15.0,57.0,1644831573.28125,P06,D06,0,0,0
47,19.0,-16.0,57.0,1644831573.3125,P06,D06,0,0,0
48,19.0,-16.0,57.0,1644831573.34375,P06,D06,0,0,0
49,20.0,-16.0,57.0,1644831573.375,P06,D06,0,0,0
50,20.0,-15.0,57.0,1644831573.40625,P06,D06,0,0,0
51,20.0,-15.0,57.0,1644831573.4375,P06,D06,0,0,0
52,20.0,-15.0,57.0,1644831573.46875,P06,D06,0,0,0
53,20.0,-15.0,57.0,1644831573.5,P06,D06,0,0,0
54,21.0,-16.0,56.0,1644831573.53125,P06,D06,0,0,0
55,21.0,-16.0,56.0,1644831573.5625,P06,D06,0,0,0
56,21.0,-15.0,57.0,1644831573.59375,P06,D06,0,0,0
57,21.0,-14.0,57.0,1644831573.625,P06,D06,0,0,0
58,20.0,-13.0,57.0,1644831573.65625,P06,D06,0,0,0
59,20.0,-13.0,57.0,1644831573.6875,P06,D06,0,0,0
60,21.0,-14.0,57.0,1644831573.71875,P06,D06,0,0,0
61,21.0,-14.0,57.0,1644831573.75,P06,D06,0,0,0
62,21.0,-15.0,57.0,1644831573.78125,P06,D06,0,0,0
63,21.0,-15.0,56.0,1644831573.8125,P06,D06,0,0,0
64,21.0,-15.0,57.0,1644831573.84375,P06,D06,0,0,0
65,20.0,-15.0,57.0,1644831573.875,P06,D06,0,0,0
66,20.0,-15.0,57.0,1644831573.90625,P06,D06,0,0,0
67,19.0,-15.0,57.0,1644831573.9375,P06,D06,0,0,0
68,20.0,-15.0,57.0,1644831573.96875,P06,D06,0,0,0
69,20.0,-15.0,57.0,1644831574.0,P06,D06,0,0,0
70,20.0,-15.0,57.0,1644831574.03125,P06,D06,0,0,0
71,20.0,-15.0,57.0,1644831574.0625,P06,D06,0,0,0
72,20.0,-15.0,57.0,1644831574.09375,P06,D06,0,0,0
73,20.0,-15.0,57.0,1644831574.125,P06,D06,0,0,0
74,20.0,-15.0,57.0,1644831574.15625,P06,D06,0,0,0
75,20.0,-15.0,57.0,1644831574.1875,P06,D06,0,0,0
76,20.0,-15.0,57.0,1644831574.21875,P06,D06,0,0,0
77,20.0,-15.0,57.0,1644831574.25,P06,D06,0,0,0
78,20.0,-15.0,57.0,1644831574.28125,P06,D06,0,0,0
79,20.0,-15.0,57.0,1644831574.3125,P06,D06,0,0,0
80,20.0,-14.0,57.0,1644831574.34375,P06,D06,0,0,0
81,20.0,-14.0,57.0,1644831574.375,P06,D06,0,0,0
82,20.0,-14.0,57.0,1644831574.40625,P06,D06,0,0,0
83,20.0,-15.0,57.0,1644831574.4375,P06,D06,0,0,0
84,20.0,-15.0,57.0,1644831574.46875,P06,D06,0,0,0
85,20.0,-15.0,57.0,1644831574.5,P06,D06,0,0,0
86,20.0,-14.0,56.0,1644831574.53125,P06,D06,0,0,0
87,21.0,-14.0,56.0,1644831574.5625,P06,D06,0,0,0
88,22.0,-13.0,56.0,1644831574.59375,P06,D06,0,0,0
89,22.0,-13.0,58.0,1644831574.625,P06,D06,0,0,0
90,22.0,-13.0,58.0,1644831574.65625,P06,D06,0,0,0
91,21.0,-13.0,57.0,1644831574.6875,P06,D06,0,0,0
92,21.0,-12.0,57.0,1644831574.71875,P06,D06,0,0,0
93,22.0,-13.0,57.0,1644831574.75,P06,D06,0,0,0
94,21.0,-14.0,57.0,1644831574.78125,P06,D06,0,0,0
95,20.0,-14.0,56.0,1644831574.8125,P06,D06,0,0,0
96,20.0,-14.0,57.0,1644831574.84375,P06,D06,0,0,0
97,20.0,-15.0,57.0,1644831574.875,P06,D06,0,0,0
98,20.0,-15.0,57.0,1644831574.90625,P06,D06,0,0,0
99,19.0,-15.0,57.0,1644831574.9375,P06,D06,0,0,0
100,21.0,-15.0,56.0,1644831574.96875,P06,D06,0,0,0
101,21.0,-15.0,57.0,1644831575.0,P06,D06,0,0,0
102,21.0,-16.0,57.0,1644831575.03125,P06,D06,0,0,0
103,21.0,-16.0,56.0,1644831575.0625,P06,D06,0,0,0
104,21.0,-15.0,56.0,1644831575.09375,P06,D06,0,0,0
105,21.0,-15.0,56.0,1644831575.125,P06,D06,0,0,0
106,21.0,-15.0,56.0,1644831575.15625,P06,D06,0,0,0
107,21.0,-15.0,56.0,1644831575.1875,P06,D06,0,0,0
108,21.0,-15.0,56.0,1644831575.21875,P06,D06,0,0,0
109,21.0,-15.0,57.0,1644831575.25,P06,D06,0,0,0
110,21.0,-14.0,57.0,1644831575.28125,P06,D06,0,0,0
111,22.0,-14.0,57.0,1644831575.3125,P06,D06,0,0,0
112,22.0,-13.0,57.0,1644831575.34375,P06,D06,0,0,0
113,22.0,-14.0,56.0,1644831575.375,P06,D06,0,0,0
114,22.0,-14.0,57.0,1644831575.40625,P06,D06,0,0,0
115,22.0,-14.0,57.0,1644831575.4375,P06,D06,0,0,0
116,21.0,-14.0,56.0,1644831575.46875,P06,D06,0,0,0
117,22.0,-14.0,56.0,1644831575.5,P06,D06,0,0,0
118,22.0,-15.0,57.0,1644831575.53125,P06,D06,0,0,0
119,22.0,-15.0,56.0,1644831575.5625,P06,D06,0,0,0
120,22.0,-15.0,56.0,1644831575.59375,P06,D06,0,0,0
121,22.0,-14.0,56.0,1644831575.625,P06,D06,0,0,0
122,23.0,-14.0,56.0,1644831575.65625,P06,D06,0,0,0
123,23.0,-14.0,57.0,1644831575.6875,P06,D06,0,0,0
124,22.0,-14.0,56.0,1644831575.71875,P06,D06,0,0,0
125,22.0,-13.0,56.0,1644831575.75,P06,D06,0,0,0
126,23.0,-13.0,56.0,1644831575.78125,P06,D06,0,0,0
127,23.0,-13.0,56.0,1644831575.8125,P06,D06,0,0,0
128,23.0,-13.0,57.0,1644831575.84375,P06,D06,0,0,0
129,22.0,-13.0,56.0,1644831575.875,P06,D06,0,0,0
130,22.0,-12.0,56.0,1644831575.90625,P06,D06,0,0,0
131,22.0,-13.0,56.0,1644831575.9375,P06,D06,0,0,0
132,23.0,-13.0,56.0,1644831575.96875,P06,D06,0,0,0
133,23.0,-13.0,56.0,1644831576.0,P06,D06,0,0,0
134,22.0,-13.0,56.0,1644831576.03125,P06,D06,0,0,0
135,23.0,-13.0,56.0,1644831576.0625,P06,D06,0,0,0
136,23.0,-14.0,56.0,1644831576.09375,P06,D06,0,0,0
137,23.0,-13.0,56.0,1644831576.125,P06,D06,0,0,0
138,23.0,-13.0,57.0,1644831576.15625,P06,D06,0,0,0
139,22.0,-13.0,56.0,1644831576.1875,P06,D06,0,0,0
140,22.0,-13.0,56.0,1644831576.21875,P06,D06,0,0,0
141,23.0,-14.0,55.0,1644831576.25,P06,D06,0,0,0
142,24.0,-14.0,55.0,1644831576.28125,P06,D06,0,0,0
143,25.0,-14.0,56.0,1644831576.3125,P06,D06,0,0,0
144,25.0,-14.0,56.0,1644831576.34375,P06,D06,0,0,0
145,23.0,-13.0,55.0,1644831576.375,P06,D06,0,0,0
146,23.0,-13.0,56.0,1644831576.40625,P06,D06,0,0,0
147,24.0,-12.0,56.0,1644831576.4375,P06,D06,0,0,0
148,24.0,-12.0,56.0,1644831576.46875,P06,D06,0,0,0
149,25.0,-11.0,56.0,1644831576.5,P06,D06,0,0,0
150,25.0,-11.0,56.0,1644831576.53125,P06,D06,0,0,0
151,25.0,-11.0,56.0,1644831576.5625,P06,D06,0,0,0
152,25.0,-11.0,56.0,1644831576.59375,P06,D06,0,0,0
153,24.0,-11.0,56.0,1644831576.625,P06,D06,0,0,0
154,24.0,-11.0,56.0,1644831576.65625,P06,D06,0,0,0
155,24.0,-11.0,56.0,1644831576.6875,P06,D06,0,0,0
156,24.0,-11.0,56.0,1644831576.71875,P06,D06,0,0,0
157,25.0,-13.0,57.0,1644831576.75,P06,D06,0,0,0
158,24.0,-14.0,56.0,1644831576.78125,P06,D06,0,0,0
159,22.0,-13.0,56.0,1644831576.8125,P06,D06,0,0,0
160,23.0,-12.0,56.0,1644831576.84375,P06,D06,0,0,0
161,23.0,-12.0,56.0,1644831576.875,P06,D06,0,0,0
162,23.0,-12.0,56.0,1644831576.90625,P06,D06,0,0,0
163,24.0,-11.0,56.0,1644831576.9375,P06,D06,0,0,0
164,24.0,-11.0,56.0,1644831576.96875,P06,D06,0,0,0
165,24.0,-12.0,56.0,1644831577.0,P06,D06,0,0,0
166,24.0,-11.0,56.0,1644831577.03125,P06,D06,0,0,0
167,24.0,-12.0,56.0,1644831577.0625,P06,D06,0,0,0
168,24.0,-11.0,56.0,1644831577.09375,P06,D06,0,0,0
169,25.0,-11.0,56.0,1644831577.125,P06,D06,0,0,0
170,24.0,-11.0,56.0,1644831577.15625,P06,D06,0,0,0
171,24.0,-12.0,56.0,1644831577.1875,P06,D06,0,0,0
172,24.0,-11.0,56.0,1644831577.21875,P06,D06,0,0,0
173,24.0,-11.0,55.0,1644831577.25,P06,D06,0,0,0
174,25.0,-12.0,56.0,1644831577.28125,P06,D06,0,0,0
175,25.0,-12.0,56.0,1644831577.3125,P06,D06,0,0,0
176,24.0,-12.0,56.0,1644831577.34375,P06,D06,0,0,0
177,24.0,-12.0,55.0,1644831577.375,P06,D06,0,0,0
178,24.0,-12.0,56.0,1644831577.40625,P06,D06,0,0,0
179,24.0,-12.0,56.0,1644831577.4375,P06,D06,0,0,0
180,24.0,-12.0,56.0,1644831577.46875,P06,D06,0,0,0
181,24.0,-12.0,56.0,1644831577.5,P06,D06,0,0,0
182,24.0,-12.0,56.0,1644831577.53125,P06,D06,0,0,0
183,24.0,-12.0,56.0,1644831577.5625,P06,D06,0,0,0
