,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,-18.0,15.0,55.0,1645100857.34375,P10,D10,0,0,0
1,-15.0,13.0,61.0,1645100857.375,P10,D10,0,0,0
2,-17.0,11.0,62.0,1645100857.40625,P10,D10,0,0,0
3,-16.0,11.0,60.0,1645100857.4375,P10,D10,0,0,0
4,-16.0,12.0,61.0,1645100857.46875,P10,D10,0,0,0
5,-19.0,13.0,59.0,1645100857.5,P10,D10,0,0,0
6,-17.0,13.0,62.0,1645100857.53125,P10,D10,0,0,0
7,-15.0,16.0,66.0,1645100857.5625,P10,D10,0,0,0
8,-4.0,22.0,66.0,1645100857.59375,P10,D10,0,0,0
9,-30.0,-7.0,40.0,1645100857.625,P10,D10,0,0,0
10,-5.0,13.0,56.0,1645100857.65625,P10,D10,0,0,0
11,-17.0,12.0,56.0,1645100857.6875,P10,D10,0,0,0
12,-19.0,14.0,59.0,1645100857.71875,P10,D10,0,0,0
13,-17.0,12.0,60.0,1645100857.75,P10,D10,0,0,0
14,-12.0,10.0,63.0,1645100857.78125,P10,D10,0,0,0
15,-11.0,9.0,63.0,1645100857.8125,P10,D10,0,0,0
16,-12.0,9.0,61.0,1645100857.84375,P10,D10,0,0,0
17,-14.0,10.0,59.0,1645100857.875,P10,D10,0,0,0
18,-12.0,11.0,59.0,1645100857.90625,P10,D10,0,0,0
19,-10.0,10.0,61.0,1645100857.9375,P10,D10,0,0,0
20,-11.0,9.0,61.0,1645100857.96875,P10,D10,0,0,0
21,-11.0,8.0,60.0,1645100858.0,P10,D10,0,0,0
22,-9.0,7.0,62.0,1645100858.03125,P10,D10,0,0,0
23,-10.0,5.0,63.0,1645100858.0625,P10,D10,0,0,0
24,-10.0,5.0,63.0,1645100858.09375,P10,D10,0,0,0
25,-9.0,5.0,63.0,1645100858.125,P10,D10,0,0,0
26,-9.0,7.0,63.0,1645100858.15625,P10,D10,0,0,0
27,-9.0,9.0,61.0,1645100858.1875,P10,D10,0,0,0
28,-8.0,10.0,60.0,1645100858.21875,P10,D10,0,0,0
29,-6.0,10.0,60.0,1645100858.25,P10,D10,0,0,0
30,-6.0,11.0,59.0,1645100858.28125,P10,D10,0,0,0
31,-6.0,11.0,60.0,1645100858.3125,P10,D10,0,0,0
32,-4.0,9.0,62.0,1645100858.34375,P10,D10,0,0,0
33,-3.0,8.0,62.0,1645100858.375,P10,D10,0,0,0
34,-5.0,7.0,63.0,1645100858.40625,P10,D10,0,0,0
35,-6.0,6.0,63.0,1645100858.4375,P10,D10,0,0,0
36,-8.0,6.0,63.0,1645100858.46875,P10,D10,0,0,0
37,-8.0,7.0,62.0,1645100858.5,P10,D10,0,0,0
38,-8.0,8.0,61.0,1645100858.53125,P10,D10,0,0,0
39,-7.0,7.0,62.0,1645100858.5625,P10,D10,0,0,0
40,-5.0,8.0,61.0,1645100858.59375,P10,D10,0,0,0
41,-5.0,8.0,61.0,1645100858.625,P10,D10,0,0,0
42,-5.0,8.0,61.0,1645100858.65625,P10,D10,0,0,0
43,-6.0,8.0,61.0,1645100858.6875,P10,D10,0,0,0
44,-7.0,7.0,62.0,1645100858.71875,P10,D10,0,0,0
45,-7.0,7.0,62.0,1645100858.75,P10,D10,0,0,0
46,-6.0,7.0,62.0,1645100858.78125,P10,D10,0,0,0
47,-7.0,7.0,62.0,1645100858.8125,P10,D10,0,0,0
48,-7.0,7.0,62.0,1645100858.84375,P10,D10,0,0,0
49,-5.0,7.0,62.0,1645100858.875,P10,D10,0,0,0
50,-6.0,7.0,62.0,1645100858.90625,P10,D10,0,0,0
51,-6.0,8.0,62.0,1645100858.9375,P10,D10,0,0,0
52,-6.0,7.0,62.0,1645100858.96875,P10,D10,0,0,0
53,-6.0,8.0,62.0,1645100859.0,P10,D10,0,0,0
54,-7.0,8.0,61.0,1645100859.03125,P10,D10,0,0,0
55,-7.0,7.0,62.0,1645100859.0625,P10,D10,0,0,0
56,-6.0,7.0,62.0,1645100859.09375,P10,D10,0,0,0
57,-6.0,7.0,62.0,1645100859.125,P10,D10,0,0,0
58,-6.0,8.0,62.0,1645100859.15625,P10,D10,0,0,0
59,-6.0,7.0,62.0,1645100859.1875,P10,D10,0,0,0
60,-7.0,8.0,62.0,1645100859.21875,P10,D10,0,0,0
61,-7.0,8.0,61.0,1645100859.25,P10,D10,0,0,0
62,-6.0,7.0,62.0,1645100859.28125,P10,D10,0,0,0
63,-6.0,7.0,63.0,1645100859.3125,P10,D10,0,0,0
64,-6.0,8.0,62.0,1645100859.34375,P10,D10,0,0,0
65,-8.0,7.0,62.0,1645100859.375,P10,D10,0,0,0
66,-9.0,8.0,62.0,1645100859.40625,P10,D10,0,0,0
67,-6.0,10.0,60.0,1645100859.4375,P10,D10,0,0,0
68,-4.0,11.0,61.0,1645100859.46875,P10,D10,0,0,0
69,-5.0,11.0,61.0,1645100859.5,P10,D10,0,0,0
70,-6.0,10.0,61.0,1645100859.53125,P10,D10,0,0,0
71,-7.0,9.0,64.0,1645100859.5625,P10,D10,0,0,0
72,-10.0,9.0,64.0,1645100859.59375,P10,D10,0,0,0
73,-13.0,12.0,60.0,1645100859.625,P10,D10,0,0,0
74,-16.0,10.0,63.0,1645100859.65625,P10,D10,0,0,0
75,-5.0,2.0,73.0,1645100859.6875,P10,D10,0,0,0
76,-4.0,0.0,74.0,1645100859.71875,P10,D10,0,0,0
77,-4.0,0.0,71.0,1645100859.75,P10,D10,0,0,0
78,-1.0,9.0,50.0,1645100859.78125,P10,D10,0,0,0
79,-4.0,16.0,44.0,1645100859.8125,P10,D10,0,0,0
80,-11.0,35.0,41.0,1645100859.84375,P10,D10,0,0,0
81,-12.0,41.0,46.0,1645100859.875,P10,D10,0,0,0
82,-26.0,38.0,56.0,1645100859.90625,P10,D10,0,0,0
83,-35.0,33.0,59.0,1645100859.9375,P10,D10,0,0,0
84,-43.0,21.0,67.0,1645100859.96875,P10,D10,0,0,0
85,-40.0,17.0,68.0,1645100860.0,P10,D10,0,0,0
86,-30.0,16.0,61.0,1645100860.03125,P10,D10,0,0,0
87,-20.0,16.0,54.0,1645100860.0625,P10,D10,0,0,0
88,24.0,20.0,49.0,1645100860.09375,P10,D10,0,0,0
89,22.0,33.0,35.0,1645100860.125,P10,D10,0,0,0
90,19.0,41.0,33.0,1645100860.15625,P10,D10,0,0,0
91,-3.0,43.0,37.0,1645100860.1875,P10,D10,0,0,0
92,-16.0,40.0,36.0,1645100860.21875,P10,D10,0,0,0
93,-22.0,40.0,30.0,1645100860.25,P10,D10,0,0,0
94,-13.0,39.0,23.0,1645100860.28125,P10,D10,0,0,0
95,55.0,49.0,32.0,1645100860.3125,P10,D10,0,0,0
96,73.0,48.0,21.0,1645100860.34375,P10,D10,0,0,0
97,70.0,61.0,-9.0,1645100860.375,P10,D10,0,0,0
98,31.0,45.0,2.0,1645100860.40625,P10,D10,0,0,0
99,14.0,35.0,5.0,1645100860.4375,P10,D10,0,0,0
100,4.0,14.0,14.0,1645100860.46875,P10,D10,0,0,0
101,-2.0,-1.0,39.0,1645100860.5,P10,D10,0,0,0
102,-28.0,-10.0,59.0,1645100860.53125,P10,D10,0,0,0
103,-33.0,-23.0,71.0,1645100860.5625,P10,D10,0,0,0
104,-74.0,-18.0,70.0,1645100860.59375,P10,D10,0,0,0
105,-59.0,-22.0,89.0,1645100860.625,P10,D10,0,0,0
106,-20.0,-47.0,110.0,1645100860.65625,P10,D10,0,0,0
107,3.0,-64.0,89.0,1645100860.6875,P10,D10,0,0,0
108,80.0,-30.0,64.0,1645100860.71875,P10,D10,0,0,0
109,35.0,-7.0,44.0,1645100860.75,P10,D10,0,0,0
110,1.0,-19.0,34.0,1645100860.78125,P10,D10,0,0,0
111,15.0,-29.0,36.0,1645100860.8125,P10,D10,0,0,0
112,31.0,-40.0,50.0,1645100860.84375,P10,D10,0,0,0
113,36.0,-52.0,64.0,1645100860.875,P10,D10,0,0,0
114,37.0,-51.0,63.0,1645100860.90625,P10,D10,0,0,0
115,11.0,-34.0,37.0,1645100860.9375,P10,D10,0,0,0
116,14.0,-36.0,33.0,1645100860.96875,P10,D10,0,0,0
117,17.0,-50.0,42.0,1645100861.0,P10,D10,0,0,0
118,7.0,-52.0,46.0,1645100861.03125,P10,D10,0,0,0
119,0.0,-48.0,54.0,1645100861.0625,P10,D10,0,0,0
120,3.0,-43.0,53.0,1645100861.09375,P10,D10,0,0,0
121,11.0,-37.0,48.0,1645100861.125,P10,D10,0,0,0
122,11.0,-40.0,48.0,1645100861.15625,P10,D10,0,0,0
123,10.0,-40.0,50.0,1645100861.1875,P10,D10,0,0,0
124,13.0,-42.0,54.0,1645100861.21875,P10,D10,0,0,0
125,19.0,-44.0,57.0,1645100861.25,P10,D10,0,0,0
126,26.0,-44.0,61.0,1645100861.28125,P10,D10,0,0,0
127,28.0,-44.0,58.0,1645100861.3125,P10,D10,0,0,0
128,28.0,-41.0,57.0,1645100861.34375,P10,D10,0,0,0
129,-8.0,-23.0,44.0,1645100861.375,P10,D10,0,0,0
130,-11.0,-16.0,43.0,1645100861.40625,P10,D10,0,0,0
131,-19.0,-17.0,44.0,1645100861.4375,P10,D10,0,0,0
132,-11.0,-32.0,50.0,1645100861.46875,P10,D10,0,0,0
133,-17.0,-46.0,53.0,1645100861.5,P10,D10,0,0,0
134,-13.0,-46.0,50.0,1645100861.53125,P10,D10,0,0,0
135,0.0,-45.0,49.0,1645100861.5625,P10,D10,0,0,0
136,3.0,-40.0,49.0,1645100861.59375,P10,D10,0,0,0
