,data,timestamp,participant,document,val,arou,eng
0,0.237118,1645099180.5,P10,D05,1,1,1
1,0.235836,1645099180.75,P10,D05,1,1,1
2,0.237118,1645099181.0,P10,D05,1,1,1
3,0.235836,1645099181.25,P10,D05,1,1,1
4,0.235836,1645099181.5,P10,D05,1,1,1
5,0.235836,1645099181.75,P10,D05,1,1,1
6,0.237118,1645099182.0,P10,D05,1,1,1
7,0.235836,1645099182.25,P10,D05,1,1,1
8,0.237118,1645099182.5,P10,D05,1,1,1
9,0.235836,1645099182.75,P10,D05,1,1,1
10,0.235836,1645099183.0,P10,D05,1,1,1
11,0.237118,1645099183.25,P10,D05,1,1,1
12,0.234554,1645099183.5,P10,D05,1,1,1
13,0.237118,1645099183.75,P10,D05,1,1,1
14,0.237118,1645099184.0,P10,D05,1,1,1
15,0.235836,1645099184.25,P10,D05,1,1,1
16,0.235836,1645099184.5,P10,D05,1,1,1
17,0.235836,1645099184.75,P10,D05,1,1,1
18,0.237118,1645099185.0,P10,D05,1,1,1
19,0.235836,1645099185.25,P10,D05,1,1,1
20,0.237118,1645099185.5,P10,D05,1,1,1
21,0.235836,1645099185.75,P10,D05,1,1,1
22,0.237118,1645099186.0,P10,D05,1,1,1
23,0.237118,1645099186.25,P10,D05,1,1,1
24,0.235836,1645099186.5,P10,D05,1,1,1
25,0.237118,1645099186.75,P10,D05,1,1,1
26,0.235836,1645099187.0,P10,D05,1,1,1
27,0.235836,1645099187.25,P10,D05,1,1,1
28,0.237118,1645099187.5,P10,D05,1,1,1
29,0.235836,1645099187.75,P10,D05,1,1,1
30,0.235836,1645099188.0,P10,D05,1,1,1
31,0.237118,1645099188.25,P10,D05,1,1,1
32,0.235836,1645099188.5,P10,D05,1,1,1
33,0.238399,1645099188.75,P10,D05,1,1,1
34,0.237118,1645099189.0,P10,D05,1,1,1
35,0.235836,1645099189.25,P10,D05,1,1,1
36,0.237118,1645099189.5,P10,D05,1,1,1
37,0.237118,1645099189.75,P10,D05,1,1,1
38,0.235836,1645099190.0,P10,D05,1,1,1
39,0.237118,1645099190.25,P10,D05,1,1,1
40,0.235836,1645099190.5,P10,D05,1,1,1
41,0.237118,1645099190.75,P10,D05,1,1,1
42,0.235836,1645099191.0,P10,D05,1,1,1
43,0.235836,1645099191.25,P10,D05,1,1,1
44,0.237118,1645099191.5,P10,D05,1,1,1
45,0.237118,1645099191.75,P10,D05,1,1,1
46,0.237118,1645099192.0,P10,D05,1,1,1
47,0.237118,1645099192.25,P10,D05,1,1,1
48,0.237118,1645099192.5,P10,D05,1,1,1
49,0.235836,1645099192.75,P10,D05,1,1,1
50,0.237118,1645099193.0,P10,D05,1,1,1
51,0.237118,1645099193.25,P10,D05,1,1,1
52,0.234554,1645099193.5,P10,D05,1,1,1
53,0.237118,1645099193.75,P10,D05,1,1,1
54,0.237118,1645099194.0,P10,D05,1,1,1
55,0.237118,1645099194.25,P10,D05,1,1,1
56,0.237118,1645099194.5,P10,D05,1,1,1
57,0.237118,1645099194.75,P10,D05,1,1,1
58,0.235836,1645099195.0,P10,D05,1,1,1
59,0.235836,1645099195.25,P10,D05,1,1,1
60,0.235836,1645099195.5,P10,D05,1,1,1
61,0.235836,1645099195.75,P10,D05,1,1,1
62,0.234554,1645099196.0,P10,D05,1,1,1
63,0.235836,1645099196.25,P10,D05,1,1,1
64,0.237118,1645099196.5,P10,D05,1,1,1
65,0.235836,1645099196.75,P10,D05,1,1,1
66,0.240963,1645099197.0,P10,D05,1,1,1
67,0.235836,1645099197.25,P10,D05,1,1,1
68,0.237118,1645099197.5,P10,D05,1,1,1
69,0.237118,1645099197.75,P10,D05,1,1,1
70,0.235836,1645099198.0,P10,D05,1,1,1
71,0.235836,1645099198.25,P10,D05,1,1,1
72,0.237118,1645099198.5,P10,D05,1,1,1
73,0.235836,1645099198.75,P10,D05,1,1,1
74,0.237118,1645099199.0,P10,D05,1,1,1
75,0.235836,1645099199.25,P10,D05,1,1,1
76,0.238399,1645099199.5,P10,D05,1,1,1
77,0.237118,1645099199.75,P10,D05,1,1,1
78,0.237118,1645099200.0,P10,D05,1,1,1
79,0.237118,1645099200.25,P10,D05,1,1,1
80,0.238399,1645099200.5,P10,D05,1,1,1
81,0.238399,1645099200.75,P10,D05,1,1,1
82,0.237118,1645099201.0,P10,D05,1,1,1
83,0.235836,1645099201.25,P10,D05,1,1,1
84,0.234554,1645099201.5,P10,D05,1,1,1
85,0.237118,1645099201.75,P10,D05,1,1,1
86,0.237118,1645099202.0,P10,D05,1,1,1
87,0.235836,1645099202.25,P10,D05,1,1,1
88,0.238399,1645099202.5,P10,D05,1,1,1
89,0.235836,1645099202.75,P10,D05,1,1,1
