,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,4.0,-7.0,62.0,1645101015.5,P10,D12,0,1,1
1,5.0,-6.0,62.0,1645101015.53125,P10,D12,0,1,1
2,6.0,-6.0,62.0,1645101015.5625,P10,D12,0,1,1
3,6.0,-7.0,62.0,1645101015.59375,P10,D12,0,1,1
4,6.0,-7.0,62.0,1645101015.625,P10,D12,0,1,1
5,6.0,-6.0,62.0,1645101015.65625,P10,D12,0,1,1
6,6.0,-6.0,62.0,1645101015.6875,P10,D12,0,1,1
7,5.0,-6.0,62.0,1645101015.71875,P10,D12,0,1,1
8,4.0,-6.0,62.0,1645101015.75,P10,D12,0,1,1
9,4.0,-6.0,61.0,1645101015.78125,P10,D12,0,1,1
10,3.0,-6.0,62.0,1645101015.8125,P10,D12,0,1,1
11,3.0,-6.0,61.0,1645101015.84375,P10,D12,0,1,1
12,4.0,-6.0,62.0,1645101015.875,P10,D12,0,1,1
13,4.0,-6.0,62.0,1645101015.90625,P10,D12,0,1,1
14,4.0,-6.0,62.0,1645101015.9375,P10,D12,0,1,1
15,5.0,-6.0,61.0,1645101015.96875,P10,D12,0,1,1
16,5.0,-6.0,62.0,1645101016.0,P10,D12,0,1,1
17,4.0,-6.0,62.0,1645101016.03125,P10,D12,0,1,1
18,5.0,-6.0,62.0,1645101016.0625,P10,D12,0,1,1
19,6.0,-6.0,62.0,1645101016.09375,P10,D12,0,1,1
20,6.0,-6.0,62.0,1645101016.125,P10,D12,0,1,1
21,6.0,-6.0,62.0,1645101016.15625,P10,D12,0,1,1
22,6.0,-6.0,62.0,1645101016.1875,P10,D12,0,1,1
23,6.0,-6.0,62.0,1645101016.21875,P10,D12,0,1,1
24,5.0,-6.0,62.0,1645101016.25,P10,D12,0,1,1
25,6.0,-6.0,62.0,1645101016.28125,P10,D12,0,1,1
26,6.0,-6.0,62.0,1645101016.3125,P10,D12,0,1,1
27,6.0,-6.0,62.0,1645101016.34375,P10,D12,0,1,1
28,6.0,-6.0,62.0,1645101016.375,P10,D12,0,1,1
29,6.0,-6.0,62.0,1645101016.40625,P10,D12,0,1,1
30,6.0,-6.0,62.0,1645101016.4375,P10,D12,0,1,1
31,5.0,-6.0,62.0,1645101016.46875,P10,D12,0,1,1
32,5.0,-6.0,61.0,1645101016.5,P10,D12,0,1,1
33,6.0,-6.0,62.0,1645101016.53125,P10,D12,0,1,1
34,5.0,-6.0,62.0,1645101016.5625,P10,D12,0,1,1
35,5.0,-6.0,62.0,1645101016.59375,P10,D12,0,1,1
36,6.0,-6.0,62.0,1645101016.625,P10,D12,0,1,1
37,6.0,-7.0,62.0,1645101016.65625,P10,D12,0,1,1
38,5.0,-5.0,62.0,1645101016.6875,P10,D12,0,1,1
39,5.0,-6.0,62.0,1645101016.71875,P10,D12,0,1,1
40,6.0,-6.0,62.0,1645101016.75,P10,D12,0,1,1
41,6.0,-6.0,62.0,1645101016.78125,P10,D12,0,1,1
42,6.0,-6.0,62.0,1645101016.8125,P10,D12,0,1,1
43,6.0,-6.0,62.0,1645101016.84375,P10,D12,0,1,1
44,6.0,-6.0,62.0,1645101016.875,P10,D12,0,1,1
45,7.0,-7.0,61.0,1645101016.90625,P10,D12,0,1,1
46,7.0,-6.0,62.0,1645101016.9375,P10,D12,0,1,1
47,6.0,-6.0,62.0,1645101016.96875,P10,D12,0,1,1
48,5.0,-6.0,62.0,1645101017.0,P10,D12,0,1,1
49,6.0,-6.0,62.0,1645101017.03125,P10,D12,0,1,1
