,data,timestamp,participant,document,val,arou,eng
0,-0.13,1645190775.765625,P16,D01,1,1,1
1,-0.45,1645190775.78125,P16,D01,1,1,1
2,-0.59,1645190775.796875,P16,D01,1,1,1
3,-0.51,1645190775.8125,P16,D01,1,1,1
4,-0.27,1645190775.828125,P16,D01,1,1,1
5,0.02,1645190775.84375,P16,D01,1,1,1
6,0.24,1645190775.859375,P16,D01,1,1,1
7,0.33,1645190775.875,P16,D01,1,1,1
8,0.23,1645190775.890625,P16,D01,1,1,1
9,0.01,1645190775.90625,P16,D01,1,1,1
10,-0.26,1645190775.921875,P16,D01,1,1,1
11,-0.49,1645190775.9375,P16,D01,1,1,1
12,-0.6,1645190775.953125,P16,D01,1,1,1
13,-0.6,1645190775.96875,P16,D01,1,1,1
14,-0.53,1645190775.984375,P16,D01,1,1,1
15,-0.47,1645190776.0,P16,D01,1,1,1
16,-0.48,1645190776.015625,P16,D01,1,1,1
17,-0.57,1645190776.03125,P16,D01,1,1,1
18,-0.66,1645190776.046875,P16,D01,1,1,1
19,-0.69,1645190776.0625,P16,D01,1,1,1
20,-0.62,1645190776.078125,P16,D01,1,1,1
21,-0.49,1645190776.09375,P16,D01,1,1,1
22,-0.38,1645190776.109375,P16,D01,1,1,1
23,-0.4,1645190776.125,P16,D01,1,1,1
24,-0.58,1645190776.140625,P16,D01,1,1,1
25,-0.89,1645190776.15625,P16,D01,1,1,1
26,-1.23,1645190776.171875,P16,D01,1,1,1
27,-1.5,1645190776.1875,P16,D01,1,1,1
28,-1.63,1645190776.203125,P16,D01,1,1,1
29,-1.63,1645190776.21875,P16,D01,1,1,1
30,-1.52,1645190776.234375,P16,D01,1,1,1
31,-1.37,1645190776.25,P16,D01,1,1,1
32,-1.23,1645190776.265625,P16,D01,1,1,1
33,-1.1,1645190776.28125,P16,D01,1,1,1
34,-0.99,1645190776.296875,P16,D01,1,1,1
35,-0.87,1645190776.3125,P16,D01,1,1,1
36,-0.75,1645190776.328125,P16,D01,1,1,1
37,-0.64,1645190776.34375,P16,D01,1,1,1
38,-0.56,1645190776.359375,P16,D01,1,1,1
39,-0.52,1645190776.375,P16,D01,1,1,1
40,-0.52,1645190776.390625,P16,D01,1,1,1
41,-0.51,1645190776.40625,P16,D01,1,1,1
42,-0.44,1645190776.421875,P16,D01,1,1,1
43,-0.28,1645190776.4375,P16,D01,1,1,1
44,-0.07,1645190776.453125,P16,D01,1,1,1
45,0.16,1645190776.46875,P16,D01,1,1,1
46,0.33,1645190776.484375,P16,D01,1,1,1
47,0.41,1645190776.5,P16,D01,1,1,1
48,0.42,1645190776.515625,P16,D01,1,1,1
49,0.39,1645190776.53125,P16,D01,1,1,1
50,0.38,1645190776.546875,P16,D01,1,1,1
51,0.39,1645190776.5625,P16,D01,1,1,1
52,0.38,1645190776.578125,P16,D01,1,1,1
53,0.32,1645190776.59375,P16,D01,1,1,1
54,0.19,1645190776.609375,P16,D01,1,1,1
55,0.02,1645190776.625,P16,D01,1,1,1
56,-0.12,1645190776.640625,P16,D01,1,1,1
57,-0.16,1645190776.65625,P16,D01,1,1,1
58,-0.07,1645190776.671875,P16,D01,1,1,1
59,0.1,1645190776.6875,P16,D01,1,1,1
60,0.29,1645190776.703125,P16,D01,1,1,1
61,0.41,1645190776.71875,P16,D01,1,1,1
62,0.42,1645190776.734375,P16,D01,1,1,1
63,0.33,1645190776.75,P16,D01,1,1,1
64,0.19,1645190776.765625,P16,D01,1,1,1
65,0.08,1645190776.78125,P16,D01,1,1,1
66,0.07,1645190776.796875,P16,D01,1,1,1
67,0.16,1645190776.8125,P16,D01,1,1,1
68,0.33,1645190776.828125,P16,D01,1,1,1
69,0.49,1645190776.84375,P16,D01,1,1,1
70,0.56,1645190776.859375,P16,D01,1,1,1
71,0.49,1645190776.875,P16,D01,1,1,1
72,0.3,1645190776.890625,P16,D01,1,1,1
73,0.06,1645190776.90625,P16,D01,1,1,1
74,-0.14,1645190776.921875,P16,D01,1,1,1
75,-0.25,1645190776.9375,P16,D01,1,1,1
76,-0.27,1645190776.953125,P16,D01,1,1,1
77,-0.25,1645190776.96875,P16,D01,1,1,1
78,-0.27,1645190776.984375,P16,D01,1,1,1
79,-0.37,1645190777.0,P16,D01,1,1,1
80,-0.52,1645190777.015625,P16,D01,1,1,1
81,-0.66,1645190777.03125,P16,D01,1,1,1
82,-0.73,1645190777.046875,P16,D01,1,1,1
83,-0.69,1645190777.0625,P16,D01,1,1,1
84,-0.58,1645190777.078125,P16,D01,1,1,1
85,-0.42,1645190777.09375,P16,D01,1,1,1
86,-0.29,1645190777.109375,P16,D01,1,1,1
87,-0.2,1645190777.125,P16,D01,1,1,1
88,-0.14,1645190777.140625,P16,D01,1,1,1
89,-0.11,1645190777.15625,P16,D01,1,1,1
90,-0.12,1645190777.171875,P16,D01,1,1,1
91,-0.18,1645190777.1875,P16,D01,1,1,1
92,-0.29,1645190777.203125,P16,D01,1,1,1
93,-0.43,1645190777.21875,P16,D01,1,1,1
94,-0.54,1645190777.234375,P16,D01,1,1,1
95,-0.52,1645190777.25,P16,D01,1,1,1
96,-0.31,1645190777.265625,P16,D01,1,1,1
97,0.09,1645190777.28125,P16,D01,1,1,1
98,0.56,1645190777.296875,P16,D01,1,1,1
99,0.98,1645190777.3125,P16,D01,1,1,1
100,1.2,1645190777.328125,P16,D01,1,1,1
101,1.19,1645190777.34375,P16,D01,1,1,1
102,0.98,1645190777.359375,P16,D01,1,1,1
