,data,timestamp,participant,document,val,arou,eng
0,26.81,1644592899.25,P04,D06,0,0,0
1,26.81,1644592899.5,P04,D06,0,0,0
2,26.81,1644592899.75,P04,D06,0,0,0
3,26.83,1644592900.0,P04,D06,0,0,0
4,26.83,1644592900.25,P04,D06,0,0,0
5,26.83,1644592900.5,P04,D06,0,0,0
6,26.83,1644592900.75,P04,D06,0,0,0
7,26.83,1644592901.0,P04,D06,0,0,0
8,26.83,1644592901.25,P04,D06,0,0,0
9,26.83,1644592901.5,P04,D06,0,0,0
10,26.83,1644592901.75,P04,D06,0,0,0
11,26.83,1644592902.0,P04,D06,0,0,0
12,26.83,1644592902.25,P04,D06,0,0,0
13,26.83,1644592902.5,P04,D06,0,0,0
14,26.83,1644592902.75,P04,D06,0,0,0
15,26.87,1644592903.0,P04,D06,0,0,0
16,26.87,1644592903.25,P04,D06,0,0,0
17,26.87,1644592903.5,P04,D06,0,0,0
18,26.87,1644592903.75,P04,D06,0,0,0
19,26.87,1644592904.0,P04,D06,0,0,0
20,26.87,1644592904.25,P04,D06,0,0,0
21,26.87,1644592904.5,P04,D06,0,0,0
22,26.87,1644592904.75,P04,D06,0,0,0
23,26.83,1644592905.0,P04,D06,0,0,0
24,26.83,1644592905.25,P04,D06,0,0,0
25,26.83,1644592905.5,P04,D06,0,0,0
26,26.83,1644592905.75,P04,D06,0,0,0
27,26.85,1644592906.0,P04,D06,0,0,0
28,26.85,1644592906.25,P04,D06,0,0,0
29,26.85,1644592906.5,P04,D06,0,0,0
30,26.85,1644592906.75,P04,D06,0,0,0
31,26.85,1644592907.0,P04,D06,0,0,0
32,26.85,1644592907.25,P04,D06,0,0,0
33,26.85,1644592907.5,P04,D06,0,0,0
34,26.85,1644592907.75,P04,D06,0,0,0
35,26.85,1644592908.0,P04,D06,0,0,0
36,26.85,1644592908.25,P04,D06,0,0,0
37,26.85,1644592908.5,P04,D06,0,0,0
38,26.85,1644592908.75,P04,D06,0,0,0
39,26.85,1644592909.0,P04,D06,0,0,0
40,26.85,1644592909.25,P04,D06,0,0,0
41,26.85,1644592909.5,P04,D06,0,0,0
42,26.85,1644592909.75,P04,D06,0,0,0
43,26.87,1644592910.0,P04,D06,0,0,0
44,26.87,1644592910.25,P04,D06,0,0,0
45,26.87,1644592910.5,P04,D06,0,0,0
46,26.87,1644592910.75,P04,D06,0,0,0
47,26.87,1644592911.0,P04,D06,0,0,0
48,26.87,1644592911.25,P04,D06,0,0,0
49,26.87,1644592911.5,P04,D06,0,0,0
50,26.87,1644592911.75,P04,D06,0,0,0
51,26.87,1644592912.0,P04,D06,0,0,0
52,26.87,1644592912.25,P04,D06,0,0,0
53,26.87,1644592912.5,P04,D06,0,0,0
54,26.87,1644592912.75,P04,D06,0,0,0
55,26.87,1644592913.0,P04,D06,0,0,0
56,26.87,1644592913.25,P04,D06,0,0,0
57,26.87,1644592913.5,P04,D06,0,0,0
58,26.87,1644592913.75,P04,D06,0,0,0
59,26.85,1644592914.0,P04,D06,0,0,0
60,26.85,1644592914.25,P04,D06,0,0,0
61,26.85,1644592914.5,P04,D06,0,0,0
62,26.85,1644592914.75,P04,D06,0,0,0
63,26.89,1644592915.0,P04,D06,0,0,0
64,26.89,1644592915.25,P04,D06,0,0,0
65,26.89,1644592915.5,P04,D06,0,0,0
66,26.89,1644592915.75,P04,D06,0,0,0
67,26.89,1644592916.0,P04,D06,0,0,0
68,26.89,1644592916.25,P04,D06,0,0,0
69,26.89,1644592916.5,P04,D06,0,0,0
70,26.89,1644592916.75,P04,D06,0,0,0
71,26.87,1644592917.0,P04,D06,0,0,0
72,26.87,1644592917.25,P04,D06,0,0,0
