,acc_x,acc_y,acc_z,timestamp,participant,document,val,arou,eng
0,52.0,-6.0,33.0,1644591849.875,P04,D05,1,0,1
1,52.0,-6.0,33.0,1644591849.90625,P04,D05,1,0,1
2,53.0,-6.0,33.0,1644591849.9375,P04,D05,1,0,1
3,52.0,-7.0,33.0,1644591849.96875,P04,D05,1,0,1
4,52.0,-6.0,33.0,1644591850.0,P04,D05,1,0,1
5,52.0,-6.0,33.0,1644591850.03125,P04,D05,1,0,1
6,52.0,-6.0,33.0,1644591850.0625,P04,D05,1,0,1
7,52.0,-6.0,33.0,1644591850.09375,P04,D05,1,0,1
8,52.0,-6.0,33.0,1644591850.125,P04,D05,1,0,1
9,52.0,-7.0,33.0,1644591850.15625,P04,D05,1,0,1
10,52.0,-6.0,33.0,1644591850.1875,P04,D05,1,0,1
11,52.0,-6.0,33.0,1644591850.21875,P04,D05,1,0,1
12,53.0,-6.0,33.0,1644591850.25,P04,D05,1,0,1
13,52.0,-6.0,33.0,1644591850.28125,P04,D05,1,0,1
14,52.0,-7.0,33.0,1644591850.3125,P04,D05,1,0,1
15,52.0,-7.0,33.0,1644591850.34375,P04,D05,1,0,1
16,52.0,-7.0,33.0,1644591850.375,P04,D05,1,0,1
17,52.0,-7.0,33.0,1644591850.40625,P04,D05,1,0,1
18,52.0,-7.0,33.0,1644591850.4375,P04,D05,1,0,1
19,53.0,-6.0,33.0,1644591850.46875,P04,D05,1,0,1
20,53.0,-6.0,33.0,1644591850.5,P04,D05,1,0,1
21,52.0,-6.0,33.0,1644591850.53125,P04,D05,1,0,1
22,52.0,-7.0,33.0,1644591850.5625,P04,D05,1,0,1
23,52.0,-6.0,33.0,1644591850.59375,P04,D05,1,0,1
24,52.0,-7.0,33.0,1644591850.625,P04,D05,1,0,1
25,52.0,-7.0,33.0,1644591850.65625,P04,D05,1,0,1
26,52.0,-6.0,33.0,1644591850.6875,P04,D05,1,0,1
27,52.0,-7.0,33.0,1644591850.71875,P04,D05,1,0,1
28,52.0,-6.0,33.0,1644591850.75,P04,D05,1,0,1
29,52.0,-6.0,33.0,1644591850.78125,P04,D05,1,0,1
30,52.0,-7.0,33.0,1644591850.8125,P04,D05,1,0,1
31,52.0,-7.0,33.0,1644591850.84375,P04,D05,1,0,1
32,52.0,-6.0,33.0,1644591850.875,P04,D05,1,0,1
33,52.0,-6.0,33.0,1644591850.90625,P04,D05,1,0,1
34,52.0,-6.0,33.0,1644591850.9375,P04,D05,1,0,1
35,52.0,-7.0,33.0,1644591850.96875,P04,D05,1,0,1
36,52.0,-6.0,33.0,1644591851.0,P04,D05,1,0,1
37,53.0,-6.0,33.0,1644591851.03125,P04,D05,1,0,1
38,52.0,-6.0,33.0,1644591851.0625,P04,D05,1,0,1
39,52.0,-6.0,33.0,1644591851.09375,P04,D05,1,0,1
40,52.0,-6.0,33.0,1644591851.125,P04,D05,1,0,1
41,53.0,-6.0,33.0,1644591851.15625,P04,D05,1,0,1
42,52.0,-6.0,33.0,1644591851.1875,P04,D05,1,0,1
43,52.0,-6.0,33.0,1644591851.21875,P04,D05,1,0,1
44,52.0,-7.0,33.0,1644591851.25,P04,D05,1,0,1
45,53.0,-6.0,33.0,1644591851.28125,P04,D05,1,0,1
