,data,timestamp,participant,document,val,arou,eng
0,25.83,1644576735.75,P01,D02,0,1,1
1,25.83,1644576736.0,P01,D02,0,1,1
2,25.83,1644576736.25,P01,D02,0,1,1
3,25.83,1644576736.5,P01,D02,0,1,1
4,25.83,1644576736.75,P01,D02,0,1,1
5,25.85,1644576737.0,P01,D02,0,1,1
6,25.85,1644576737.25,P01,D02,0,1,1
7,25.85,1644576737.5,P01,D02,0,1,1
8,25.85,1644576737.75,P01,D02,0,1,1
9,25.85,1644576738.0,P01,D02,0,1,1
10,25.85,1644576738.25,P01,D02,0,1,1
11,25.85,1644576738.5,P01,D02,0,1,1
12,25.85,1644576738.75,P01,D02,0,1,1
13,25.85,1644576739.0,P01,D02,0,1,1
14,25.85,1644576739.25,P01,D02,0,1,1
15,25.85,1644576739.5,P01,D02,0,1,1
16,25.85,1644576739.75,P01,D02,0,1,1
17,25.83,1644576740.0,P01,D02,0,1,1
18,25.83,1644576740.25,P01,D02,0,1,1
19,25.83,1644576740.5,P01,D02,0,1,1
20,25.83,1644576740.75,P01,D02,0,1,1
21,25.85,1644576741.0,P01,D02,0,1,1
22,25.85,1644576741.25,P01,D02,0,1,1
23,25.85,1644576741.5,P01,D02,0,1,1
24,25.85,1644576741.75,P01,D02,0,1,1
25,25.85,1644576742.0,P01,D02,0,1,1
26,25.85,1644576742.25,P01,D02,0,1,1
27,25.85,1644576742.5,P01,D02,0,1,1
28,25.85,1644576742.75,P01,D02,0,1,1
29,25.85,1644576743.0,P01,D02,0,1,1
30,25.85,1644576743.25,P01,D02,0,1,1
31,25.85,1644576743.5,P01,D02,0,1,1
32,25.85,1644576743.75,P01,D02,0,1,1
33,25.85,1644576744.0,P01,D02,0,1,1
34,25.85,1644576744.25,P01,D02,0,1,1
35,25.85,1644576744.5,P01,D02,0,1,1
36,25.85,1644576744.75,P01,D02,0,1,1
37,25.87,1644576745.0,P01,D02,0,1,1
38,25.87,1644576745.25,P01,D02,0,1,1
39,25.87,1644576745.5,P01,D02,0,1,1
40,25.87,1644576745.75,P01,D02,0,1,1
41,25.87,1644576746.0,P01,D02,0,1,1
42,25.87,1644576746.25,P01,D02,0,1,1
43,25.87,1644576746.5,P01,D02,0,1,1
44,25.87,1644576746.75,P01,D02,0,1,1
45,25.89,1644576747.0,P01,D02,0,1,1
46,25.89,1644576747.25,P01,D02,0,1,1
47,25.89,1644576747.5,P01,D02,0,1,1
48,25.89,1644576747.75,P01,D02,0,1,1
49,25.87,1644576748.0,P01,D02,0,1,1
50,25.87,1644576748.25,P01,D02,0,1,1
51,25.87,1644576748.5,P01,D02,0,1,1
52,25.87,1644576748.75,P01,D02,0,1,1
53,25.87,1644576749.0,P01,D02,0,1,1
54,25.87,1644576749.25,P01,D02,0,1,1
55,25.87,1644576749.5,P01,D02,0,1,1
56,25.87,1644576749.75,P01,D02,0,1,1
57,25.87,1644576750.0,P01,D02,0,1,1
58,25.87,1644576750.25,P01,D02,0,1,1
59,25.87,1644576750.5,P01,D02,0,1,1
60,25.87,1644576750.75,P01,D02,0,1,1
61,25.89,1644576751.0,P01,D02,0,1,1
62,25.89,1644576751.25,P01,D02,0,1,1
63,25.89,1644576751.5,P01,D02,0,1,1
64,25.89,1644576751.75,P01,D02,0,1,1
65,25.89,1644576752.0,P01,D02,0,1,1
66,25.89,1644576752.25,P01,D02,0,1,1
67,25.89,1644576752.5,P01,D02,0,1,1
68,25.89,1644576752.75,P01,D02,0,1,1
69,25.89,1644576753.0,P01,D02,0,1,1
70,25.89,1644576753.25,P01,D02,0,1,1
71,25.89,1644576753.5,P01,D02,0,1,1
72,25.89,1644576753.75,P01,D02,0,1,1
73,25.89,1644576754.0,P01,D02,0,1,1
74,25.89,1644576754.25,P01,D02,0,1,1
