,data,timestamp,participant,document,val,arou,eng
0,26.09,1644598604.5,P05,D13,0,0,0
1,26.09,1644598604.75,P05,D13,0,0,0
2,26.11,1644598605.0,P05,D13,0,0,0
3,26.11,1644598605.25,P05,D13,0,0,0
4,26.11,1644598605.5,P05,D13,0,0,0
5,26.11,1644598605.75,P05,D13,0,0,0
6,26.09,1644598606.0,P05,D13,0,0,0
7,26.09,1644598606.25,P05,D13,0,0,0
8,26.09,1644598606.5,P05,D13,0,0,0
9,26.09,1644598606.75,P05,D13,0,0,0
10,26.13,1644598607.0,P05,D13,0,0,0
11,26.13,1644598607.25,P05,D13,0,0,0
12,26.13,1644598607.5,P05,D13,0,0,0
13,26.13,1644598607.75,P05,D13,0,0,0
14,26.11,1644598608.0,P05,D13,0,0,0
15,26.11,1644598608.25,P05,D13,0,0,0
16,26.11,1644598608.5,P05,D13,0,0,0
17,26.11,1644598608.75,P05,D13,0,0,0
18,26.11,1644598609.0,P05,D13,0,0,0
19,26.11,1644598609.25,P05,D13,0,0,0
20,26.11,1644598609.5,P05,D13,0,0,0
21,26.11,1644598609.75,P05,D13,0,0,0
22,26.11,1644598610.0,P05,D13,0,0,0
23,26.11,1644598610.25,P05,D13,0,0,0
24,26.11,1644598610.5,P05,D13,0,0,0
25,26.11,1644598610.75,P05,D13,0,0,0
26,26.11,1644598611.0,P05,D13,0,0,0
27,26.11,1644598611.25,P05,D13,0,0,0
28,26.11,1644598611.5,P05,D13,0,0,0
29,26.11,1644598611.75,P05,D13,0,0,0
30,26.11,1644598612.0,P05,D13,0,0,0
31,26.11,1644598612.25,P05,D13,0,0,0
32,26.11,1644598612.5,P05,D13,0,0,0
33,26.11,1644598612.75,P05,D13,0,0,0
34,26.11,1644598613.0,P05,D13,0,0,0
35,26.11,1644598613.25,P05,D13,0,0,0
36,26.11,1644598613.5,P05,D13,0,0,0
37,26.11,1644598613.75,P05,D13,0,0,0
38,26.11,1644598614.0,P05,D13,0,0,0
39,26.11,1644598614.25,P05,D13,0,0,0
40,26.11,1644598614.5,P05,D13,0,0,0
41,26.11,1644598614.75,P05,D13,0,0,0
42,26.13,1644598615.0,P05,D13,0,0,0
43,26.13,1644598615.25,P05,D13,0,0,0
44,26.13,1644598615.5,P05,D13,0,0,0
45,26.13,1644598615.75,P05,D13,0,0,0
46,26.11,1644598616.0,P05,D13,0,0,0
47,26.11,1644598616.25,P05,D13,0,0,0
48,26.11,1644598616.5,P05,D13,0,0,0
49,26.11,1644598616.75,P05,D13,0,0,0
50,26.11,1644598617.0,P05,D13,0,0,0
51,26.11,1644598617.25,P05,D13,0,0,0
52,26.11,1644598617.5,P05,D13,0,0,0
53,26.11,1644598617.75,P05,D13,0,0,0
54,26.11,1644598618.0,P05,D13,0,0,0
55,26.11,1644598618.25,P05,D13,0,0,0
56,26.11,1644598618.5,P05,D13,0,0,0
57,26.11,1644598618.75,P05,D13,0,0,0
58,26.11,1644598619.0,P05,D13,0,0,0
59,26.11,1644598619.25,P05,D13,0,0,0
60,26.11,1644598619.5,P05,D13,0,0,0
61,26.11,1644598619.75,P05,D13,0,0,0
62,26.13,1644598620.0,P05,D13,0,0,0
63,26.13,1644598620.25,P05,D13,0,0,0
64,26.13,1644598620.5,P05,D13,0,0,0
65,26.13,1644598620.75,P05,D13,0,0,0
66,26.13,1644598621.0,P05,D13,0,0,0
67,26.13,1644598621.25,P05,D13,0,0,0
68,26.13,1644598621.5,P05,D13,0,0,0
69,26.13,1644598621.75,P05,D13,0,0,0
70,26.11,1644598622.0,P05,D13,0,0,0
71,26.11,1644598622.25,P05,D13,0,0,0
72,26.11,1644598622.5,P05,D13,0,0,0
73,26.11,1644598622.75,P05,D13,0,0,0
74,26.11,1644598623.0,P05,D13,0,0,0
75,26.11,1644598623.25,P05,D13,0,0,0
76,26.11,1644598623.5,P05,D13,0,0,0
77,26.11,1644598623.75,P05,D13,0,0,0
78,26.15,1644598624.0,P05,D13,0,0,0
79,26.15,1644598624.25,P05,D13,0,0,0
80,26.15,1644598624.5,P05,D13,0,0,0
81,26.15,1644598624.75,P05,D13,0,0,0
82,26.13,1644598625.0,P05,D13,0,0,0
83,26.13,1644598625.25,P05,D13,0,0,0
84,26.13,1644598625.5,P05,D13,0,0,0
85,26.13,1644598625.75,P05,D13,0,0,0
86,26.11,1644598626.0,P05,D13,0,0,0
87,26.11,1644598626.25,P05,D13,0,0,0
88,26.11,1644598626.5,P05,D13,0,0,0
89,26.11,1644598626.75,P05,D13,0,0,0
90,26.11,1644598627.0,P05,D13,0,0,0
91,26.11,1644598627.25,P05,D13,0,0,0
92,26.11,1644598627.5,P05,D13,0,0,0
93,26.11,1644598627.75,P05,D13,0,0,0
94,26.13,1644598628.0,P05,D13,0,0,0
95,26.13,1644598628.25,P05,D13,0,0,0
96,26.13,1644598628.5,P05,D13,0,0,0
97,26.13,1644598628.75,P05,D13,0,0,0
98,26.13,1644598629.0,P05,D13,0,0,0
99,26.13,1644598629.25,P05,D13,0,0,0
100,26.13,1644598629.5,P05,D13,0,0,0
101,26.13,1644598629.75,P05,D13,0,0,0
102,26.13,1644598630.0,P05,D13,0,0,0
103,26.13,1644598630.25,P05,D13,0,0,0
104,26.13,1644598630.5,P05,D13,0,0,0
105,26.13,1644598630.75,P05,D13,0,0,0
106,26.13,1644598631.0,P05,D13,0,0,0
107,26.13,1644598631.25,P05,D13,0,0,0
108,26.13,1644598631.5,P05,D13,0,0,0
109,26.13,1644598631.75,P05,D13,0,0,0
110,26.13,1644598632.0,P05,D13,0,0,0
111,26.13,1644598632.25,P05,D13,0,0,0
112,26.13,1644598632.5,P05,D13,0,0,0
113,26.13,1644598632.75,P05,D13,0,0,0
114,26.15,1644598633.0,P05,D13,0,0,0
115,26.15,1644598633.25,P05,D13,0,0,0
116,26.15,1644598633.5,P05,D13,0,0,0
117,26.15,1644598633.75,P05,D13,0,0,0
118,26.15,1644598634.0,P05,D13,0,0,0
119,26.15,1644598634.25,P05,D13,0,0,0
120,26.15,1644598634.5,P05,D13,0,0,0
121,26.15,1644598634.75,P05,D13,0,0,0
122,26.13,1644598635.0,P05,D13,0,0,0
123,26.13,1644598635.25,P05,D13,0,0,0
124,26.13,1644598635.5,P05,D13,0,0,0
125,26.13,1644598635.75,P05,D13,0,0,0
126,26.13,1644598636.0,P05,D13,0,0,0
127,26.13,1644598636.25,P05,D13,0,0,0
128,26.13,1644598636.5,P05,D13,0,0,0
129,26.13,1644598636.75,P05,D13,0,0,0
130,26.15,1644598637.0,P05,D13,0,0,0
131,26.15,1644598637.25,P05,D13,0,0,0
132,26.15,1644598637.5,P05,D13,0,0,0
133,26.15,1644598637.75,P05,D13,0,0,0
134,26.15,1644598638.0,P05,D13,0,0,0
135,26.15,1644598638.25,P05,D13,0,0,0
